GEO.id,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
0,1.291895487,1.078401975,1.887681751,,0.317597428,0.889292811,0.586414356
0,0.890788975,1.078401975,1.887681751,,0.766842426,0.889292811,0.586414356
0,1.247910311,1.078401975,1.887681751,,2.947230976,0.889292811,0.586414356
0,0.857110205,1.078401975,1.887681751,,-0.059835362,0.889292811,0.586414356
0,1.0751433,1.078401975,1.887681751,,-0.282211552,0.889292811,0.586414356
0,1.007044049,1.078401975,1.887681751,,-0.957175472,0.889292811,0.586414356
0,0.855055318,1.078401975,1.887681751,,-1.000550419,0.889292811,0.586414356
0,0.907731035,1.078401975,1.887681751,,-2.102431854,0.889292811,0.586414356
0,1.114933818,1.078401975,1.887681751,,1.103429325,0.889292811,0.586414356
0,1.158299036,1.078401975,1.887681751,,-0.676604173,0.889292811,0.586414356
0,1.045440485,1.078401975,1.887681751,,0.74008448,0.889292811,0.586414356
0,1.436372227,1.078401975,1.887681751,,2.954402906,0.889292811,0.586414356
0,0.972016142,1.078401975,1.887681751,,1.474516832,0.889292811,0.586414356
0,1.033068927,1.078401975,1.887681751,,1.370384678,0.889292811,0.586414356
0,0.931167342,1.078401975,1.887681751,,0.999864002,0.889292811,0.586414356
0,1.348062582,1.078401975,1.887681751,,1.036362486,0.889292811,0.586414356
0,1.063805887,1.078401975,1.887681751,,0.761831035,0.889292811,0.586414356
0,0.898293829,1.078401975,1.887681751,,0.655023026,0.889292811,0.586414356
0,1.079708152,1.078401975,1.887681751,,1.162813218,0.889292811,0.586414356
0,1.318886665,1.078401975,1.887681751,,1.410321024,0.889292811,0.586414356
0,1.088528413,1.078401975,1.887681751,,0.89509819,0.889292811,0.586414356
0,1.226406791,1.078401975,1.887681751,,2.091990868,0.889292811,0.586414356
0,1.377684676,1.078401975,1.887681751,,1.852949234,0.889292811,0.586414356
0,1.102392778,1.078401975,1.887681751,,1.62730185,0.889292811,0.586414356
0,1.231533735,1.078401975,1.887681751,,1.74809697,0.889292811,0.586414356
0,1.343315745,1.078401975,1.887681751,,0.128041622,0.889292811,0.586414356
0,1.357018518,1.078401975,1.887681751,,2.112172231,0.889292811,0.586414356
0,1.010939894,1.078401975,1.887681751,,-3.311295619,0.889292811,0.586414356
0,0.877511081,1.078401975,1.887681751,,1.358118939,0.889292811,0.586414356
0,1.36900245,1.078401975,1.887681751,,1.585478613,0.889292811,0.586414356
0,0.628301677,1.078401975,1.887681751,,-0.323340846,0.889292811,0.586414356
0,0.640420315,1.078401975,1.887681751,,-2.076195493,0.889292811,0.586414356
0,1.018616292,1.078401975,1.887681751,,0.474279731,0.889292811,0.586414356
0,1.309868969,1.078401975,1.887681751,,3.588524217,0.889292811,0.586414356
0,1.295196504,1.078401975,1.887681751,,-0.244661432,0.889292811,0.586414356
0,1.096322896,1.078401975,1.887681751,,2.421203123,0.889292811,0.586414356
0,1.150948283,1.078401975,1.887681751,,2.343715481,0.889292811,0.586414356
0,0.788852785,1.078401975,1.887681751,,-2.987289886,0.889292811,0.586414356
0,1.112152842,1.078401975,1.887681751,,-7.343869608,0.889292811,0.586414356
0,0.811462901,1.078401975,1.887681751,,-2.363992595,0.889292811,0.586414356
0,1.291440176,1.078401975,1.887681751,,-1.486749124,0.889292811,0.586414356
0,0.920159024,1.078401975,1.887681751,,0.348431105,0.889292811,0.586414356
0,0.786477131,1.078401975,1.887681751,,-1.90061428,0.889292811,0.586414356
0,0.92048221,1.078401975,1.887681751,,-0.978070517,0.889292811,0.586414356
0,0.82421036,1.078401975,1.887681751,,0.892080189,0.889292811,0.586414356
0,0.998180793,1.078401975,1.887681751,,-0.816970402,0.889292811,0.586414356
0,0.946049118,1.078401975,1.887681751,,-2.333652947,0.889292811,0.586414356
0,1.140529528,1.078401975,1.887681751,,-1.414377676,0.889292811,0.586414356
0,1.163594175,1.078401975,1.887681751,,-0.825886614,0.889292811,0.586414356
0,0.92592537,1.078401975,1.887681751,,1.262291576,0.889292811,0.586414356
0,1.079315735,1.078401975,1.887681751,,1.921862253,0.889292811,0.586414356
0,1.03479828,1.078401975,1.887681751,,-3.551954211,0.889292811,0.586414356
0,1.021247577,1.078401975,1.887681751,,-1.073551726,0.889292811,0.586414356
0,0.818183516,1.078401975,1.887681751,,0.45994394,0.889292811,0.586414356
0,0.962666992,1.078401975,1.887681751,,-2.030277063,0.889292811,0.586414356
0,0.928337792,1.078401975,1.887681751,,-3.233373465,0.889292811,0.586414356
0,0.981662089,1.078401975,1.887681751,,-5.261458279,0.889292811,0.586414356
0,1.028482073,1.078401975,1.887681751,,-2.855597427,0.889292811,0.586414356
0,1.291800376,1.078401975,1.887681751,,-2.046801033,0.889292811,0.586414356
0,1.079508125,1.078401975,1.887681751,,-0.264338318,0.889292811,0.586414356
0,1.199771849,1.078401975,1.887681751,,1.08153255,0.889292811,0.586414356
0,0.756227191,1.078401975,1.887681751,,0.763714556,0.889292811,0.586414356
0,1.089837398,1.078401975,1.887681751,,1.158339392,0.889292811,0.586414356
0,1.554396108,1.078401975,1.887681751,,2.406043431,0.889292811,0.586414356
0,1.329906169,1.078401975,1.887681751,,1.773189384,0.889292811,0.586414356
0,0.979035734,1.078401975,1.887681751,,0.275877224,0.889292811,0.586414356
0,1.114131988,1.078401975,1.887681751,,-3.007618404,0.889292811,0.586414356
0,1.21615253,1.078401975,1.887681751,,1.953148125,0.889292811,0.586414356
0,1.206974331,1.078401975,1.887681751,,-0.490032861,0.889292811,0.586414356
0,0.956037163,1.078401975,1.887681751,,1.582523373,0.889292811,0.586414356
0,1.413163848,1.078401975,1.887681751,,0.289655979,0.889292811,0.586414356
0,1.065749913,1.078401975,1.887681751,,-4.248058861,0.889292811,0.586414356
0,1.145443704,1.078401975,1.887681751,,-7.862133053,0.889292811,0.586414356
0,0.847426044,1.078401975,1.887681751,,-0.745618288,0.889292811,0.586414356
0,0.951331411,1.078401975,1.887681751,,1.632990584,0.889292811,0.586414356
0,0.766658714,1.078401975,1.887681751,,0.53176921,0.889292811,0.586414356
0,0.970156901,1.078401975,1.887681751,,1.798707025,0.889292811,0.586414356
0,1.037289459,1.078401975,1.887681751,,2.329838939,0.889292811,0.586414356
0,1.12745752,1.078401975,1.887681751,,2.591767187,0.889292811,0.586414356
0,1.13732238,1.078401975,1.887681751,,2.180093818,0.889292811,0.586414356
0,1.108119714,1.078401975,1.887681751,,-0.48684364,0.889292811,0.586414356
0,1.265708096,1.078401975,1.887681751,,0.478665061,0.889292811,0.586414356
0,0.985095081,1.078401975,1.887681751,,1.873208733,0.889292811,0.586414356
0,0.979832042,1.078401975,1.887681751,,1.053556276,0.889292811,0.586414356
0,0.909454251,1.078401975,1.887681751,,0.040571752,0.889292811,0.586414356
0,1.302340627,1.078401975,1.887681751,,-0.697367564,0.889292811,0.586414356
0,0.959980046,1.078401975,1.887681751,,-0.333373659,0.889292811,0.586414356
0,1.095116668,1.078401975,1.887681751,,0.739595074,0.889292811,0.586414356
0,0.933949543,1.078401975,1.887681751,,1.221811169,0.889292811,0.586414356
0,1.03840636,1.078401975,1.887681751,,1.459664587,0.889292811,0.586414356
0,1.02315285,1.078401975,1.887681751,,1.297386209,0.889292811,0.586414356
0,0.882877776,1.078401975,1.887681751,,-1.994499429,0.889292811,0.586414356
0,0.908722857,1.078401975,1.887681751,,1.279950801,0.889292811,0.586414356
0,1.398705215,1.078401975,1.887681751,,2.39470865,0.889292811,0.586414356
0,1.275237996,1.078401975,1.887681751,,1.316691527,0.889292811,0.586414356
0,1.164851211,1.078401975,1.887681751,,1.437779006,0.889292811,0.586414356
0,0.778833187,1.078401975,1.887681751,,0.562630877,0.889292811,0.586414356
0,1.059234248,1.078401975,1.887681751,,1.521015304,0.889292811,0.586414356
0,0.972338582,1.078401975,1.887681751,,1.31060926,0.889292811,0.586414356
0,0.720106347,1.078401975,1.887681751,,0.435647847,0.889292811,0.586414356
0,1.286684286,1.078401975,1.887681751,,1.247663632,0.889292811,0.586414356
0,0.965560747,1.078401975,1.887681751,,1.425621669,0.889292811,0.586414356
0,0.903057271,1.078401975,1.887681751,,1.076506169,0.889292811,0.586414356
0,1.080292083,1.078401975,1.887681751,,1.024436292,0.889292811,0.586414356
0,1.262124073,1.078401975,1.887681751,,1.326035122,0.889292811,0.586414356
0,1.068294469,1.078401975,1.887681751,,1.369361461,0.889292811,0.586414356
0,0.957702849,1.078401975,1.887681751,,-2.782780313,0.889292811,0.586414356
0,0.669004695,1.078401975,1.887681751,,-0.112480625,0.889292811,0.586414356
0,0.683048863,1.078401975,1.887681751,,-1.133314661,0.889292811,0.586414356
0,0.931402428,1.078401975,1.887681751,,-1.894230588,0.889292811,0.586414356
0,1.218733602,1.078401975,1.887681751,,0.622004865,0.889292811,0.586414356
0,1.295470356,1.078401975,1.887681751,,1.06263392,0.889292811,0.586414356
0,0.976983922,1.078401975,1.887681751,,0.889452674,0.889292811,0.586414356
0,0.801356383,1.078401975,1.887681751,,0.726339546,0.889292811,0.586414356
0,0.927363661,1.078401975,1.887681751,,1.183408614,0.889292811,0.586414356
0,0.876298941,1.078401975,1.887681751,,-0.599276234,0.889292811,0.586414356
0,1.117767516,1.078401975,1.887681751,,1.332995941,0.889292811,0.586414356
0,0.912785976,1.078401975,1.887681751,,0.984794678,0.889292811,0.586414356
0,1.14593334,1.078401975,1.887681751,,-1.31413529,0.889292811,0.586414356
0,1.139734222,1.078401975,1.887681751,,0.149633804,0.889292811,0.586414356
0,1.155956103,1.078401975,1.887681751,,1.272418459,0.889292811,0.586414356
0,1.379891626,1.078401975,1.887681751,,1.810700297,0.889292811,0.586414356
0,1.115104346,1.078401975,1.887681751,,1.338160759,0.889292811,0.586414356
0,1.129758335,1.078401975,1.887681751,,1.458833,0.889292811,0.586414356
0,1.173446363,1.078401975,1.887681751,,1.589285179,0.889292811,0.586414356
0,1.139534752,1.078401975,1.887681751,,1.469554092,0.889292811,0.586414356
0,1.518314586,1.078401975,1.887681751,,1.829340342,0.889292811,0.586414356
0,1.283166792,1.078401975,1.887681751,,1.634482357,0.889292811,0.586414356
0,1.301905843,1.078401975,1.887681751,,1.87101208,0.889292811,0.586414356
0,0.890992202,1.078401975,1.887681751,,0.36208754,0.889292811,0.586414356
0,1.275034486,1.078401975,1.887681751,,1.845777837,0.889292811,0.586414356
0,0.979706463,1.078401975,1.887681751,,-0.417539477,0.889292811,0.586414356
0,0.895141598,1.078401975,1.887681751,,1.292100548,0.889292811,0.586414356
0,0.836111468,1.078401975,1.887681751,,-0.962621376,0.889292811,0.586414356
0,0.764394562,1.078401975,1.887681751,,-1.539225178,0.889292811,0.586414356
0,0.854930902,1.078401975,1.887681751,,2.543996999,0.889292811,0.586414356
0,0.792826162,1.078401975,1.887681751,,0.86972612,0.889292811,0.586414356
0,0.820953139,1.078401975,1.887681751,,-0.921820127,0.889292811,0.586414356
0,0.972191602,1.078401975,1.887681751,,-2.572839472,0.889292811,0.586414356
0,1.154777719,1.078401975,1.887681751,,2.048592053,0.889292811,0.586414356
0,0.880266225,1.078401975,1.887681751,,0.094144953,0.889292811,0.586414356
0,1.271972591,1.078401975,1.887681751,,-0.125503144,0.889292811,0.586414356
0,0.837899466,1.078401975,1.887681751,,-3.058631739,0.889292811,0.586414356
0,0.787544694,1.078401975,1.887681751,,-2.784314958,0.889292811,0.586414356
0,0.741315899,1.078401975,1.887681751,,-2.172746803,0.889292811,0.586414356
0,0.767717138,1.078401975,1.887681751,,1.125067371,0.889292811,0.586414356
0,0.895039219,1.078401975,1.887681751,,0.805027579,0.889292811,0.586414356
0,0.74269635,1.078401975,1.887681751,,-2.46687641,0.889292811,0.586414356
0,0.734096586,1.078401975,1.887681751,,-0.469536486,0.889292811,0.586414356
0,0.861106874,1.078401975,1.887681751,,1.208441536,0.889292811,0.586414356
0,1.16272843,1.078401975,1.887681751,,2.022388667,0.889292811,0.586414356
0,0.967045055,1.078401975,1.887681751,,2.212842922,0.889292811,0.586414356
0,1.061454787,1.078401975,1.887681751,,3.361280605,0.889292811,0.586414356
0,1.132266549,1.078401975,1.887681751,,2.522581743,0.889292811,0.586414356
0,1.124648255,1.078401975,1.887681751,,2.410237608,0.889292811,0.586414356
0,0.875264595,1.078401975,1.887681751,,-0.615774024,0.889292811,0.586414356
0,0.79083776,1.078401975,1.887681751,,0.06489987,0.889292811,0.586414356
0,0.78634535,1.078401975,1.887681751,,-0.714158445,0.889292811,0.586414356
0,1.146382208,1.078401975,1.887681751,,1.606585835,0.889292811,0.586414356
0,0.852068121,1.078401975,1.887681751,,1.569274293,0.889292811,0.586414356
0,0.760231976,1.078401975,1.887681751,,-0.074063597,0.889292811,0.586414356
0,0.964602699,1.078401975,1.887681751,,4.83005818,0.889292811,0.586414356
0,0.972431472,1.078401975,1.887681751,,3.234037456,0.889292811,0.586414356
0,1.111347187,1.078401975,1.887681751,,2.683733526,0.889292811,0.586414356
0,0.838701707,1.078401975,1.887681751,,2.238275175,0.889292811,0.586414356
0,0.875719968,1.078401975,1.887681751,,1.444934463,0.889292811,0.586414356
0,0.841610757,1.078401975,1.887681751,,0.653321578,0.889292811,0.586414356
0,0.802297418,1.078401975,1.887681751,,2.203489459,0.889292811,0.586414356
0,0.703519582,1.078401975,1.887681751,,1.382647482,0.889292811,0.586414356
0,0.922562767,1.078401975,1.887681751,,1.386392099,0.889292811,0.586414356
0,0.652696882,1.078401975,1.887681751,,1.435551,0.889292811,0.586414356
0,0.633794904,1.078401975,1.887681751,,0.924638084,0.889292811,0.586414356
0,0.604707268,1.078401975,1.887681751,,0.565010966,0.889292811,0.586414356
0,0.896175178,1.078401975,1.887681751,,1.78254323,0.889292811,0.586414356
0,0.796359575,1.078401975,1.887681751,,1.396104816,0.889292811,0.586414356
0,0.887248558,1.078401975,1.887681751,,1.631775768,0.889292811,0.586414356
0,0.682858879,1.078401975,1.887681751,,1.853455344,0.889292811,0.586414356
0,0.793977314,1.078401975,1.887681751,,3.063068053,0.889292811,0.586414356
0,0.846184332,1.078401975,1.887681751,,1.553330371,0.889292811,0.586414356
0,0.787599715,1.078401975,1.887681751,,1.599263646,0.889292811,0.586414356
0,0.73632922,1.078401975,1.887681751,,2.691985486,0.889292811,0.586414356
0,0.702122281,1.078401975,1.887681751,,0.724150573,0.889292811,0.586414356
0,0.935223897,1.078401975,1.887681751,,1.752301695,0.889292811,0.586414356
0,0.669763314,1.078401975,1.887681751,,0.342893476,0.889292811,0.586414356
0,0.80597211,1.078401975,1.887681751,,3.240370611,0.889292811,0.586414356
0,0.797033541,1.078401975,1.887681751,,1.699800798,0.889292811,0.586414356
0,0.79607573,1.078401975,1.887681751,,2.253356327,0.889292811,0.586414356
0,0.77481696,1.078401975,1.887681751,,2.011978047,0.889292811,0.586414356
0,0.874339628,1.078401975,1.887681751,,-1.293094549,0.889292811,0.586414356
0,0.809851343,1.078401975,1.887681751,,1.522519108,0.889292811,0.586414356
0,0.762936754,1.078401975,1.887681751,,1.738576634,0.889292811,0.586414356
0,0.793206305,1.078401975,1.887681751,,2.935726622,0.889292811,0.586414356
0,0.807390321,1.078401975,1.887681751,,1.919210267,0.889292811,0.586414356
0,0.731816953,1.078401975,1.887681751,,1.137071733,0.889292811,0.586414356
0,0.745160165,1.078401975,1.887681751,,1.624349838,0.889292811,0.586414356
0,0.761716289,1.078401975,1.887681751,,2.861469079,0.889292811,0.586414356
0,0.813488211,1.078401975,1.887681751,,2.188345697,0.889292811,0.586414356
0,0.684538461,1.078401975,1.887681751,,1.103439584,0.889292811,0.586414356
0,0.783984149,1.078401975,1.887681751,,1.052669587,0.889292811,0.586414356
0,0.736644011,1.078401975,1.887681751,,1.189675465,0.889292811,0.586414356
0,0.806899057,1.078401975,1.887681751,,1.214256937,0.889292811,0.586414356
0,0.972546026,1.078401975,1.887681751,,2.29068795,0.889292811,0.586414356
0,0.760771179,1.078401975,1.887681751,,1.205639813,0.889292811,0.586414356
0,0.796005565,1.078401975,1.887681751,,1.734001923,0.889292811,0.586414356
0,0.810638708,1.078401975,1.887681751,,1.539826273,0.889292811,0.586414356
0,0.969064185,1.078401975,1.887681751,,2.744935427,0.889292811,0.586414356
0,0.906789341,1.078401975,1.887681751,,1.947027582,0.889292811,0.586414356
0,0.811441823,1.078401975,1.887681751,,0.964234055,0.889292811,0.586414356
0,0.697498218,1.078401975,1.887681751,,0.980425664,0.889292811,0.586414356
0,0.899317426,1.078401975,1.887681751,,0.391055667,0.889292811,0.586414356
0,1.035156439,1.078401975,1.887681751,,0.236683169,0.889292811,0.586414356
0,0.713519244,1.078401975,1.887681751,,-0.972490356,0.889292811,0.586414356
0,0.858849352,1.078401975,1.887681751,,2.311559036,0.889292811,0.586414356
0,0.701483126,1.078401975,1.887681751,,-2.256120346,0.889292811,0.586414356
0,0.724715259,1.078401975,1.887681751,,1.159344029,0.889292811,0.586414356
0,0.82957251,1.078401975,1.887681751,,2.119018415,0.889292811,0.586414356
0,0.850353798,1.078401975,1.887681751,,1.179184021,0.889292811,0.586414356
0,0.679279874,1.078401975,1.887681751,,1.222410271,0.889292811,0.586414356
0,0.664757698,1.078401975,1.887681751,,-2.485803421,0.889292811,0.586414356
0,0.731108209,1.078401975,1.887681751,,-0.730735824,0.889292811,0.586414356
0,0.723450599,1.078401975,1.887681751,,-3.37624429,0.889292811,0.586414356
0,0.867450163,1.078401975,1.887681751,,-3.495133658,0.889292811,0.586414356
0,0.617270717,1.078401975,1.887681751,,-0.391614348,0.889292811,0.586414356
0,0.867522529,1.078401975,1.887681751,,-3.906102025,0.889292811,0.586414356
0,0.718485418,1.078401975,1.887681751,,-1.92451877,0.889292811,0.586414356
0,0.623446286,1.078401975,1.887681751,,-1.545601329,0.889292811,0.586414356
0,0.707341538,1.078401975,1.887681751,,0.437353093,0.889292811,0.586414356
0,0.640410767,1.078401975,1.887681751,,1.130234861,0.889292811,0.586414356
0,0.640841107,1.078401975,1.887681751,,0.340208685,0.889292811,0.586414356
0,0.781115359,1.078401975,1.887681751,,-1.412642481,0.889292811,0.586414356
0,0.734667276,1.078401975,1.887681751,,-2.301649522,0.889292811,0.586414356
0,0.851653279,1.078401975,1.887681751,,2.711115251,0.889292811,0.586414356
0,0.815998869,1.078401975,1.887681751,,-0.904442209,0.889292811,0.586414356
0,0.84030806,1.078401975,1.887681751,,1.364287014,0.889292811,0.586414356
0,0.680763706,1.078401975,1.887681751,,-0.951219082,0.889292811,0.586414356
0,0.717749268,1.078401975,1.887681751,,-0.318674348,0.889292811,0.586414356
0,0.701683415,1.078401975,1.887681751,,-3.576527988,0.889292811,0.586414356
0,0.861613747,1.078401975,1.887681751,,-5.631138057,0.889292811,0.586414356
0,0.699750656,1.078401975,1.887681751,,1.084534239,0.889292811,0.586414356
0,0.680480783,1.078401975,1.887681751,,1.428464036,0.889292811,0.586414356
0,0.629457569,1.078401975,1.887681751,,0.564254807,0.889292811,0.586414356
0,0.740415383,1.078401975,1.887681751,,-3.875328429,0.889292811,0.586414356
0,0.72911387,1.078401975,1.887681751,,-3.468576601,0.889292811,0.586414356
0,0.645218955,1.078401975,1.887681751,,1.784041237,0.889292811,0.586414356
0,0.807221106,1.078401975,1.887681751,,0.564616515,0.889292811,0.586414356
0,0.83250174,1.078401975,1.887681751,,5.279270129,0.889292811,0.586414356
0,0.761209396,1.078401975,1.887681751,,2.600754622,0.889292811,0.586414356
0,0.759212197,1.078401975,1.887681751,,-2.877368717,0.889292811,0.586414356
0,0.718694487,1.078401975,1.887681751,,-0.407369452,0.889292811,0.586414356
0,0.637562293,1.078401975,1.887681751,,-0.826485271,0.889292811,0.586414356
0,0.755762448,1.078401975,1.887681751,,-4.289002565,0.889292811,0.586414356
0,0.625491686,1.078401975,1.887681751,,-1.503266262,0.889292811,0.586414356
0,0.710430449,1.078401975,1.887681751,,-0.748706428,0.889292811,0.586414356
0,0.702917279,1.078401975,1.887681751,,1.45577472,0.889292811,0.586414356
0,0.689718324,1.078401975,1.887681751,,0.080520855,0.889292811,0.586414356
0,0.657428326,1.078401975,1.887681751,,1.250011098,0.889292811,0.586414356
0,0.79606915,1.078401975,1.887681751,,0.643174438,0.889292811,0.586414356
0,0.790673558,1.078401975,1.887681751,,-1.524386823,0.889292811,0.586414356
0,0.766440712,1.078401975,1.887681751,,-0.264140452,0.889292811,0.586414356
0,0.752036218,1.078401975,1.887681751,,-0.156094281,0.889292811,0.586414356
0,0.697886385,1.078401975,1.887681751,,0.652135714,0.889292811,0.586414356
0,0.650299826,1.078401975,1.887681751,,0.977946398,0.889292811,0.586414356
0,0.643797392,1.078401975,1.887681751,,0.551226631,0.889292811,0.586414356
0,0.664321324,1.078401975,1.887681751,,-2.460576609,0.889292811,0.586414356
0,0.756266627,1.078401975,1.887681751,,-0.042705063,0.889292811,0.586414356
0,0.59740046,1.078401975,1.887681751,,0.434423709,0.889292811,0.586414356
0,0.783806252,1.078401975,1.887681751,,0.039572651,0.889292811,0.586414356
0,0.791552424,1.078401975,1.887681751,,-4.361647457,0.889292811,0.586414356
0,0.653281171,1.078401975,1.887681751,,-3.761811247,0.889292811,0.586414356
0,0.875954848,1.078401975,1.887681751,,-0.549586216,0.889292811,0.586414356
0,0.782974521,1.078401975,1.887681751,,0.611517218,0.889292811,0.586414356
0,0.721712371,1.078401975,1.887681751,,-0.734882124,0.889292811,0.586414356
0,0.810270993,1.078401975,1.887681751,,2.920393777,0.889292811,0.586414356
0,0.71348288,1.078401975,1.887681751,,-0.185864444,0.889292811,0.586414356
0,0.772239985,1.078401975,1.887681751,,1.402307772,0.889292811,0.586414356
0,0.787001126,1.078401975,1.887681751,,1.664776785,0.889292811,0.586414356
0,0.723005011,1.078401975,1.887681751,,0.544060084,0.889292811,0.586414356
0,0.786154912,1.078401975,1.887681751,,1.830508282,0.889292811,0.586414356
0,0.698634553,1.078401975,1.887681751,,1.918308968,0.889292811,0.586414356
0,0.71193316,1.078401975,1.887681751,,-3.112493088,0.889292811,0.586414356
0,0.713055151,1.078401975,1.887681751,,1.078753228,0.889292811,0.586414356
0,0.68935223,1.078401975,1.887681751,,1.440115651,0.889292811,0.586414356
0,0.719737587,1.078401975,1.887681751,,2.138548425,0.889292811,0.586414356
0,0.600799199,1.078401975,1.887681751,,0.013439299,0.889292811,0.586414356
0,1.169111499,1.078401975,1.887681751,,1.813561537,0.889292811,0.586414356
0,1.089503071,1.078401975,1.887681751,,1.915618116,0.889292811,0.586414356
0,0.789943949,1.078401975,1.887681751,,1.772749842,0.889292811,0.586414356
0,0.928899142,1.078401975,1.887681751,,2.228867713,0.889292811,0.586414356
0,0.810303353,1.078401975,1.887681751,,0.606135945,0.889292811,0.586414356
0,0.703397608,1.078401975,1.887681751,,-2.340400277,0.889292811,0.586414356
0,0.866692409,1.078401975,1.887681751,,-1.645280674,0.889292811,0.586414356
0,0.774102114,1.078401975,1.887681751,,1.263573978,0.889292811,0.586414356
0,0.713231311,1.078401975,1.887681751,,0.823894705,0.889292811,0.586414356
0,1.037423557,1.078401975,1.887681751,,-0.893920569,0.889292811,0.586414356
0,1.018880076,1.078401975,1.887681751,,-0.64434228,0.889292811,0.586414356
0,0.810353648,1.078401975,1.887681751,,-5.996479755,0.889292811,0.586414356
0,0.981702864,1.078401975,1.887681751,,-1.579840745,0.889292811,0.586414356
0,0.749323142,1.078401975,1.887681751,,0.003802221,0.889292811,0.586414356
0,1.075993499,1.078401975,1.887681751,,0.506019567,0.889292811,0.586414356
0,0.862946543,1.078401975,1.887681751,,1.465418547,0.889292811,0.586414356
0,0.840941037,1.078401975,1.887681751,,-1.330169669,0.889292811,0.586414356
0,0.782671701,1.078401975,1.887681751,,0.693882601,0.889292811,0.586414356
0,0.84564086,1.078401975,1.887681751,,0.929711155,0.889292811,0.586414356
0,0.914456385,1.078401975,1.887681751,,0.643513331,0.889292811,0.586414356
0,0.681629373,1.078401975,1.887681751,,-2.910836797,0.889292811,0.586414356
0,0.749330571,1.078401975,1.887681751,,-3.986763093,0.889292811,0.586414356
0,0.813373789,1.078401975,1.887681751,,-3.096955282,0.889292811,0.586414356
0,0.966179485,1.078401975,1.887681751,,-0.048465014,0.889292811,0.586414356
0,0.943234608,1.078401975,1.887681751,,-3.449842765,0.889292811,0.586414356
0,0.910868454,1.078401975,1.887681751,,-2.151859696,0.889292811,0.586414356
0,0.840522394,1.078401975,1.887681751,,-3.225563848,0.889292811,0.586414356
0,0.884837016,1.078401975,1.887681751,,0.321716064,0.889292811,0.586414356
0,1.429213609,1.078401975,1.887681751,,-7.315472851,0.889292811,0.586414356
0,1.250788176,1.078401975,1.887681751,,-4.163648843,0.889292811,0.586414356
0,1.179803512,1.078401975,1.887681751,,0.159342332,0.889292811,0.586414356
0,1.091031088,1.078401975,1.887681751,,1.796969909,0.889292811,0.586414356
0,0.95398827,1.078401975,1.887681751,,0.338868574,0.889292811,0.586414356
0,0.898441266,1.078401975,1.887681751,,1.099710333,0.889292811,0.586414356
0,0.862897106,1.078401975,1.887681751,,-4.245637425,0.889292811,0.586414356
0,0.88351765,1.078401975,1.887681751,,-2.361836701,0.889292811,0.586414356
0,0.710713988,1.078401975,1.887681751,,-2.746104312,0.889292811,0.586414356
0,0.946337537,1.078401975,1.887681751,,-5.622438335,0.889292811,0.586414356
0,1.07532199,1.078401975,1.887681751,,0.809702813,0.889292811,0.586414356
0,1.045209393,1.078401975,1.887681751,,1.608473709,0.889292811,0.586414356
0,0.996379038,1.078401975,1.887681751,,-0.175821108,0.889292811,0.586414356
0,0.745181116,1.078401975,1.887681751,,-1.159849929,0.889292811,0.586414356
0,0.981374481,1.078401975,1.887681751,,1.465474537,0.889292811,0.586414356
0,1.1352694,1.078401975,1.887681751,,-3.908784325,0.889292811,0.586414356
0,1.029535741,1.078401975,1.887681751,,-0.143630435,0.889292811,0.586414356
0,0.963578687,1.078401975,1.887681751,,-0.886674678,0.889292811,0.586414356
0,0.871513002,1.078401975,1.887681751,,1.225805917,0.889292811,0.586414356
0,1.083282991,1.078401975,1.887681751,,-0.287061844,0.889292811,0.586414356
0,1.035800949,1.078401975,1.887681751,,2.764608204,0.889292811,0.586414356
0,0.807634322,1.078401975,1.887681751,,-1.037145066,0.889292811,0.586414356
0,0.763062963,1.078401975,1.887681751,,-1.048623171,0.889292811,0.586414356
0,0.794452379,1.078401975,1.887681751,,-4.631568712,0.889292811,0.586414356
0,0.776939063,1.078401975,1.887681751,,-5.133545706,0.889292811,0.586414356
0,1.053342675,1.078401975,1.887681751,,1.293701829,0.889292811,0.586414356
0,1.106389838,1.078401975,1.887681751,,0.877950981,0.889292811,0.586414356
0,1.232441621,1.078401975,1.887681751,,0.148812061,0.889292811,0.586414356
0,0.85246473,1.078401975,1.887681751,,1.195517089,0.889292811,0.586414356
0,2.613082093,1.078401975,1.887681751,,-1.2682762,0.889292811,0.586414356
0,0.927767785,1.078401975,1.887681751,,-0.226591908,0.889292811,0.586414356
0,0.786238596,1.078401975,1.887681751,,0.785532921,0.889292811,0.586414356
0,0.904245788,1.078401975,1.887681751,,-1.602654649,0.889292811,0.586414356
0,1.082141556,1.078401975,1.887681751,,0.795739482,0.889292811,0.586414356
0,1.178543314,1.078401975,1.887681751,,2.103537696,0.889292811,0.586414356
0,1.147304488,1.078401975,1.887681751,,0.571181031,0.889292811,0.586414356
0,1.175464684,1.078401975,1.887681751,,2.008273859,0.889292811,0.586414356
0,0.868681156,1.078401975,1.887681751,,-2.523183781,0.889292811,0.586414356
0,0.855620216,1.078401975,1.887681751,,-0.746305671,0.889292811,0.586414356
0,1.185942677,1.078401975,1.887681751,,1.180237418,0.889292811,0.586414356
0,1.392158748,1.078401975,1.887681751,,2.711935421,0.889292811,0.586414356
0,1.379171084,1.078401975,1.887681751,,1.574846148,0.889292811,0.586414356
