GEO_ID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
1400000US11001001600,5.72392867204,-1.92366147265,-0.111024374514,-0.229107020442,1.52490864982,1.17954553657,-0.0436708811981,0.188551361787,-0.181218585348,-0.560414045048
1400000US11001001500,6.34936162455,-2.4372674316,-0.0862588330711,-0.457654301709,0.931942350272,1.50004937104,0.287407032593,-0.229125491312,-0.537055269744,0.0500447610124
1400000US11001001701,1.41864210688,-1.15156987646,0.0742418764077,-0.636607301326,1.23315309531,0.153946916043,-0.452593769591,0.117337257714,0.568323124148,-0.10634707509
1400000US11001001801,-0.271195418704,-0.332530700725,0.779127498553,-1.71721648324,-5.07526018399,0.860724886144,-3.66585582762,0.0771928049844,1.39198888825,-1.24623439142
1400000US11001001702,1.82175940763,-1.73269698286,-0.768120322934,-0.879333056918,0.567607598596,0.492368462517,0.190977003427,-0.324010855097,0.0266527230377,-0.0436076370442
1400000US11001001803,-0.193087328351,-0.828510759846,-1.07200938518,0.222235357302,1.94489177944,0.386516103165,0.47086736344,0.27621809647,-0.181774424296,0.0264543208816
1400000US11001001804,-1.22253035507,0.075925089651,-1.29605927805,1.41258040947,1.58740648389,1.4789222777,1.11827815153,-0.732845648203,0.377847649783,-0.0630353070623
1400000US11001001401,6.16562294432,-2.03489113445,-0.230750153328,0.150808881272,1.1367441292,1.93727463427,0.129057063191,0.261813929013,-0.658194855177,0.0142479452679
1400000US11001009505,1.25943860254,-2.0280810674,-1.47787743963,-1.62760906049,0.264171484506,-0.600054869333,0.708685850059,-1.1945511267,0.652693933621,0.474128678044
1400000US11001001901,-0.642785028384,-0.107749274123,-1.31204600878,-0.766733657411,0.0538463728821,0.266488601353,0.36370651956,-0.0480746624984,0.13776689475,0.837298535099
1400000US11001001902,1.96916880238,-1.30158596382,-1.06951813646,-1.22843388969,0.559000242366,0.272197538462,-0.184935987471,0.76723511422,-0.266988096125,0.501897405387
1400000US11001001100,6.19195622644,-1.70723302531,-0.0855371460285,0.304323169188,0.146102578973,1.62350070033,-0.0743463801568,0.329239768877,-0.570238315447,-0.267788404161
1400000US11001001402,4.97195342792,-2.01422373092,0.57623422274,-0.407466704064,-0.93745657034,0.851969367459,0.558411590637,0.234015113348,-0.347019487251,0.0106730798766
1400000US11001002001,-0.135340117073,-1.61881395765,0.444836057537,-0.925867789792,1.2557637748,-0.28634829907,-0.587718514664,-0.469534432444,-0.259892841172,-0.312105503506
1400000US11001001301,7.36015558017,-1.5654028126,0.776534765104,0.835158995989,0.22043644967,0.218362600092,0.0346532454114,0.149522380005,-0.243676800915,-0.360533148718
1400000US11001009507,0.5234939818,-1.88703127503,-1.23708818493,-2.100278337,0.900987882245,-0.586969979949,0.585682436132,0.181945449804,0.41246295567,-0.167164272174
1400000US11001002002,0.306217040731,-0.171213562698,-0.864935997102,-0.408129395851,-0.230758575194,0.361827730476,0.166012653371,0.888886648197,0.147368403337,0.877753895851
1400000US11001001001,7.19720771962,-1.39949532884,0.785519081313,0.771631708761,0.331433259354,0.649181311235,0.202013132007,0.0268610012412,-0.169479119612,-0.139415710331
1400000US11001002600,5.29953375169,-2.20016846169,-0.137354868267,-0.657282978345,1.27152967276,1.67005720674,-0.266124703258,0.269902697937,-0.374303096043,0.164716199363
1400000US11001002101,-2.06488471146,1.07451921827,-1.96461117276,1.04139521995,0.555714544056,0.537274248213,0.0970431763129,-0.432389742506,0.294564593538,-0.617413058967
1400000US11001002102,-0.808421501059,1.46100716163,-2.71252622379,1.42929901698,0.433719113259,0.572996585438,-0.0751099954818,-0.935477788674,-0.279524749495,-0.334134441963
1400000US11001009508,0.70761239589,-0.575452044567,-2.22612586736,-1.557559237,1.06732175069,-0.774684509291,-0.672604474222,0.925953102186,0.00731243780159,0.364939341654
1400000US11001001200,7.09023540577,-0.833971255052,1.31161311155,1.40184309588,0.0191361339833,-0.699624665906,0.503646555907,0.0296491859455,-0.463529964164,-0.386534266584
1400000US11001009503,2.95014662004,-1.58219460633,-1.46884070561,-1.15148089002,1.24433413356,0.5434176085,0.150401349248,-0.312791969693,-0.391753294686,0.527558484591
1400000US11001002202,-1.28021912241,-0.730831795241,-0.691129465787,-1.30526536374,0.376218040997,-0.807440850851,0.52335100082,-0.294906330484,-0.153767703667,0.593777555884
1400000US11001009501,1.19242385371,8.90065391657,-1.38329145486,-0.787380580895,0.111864176467,-0.847518837785,-1.74579409997,1.78744126714,0.0580041942029,0.843227859356
1400000US11001009509,-0.567445302317,-1.37919361182,-0.404767723701,-1.24599022076,0.986544996323,-0.548526408233,0.0728770046423,-0.194725475813,0.381740324308,-0.035237470162
1400000US11001002201,-1.91572557516,0.361428966032,-1.2371726319,-0.226672198052,0.804961577027,-0.11593350095,-0.525400593348,0.022489238056,-0.346061265821,0.203879033517
1400000US11001000901,8.35508213434,13.3053988266,0.801098580381,-2.06565978518,1.89943549467,1.39625495667,-0.413367456939,-0.973990636401,-0.0798175627551,-3.69642520082
1400000US11001001302,7.45782926814,-1.41828458831,0.844561876181,0.942084860592,0.482323023626,-0.361651154277,0.394146725017,0.279513806068,-0.0589515755913,-0.168272633765
1400000US11001002501,-0.919168788837,-0.848123892138,0.028746644531,-1.07508121199,0.15011804673,-0.352943944681,-0.221944583279,-0.166857853136,-0.565651349357,0.499127708575
1400000US11001009400,0.697836876657,-0.395256057824,-0.97763643968,-0.259278012875,1.07479582633,0.397607406946,0.421859538545,0.212793309508,-0.5190051471,-0.207776436324
1400000US11001009504,0.634223137977,-0.0185648486505,-1.20871420371,-0.763929682426,-0.40942355753,-0.419204437588,-1.20628311325,0.787940397741,0.492384436003,0.089391019589
1400000US11001002301,-1.42195738264,-0.536089628368,-0.461474545194,-1.18419905149,0.64861680598,-0.260625376077,0.49438386398,-0.0276252375081,0.0381307082627,-0.0423980828238
1400000US11001002400,-2.23197128913,-0.101560601824,-0.740705011257,-0.607591253188,0.125304917893,-0.186131851723,-0.424465283772,-0.136232874129,0.585148104236,0.179768510521
1400000US11001001002,7.86448360658,0.263559750411,0.95492401995,1.57249096915,0.864553299858,-0.46365545545,0.475353236987,0.28476171075,-0.258888509568,0.0688805784533
1400000US11001002302,2.42253600123,-0.796858296766,-0.486148452076,-1.86088210986,-2.45138305818,0.113606322088,2.02156940935,0.0999431152929,-1.25617769052,0.223320582449
1400000US11001000600,5.60393642949,-1.3260849174,1.13138341853,0.8784923405,-1.21394109382,0.349204505931,0.0509282542173,0.210718660549,-0.245473600166,-0.518205949328
1400000US11001002502,-4.21373519124,1.34553806325,-1.41912340436,4.24060696879,0.953512902273,2.17579678768,0.96131115459,-1.5519683247,0.33606627603,0.0934245952164
1400000US11001000902,6.29292763067,-2.44381617039,-0.109364236013,-0.297397963232,1.14027875588,2.07115427413,-0.176724861012,0.126578690173,-0.552842182517,-0.183352796513
1400000US11001002701,1.1041310379,1.34970360093,0.811448761035,3.30372362274,0.112484937535,-1.36051867965,0.101538571766,-1.07789940556,0.248994530336,-0.016173935524
1400000US11001002801,-4.62434442963,1.03652574763,0.480652345509,2.32831075004,-0.676565542689,1.28657588193,1.00035611736,0.282753884692,-0.317039647884,-0.323908468372
1400000US11001003200,-3.31579748193,0.813859992924,-0.937790419393,1.60545724988,-0.199465446698,0.87818279871,0.0178179819959,-0.277049987535,0.0922980583908,-0.00790276260046
1400000US11001000801,7.89615952495,3.1330784247,1.00460225798,0.120844009227,0.990457441097,-0.020346440034,0.0832099537095,-0.294138380113,0.00573494417655,-0.857813188234
1400000US11001002900,-4.1722769145,1.75125082704,-0.443340371253,2.26097766928,1.53705651582,0.476060626925,-0.583159082487,1.50990265033,-0.612682380699,0.250652988205
1400000US11001003100,-3.97829140536,0.527446708235,0.0280695578237,0.390090143221,0.269015379024,0.265168610831,-0.0921931028887,0.51739755742,-0.166517768396,0.604916172465
1400000US11001009301,1.66386107365,-0.556937547332,-0.671247539824,0.0480180322543,0.652441424977,-0.58320187908,0.544216726063,-0.266160958619,0.113724772147,-0.25792547326
1400000US11001009101,-0.44493413556,0.220663718566,-1.52075781994,-0.554840074987,-0.389759513496,-0.389405656463,-0.361622198107,-0.244411916634,-0.744828740099,0.672428211755
1400000US11001000701,6.62352890848,-1.13593941734,0.565287099676,1.10153786531,0.559407442898,-0.287798133043,0.286645852081,-0.245807432885,-0.20193903624,0.118023277683
1400000US11001000501,6.609378287,-1.24179479809,1.21797885867,0.64821040595,0.0523736070364,-0.0140111960635,0.319289085557,0.1430784158,0.189282656608,0.16178220573
1400000US11001009201,-2.09218740384,-0.677485472012,0.75801947419,-1.62280916438,-1.15444562268,-1.02481412493,-0.092390190845,-0.920074032271,-0.542325034629,0.310176493219
1400000US11001002702,-0.482542279546,2.49669048316,-0.696091648459,4.31438415177,-0.737435520752,1.79161517117,0.112711915388,-0.693274585802,0.654873781918,1.51368747162
1400000US11001002802,-7.12481223569,3.13395479661,-0.243930529109,5.19076324887,-0.46793271293,2.07420640611,0.0258351815937,-1.49622410656,-1.29250042353,-0.839850372162
1400000US11001000502,6.129217824,-2.13563242614,0.578041132206,0.269501185936,-0.232308580962,1.25811611885,-0.0649648480361,-0.281231401373,-0.168643470612,0.266101220877
1400000US11001000400,6.65305312741,-2.63324083437,-0.17474117504,-0.620008797755,1.28177632231,1.52028369617,-0.330552809706,0.12279357028,-0.648935099305,-0.438172540846
1400000US11001003000,-3.7184200618,-0.578399485107,0.790885103493,0.0605053584827,-1.3628850075,0.373278792097,1.35913061058,-0.260604766541,-0.66100662374,-0.398029416522
1400000US11001009000,-0.0645109638341,-1.43911488651,-0.885743454372,-1.23836166589,-1.48418921753,-0.229130173984,-0.662974333695,-1.39219338015,-0.138248759274,0.647834186905
