GEO_ID,DEC_MA,DEC_TP,DEC_MP,DEC_MPP,DEC_FP,DEC_FPP,DEC_AAP,DEC_AAPP,DEC_LF,DEC_LFP,DEC_EM,DEC_EMP,DEC_UE,DEC_UEP,DEC_NLF,DECNLFP,DEC_FLF,DEC_FLFP,D_E1824,D_E24LM,D_E24LF,D_NH24L,D_NH24LM,D_NH24LF,D_HS24L,D_HS24LM,D_AS24L,D_AS24LM,D_AS24LF,D_BA24L,D_BA24LM,D_BA24LF,D_HS34LM,D_HS34LF,D_BA34L,D_BA34LM,D_BA34LF,D_HS44L,D_HS44LM,D_HS44LF,DEC_10KL,DEC_1015,DEC_1519,DEC_2025,DEC_2530,DEC_3035,DEC_3540,DEC_4050,DEC_5059,DEC_6069,DEC_7079,DEC_8089,DEC_9099,DEC_1124,DEC_12549,DEC_15074,DEC_17599,DEC_20049,DEC_25099,DEC_30099,DEC_40099,DEC_500749,DEC_750999,DEC_1000,DEC_MGRP,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_BPLMP,DEC_BPLFP,DEC_MI,GEO_ID_1,AREA,PERCENTAGE
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000201,7.81113977546e-07,0.74978400545
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000202,1.09947770945e-06,1.05537837574
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000300,9.9214923527e-05,95.2354776651
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000400,9.17823750303e-07,0.881010438402
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000702,9.60371190615e-07,0.921851328637
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000801,7.11206566558e-09,0.00682680535114
1400000US11001000300,30.4,5706.0,2649.0,46.4,3057.0,53.6,175.0,3.1,4020.0,74.8,3922.0,73.0,84.0,1.6,1355.0,25.2,2067.0,73.9,1248.0,588.0,660.0,55.0,16.0,39.0,69.0,42.0,455.0,313.0,142.0,669.0,217.0,452.0,100.0,100.0,97.6,95.5,100.0,97.2,98.1,96.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,10.0,14.0,10.0,31.0,22.0,17.0,23.0,16.0,0.0,0.0,0.0,0.0,27.9,0.0,32.0,10.0,10.0,22.0,47.0,18.0,30.0,1314.0,1464.0,0.0,31.0,0.0,2680.0,898.0,15.6,350.0,21.3,371.0,21.0,73558.0,1400000US11001000802,1.19770992367e-06,1.14967055993
1400000US11001000400,45.2,1510.0,737.0,48.8,773.0,51.2,67.0,4.4,833.0,64.1,830.0,63.8,3.0,0.2,467.0,35.9,360.0,52.6,74.0,11.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,11.0,42.0,100.0,100.0,100.0,100.0,100.0,99.1,98.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,52.0,31.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,5.0,14.0,0.0,5.0,451.0,219.0,16.0,0.0,0.0,664.0,45.0,3.0,5.0,2.0,40.0,14.7,129133.0,1400000US11001000100,6.1631097339e-06,3.82489203477
1400000US11001000400,45.2,1510.0,737.0,48.8,773.0,51.2,67.0,4.4,833.0,64.1,830.0,63.8,3.0,0.2,467.0,35.9,360.0,52.6,74.0,11.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,11.0,42.0,100.0,100.0,100.0,100.0,100.0,99.1,98.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,52.0,31.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,5.0,14.0,0.0,5.0,451.0,219.0,16.0,0.0,0.0,664.0,45.0,3.0,5.0,2.0,40.0,14.7,129133.0,1400000US11001000202,1.75812859225e-08,0.0109111347014
1400000US11001000400,45.2,1510.0,737.0,48.8,773.0,51.2,67.0,4.4,833.0,64.1,830.0,63.8,3.0,0.2,467.0,35.9,360.0,52.6,74.0,11.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,11.0,42.0,100.0,100.0,100.0,100.0,100.0,99.1,98.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,52.0,31.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,5.0,14.0,0.0,5.0,451.0,219.0,16.0,0.0,0.0,664.0,45.0,3.0,5.0,2.0,40.0,14.7,129133.0,1400000US11001000300,6.56613640974e-09,0.00407501471452
