GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $49,999","Margin of Error; $40,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $69,999","Margin of Error; $60,000 to $69,999","Estimate; $70,000 to $79,999","Margin of Error; $70,000 to $79,999","Estimate; $80,000 to $89,999","Margin of Error; $80,000 to $89,999","Estimate; $90,000 to $99,999","Margin of Error; $90,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $174,999","Margin of Error; $150,000 to $174,999","Estimate; $175,000 to $199,999","Margin of Error; $175,000 to $199,999","Estimate; $200,000 to $249,999","Margin of Error; $200,000 to $249,999","Estimate; $250,000 to $299,999","Margin of Error; $250,000 to $299,999","Estimate; $300,000 to $399,999","Margin of Error; $300,000 to $399,999","Estimate; $400,000 to $499,999","Margin of Error; $400,000 to $499,999","Estimate; $500,000 to $749,999","Margin of Error; $500,000 to $749,999","Estimate; $750,000 to $999,999","Margin of Error; $750,000 to $999,999","Estimate; $1,000,000 or more","Margin of Error; $1,000,000 or more"
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",567,117,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,9,14,0,132,0,132,0,132,0,132,0,132,7,11,13,19,0,132,15,25,133,65,65,48,238,89,69,47,18,20
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",366,101,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,47,39,19,21,215,102,74,64,11,18
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",554,117,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,14,20,0,132,10,16,13,21,0,132,0,132,12,20,53,38,33,30,133,60,191,88,57,29,29,44,9,15
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",950,143,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,15,21,0,132,13,23,70,60,9,15,34,32,40,35,126,73,219,82,312,99,73,45,28,33,11,18
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",917,140,5,9,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,8,12,0,132,0,132,3,10,11,16,0,132,0,132,58,43,20,23,99,50,177,103,388,121,148,91,0,132
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",538,81,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,10,19,0,132,41,35,36,35,109,52,81,55,242,89,7,11,12,18
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",507,108,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,25,31,0,132,0,132,22,36,0,132,0,132,60,52,71,68,64,55,112,66,129,66,24,20,0,132
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",232,88,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,6,11,0,132,0,132,28,29,16,19,24,29,110,78,48,45,0,132,0,132
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",541,117,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,15,26,0,132,0,132,0,132,21,17,36,34,82,44,105,61,191,81,91,57,0,132
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",291,103,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,11,17,35,45,43,41,37,46,94,46,46,37,25,26,0,132
