OBJECTID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24
85,-1.73213580327,-0.159569976715,1.59896761652,0.2976808408,-0.833905287398,0.625389350932,-0.0806984710741,-0.326955040712,-0.0615041833718,-1.2648451714,0.00120815171007,-0.772564506855,0.779706174624,-0.457351703416,0.390511845317,0.976739811806,-0.0822883406417,0.386358520844,0.0300738199863,-0.134241845369,-0.0749198117189,0.022979556527,0.0594129969918,-0.0207462574957
86,-3.24623933967,-1.45302517789,3.35527668263,3.91842722049,1.08566851759,1.79884575778,-0.733537454381,-0.340734603833,-0.0779703686866,-2.1054061405,-0.275661927995,-1.49460079225,1.80527236326,-0.114676578207,0.311030121491,-0.847242411052,-0.681693764446,-0.672370469233,-0.126528223725,-1.44313200236,-0.572944185711,1.59415755796,2.54333588874,-1.94069736646
37,-1.27635836842,0.195597157233,-1.06383071468,-0.312720090816,-0.0969813288717,-0.473441210962,0.086841722968,-0.244363392492,0.0424889242801,0.209373034635,-0.330120433369,0.13646284516,0.208076922503,-0.060276530225,-0.0731868025759,0.305065749806,0.255741819212,0.111282922386,0.0766084701045,0.264711745165,0.170810463943,-0.212376507918,0.375876531875,-0.337328753273
87,-1.44051945918,-0.0589230279906,2.0141091548,1.18286864589,1.13018551312,1.21113723685,-1.0913545226,-0.62787238003,0.990612172068,-0.748387140673,-0.087421296398,-0.368934123847,1.56383458272,0.098136951449,0.0819655748354,0.753623576736,-0.583426062325,0.0893432836443,0.146928976194,-0.360861382325,-0.10285960066,0.425187891941,-0.297406579635,0.451295392435
88,-2.2338123942,-0.292783569331,0.528582050505,0.570647475787,0.917713752642,0.695986103931,-0.255826356646,0.161986951942,-0.0891844012126,-0.0695831372806,-0.0366201400939,-0.0379456319705,0.0740181718937,-0.0628406051461,0.105321806936,-0.192605193437,-0.00368070850996,-0.124660397409,0.0472877456766,-0.196589589742,-0.143670374345,0.674525659517,0.691886235378,0.0898681739217
89,-1.88985395922,0.17458168145,1.1525830545,-0.838915758129,0.123654683054,0.814596415278,-0.136607310716,0.156615104548,0.14965258771,-0.0763627010515,0.0508087154479,-0.241784192116,-0.352586657348,-0.101596746563,0.324183207462,0.814352089222,0.624549016003,-0.126559401735,0.444884931435,0.615627619501,0.188331019987,-0.325661465395,-0.411653105057,0.182067929142
90,0.414182259977,0.646987917068,-1.08580385762,0.570138737311,1.25348904489,-0.00194798462922,-0.211698267183,0.208415086928,-0.247329526124,-0.0414927279083,-0.252674067939,0.290072390388,0.278747214676,-0.24348868689,0.136718336425,0.101981168593,-0.0469100099915,0.656534576734,0.0961024178175,-0.213837708974,-0.144416082631,-0.97585498605,0.127653012193,0.574179500642
38,-2.39101764911,-0.0980957556899,1.38162248982,-0.356525675006,0.423117402771,0.97152889646,-0.282974860314,0.259743970323,0.00455204793219,-0.160156991437,0.250486615847,-0.11258490185,-0.169998807616,-0.0484516457803,0.158134534956,0.140317277055,0.0397426614846,-0.00717832990005,0.0431586689277,0.0432879522044,0.0386675573715,0.0877875967078,0.325475364396,-0.194137719678
91,-1.4853880957,-0.053841935397,1.48928804288,0.441560431256,0.0418369027557,0.0464240653655,-0.268773274026,-0.223636869541,-0.259558324361,0.70602576348,-0.554771354311,0.38925646622,-0.669271126898,-0.738600323453,-0.330222582556,-0.0766268175725,-0.74277300798,0.0209493775404,-0.599464724344,-0.946063846204,-0.466986041019,0.58856662748,0.517933405192,-0.231280850172
92,-2.99115976356,-0.896719172149,2.83647901162,2.24893756034,2.36230810843,1.76587178413,-0.899930687385,0.822407504614,-0.297493321556,-0.557376644244,-0.333480004944,-0.179355777936,-0.442408635362,-0.227889165592,-0.269323057474,-0.158792230337,-0.690458413621,-0.135459784316,-0.328550959969,-0.743569088956,-0.132121267416,1.39887797992,1.31029386222,-0.882632045955
93,-2.12132006402,-0.867124338605,1.74171575545,2.31567081923,-0.42369911487,0.358464624915,0.416917449839,-0.602919738943,-1.0900601515,0.276592501224,-0.49642145281,-0.178081832707,-0.151203534944,-1.32564084386,0.940915555885,-1.63707064421,-0.344665172763,-0.265225669627,-0.786245120076,-0.557859996243,-0.47239884558,0.174196445986,0.889275699081,-0.482500647343
39,-0.693109569508,0.533110107037,-0.539873829819,-0.664026008535,0.0539580173784,-0.135150215364,-0.0803457248783,0.00534359593668,-0.0975045322793,0.0283238086522,-0.0377832010529,0.162722303334,0.120765764936,-0.101401802256,-0.0930065991945,0.295408084694,-0.053756340194,-0.0361896707452,-0.285963735277,-0.031146716566,0.0843828461552,-0.579667341626,0.381556575813,-0.0443762490948
94,-0.72173829656,0.660620520669,0.529528240862,-1.02623160803,-0.453959753402,-0.229153186489,0.0298615265573,0.155076919884,0.0963761287655,-0.136729328047,-0.139311551439,0.174723056261,-0.348860764565,-0.0533565518766,-0.369625692893,-0.00912810509376,-0.189846650221,0.707519659441,-0.236343664192,0.455951683723,0.428930683017,0.46567879267,0.0048099756526,-0.000602834315896
95,-1.09688371523,0.460819698026,-0.183151984215,-0.960820594604,-0.436167608094,-0.261884305922,0.0855479632159,-0.036659510846,0.0348627841752,0.0921258532542,-0.18740763317,-0.0659269654135,-0.113646607479,0.0646493835959,-0.192547169805,-0.0529478405825,0.278018651322,-0.431263463444,0.00238243332172,0.0753552966025,-0.0770325284843,-0.446859006902,0.0801826108787,-0.0182608231026
96,0.532763801497,0.662551146794,-1.58079176497,0.529605165884,0.575741885769,-0.730998836179,0.277438680871,-0.252563687453,0.137441382227,0.265628858023,-1.25262425024,-0.275783596349,-0.235451051232,-0.12820777702,0.0319905834481,0.757440177209,1.38913464618,-0.387415918492,1.15591687052,0.576032879852,-0.0327762522365,0.661557461708,0.369385508756,0.264264607627
177,-0.227443301497,-0.613328724158,-0.753397991315,0.0268852847488,-1.0964076187,-1.29341043583,-0.360985078614,-0.241807700096,0.61661372412,-1.12311875821,-0.19238436747,-0.31997611045,-1.8137399042,-0.449668220733,0.718496088083,1.59078721186,-0.998832308959,0.585238459743,-0.154272647833,-0.448391904431,-0.0670402176586,-0.112408706911,0.453268538981,-0.0625561084192
97,-1.55894960952,-0.59325099195,0.244467477949,-1.11690920738,-0.403559943679,-0.328130811676,-0.132264388157,-0.100582924775,0.558328818671,-0.235563598452,0.338985228425,-0.149708332882,-0.646732857238,-0.0325772947331,0.176790761748,-0.342803672683,-0.174591488738,-0.181660453396,-0.0191782878902,-0.44357529171,0.53463407548,-0.0417072817686,-0.0220631619504,0.122606737943
98,-1.49260959552,-0.150044762468,0.0082441132962,0.0349089902424,0.190149844905,-0.101707532082,-0.176494856208,0.014184060564,0.282610685222,-0.216327820907,-0.0105088000241,-0.035467936296,-0.364318197917,0.150078751252,0.109096001018,-0.660551591367,-0.331575175805,0.0176289965869,0.0142703735276,-0.0615270478638,-0.0751486727053,0.60534607287,0.183724514167,-0.632745711296
99,2.24392882852,-0.790680706566,-1.99803352992,2.25940899109,-3.43914616317,5.75428417479,-1.55033535878,-4.21588354493,2.18124556358,0.0181124456136,2.7129009972,0.96235315312,-0.497625670571,-0.444955429632,-5.32499857506,0.145293999777,1.54372234674,0.274196571062,-1.16553073612,0.269887277081,0.106163545297,-0.111431656292,-0.0964594204401,0.234991054
100,-0.139544558066,0.201674350096,-2.55079017428,0.292553061454,-0.133453118629,0.838107686315,-0.0804913821652,-0.953282183329,0.211935432726,0.135644596735,0.625835603076,0.601848407991,0.061381632914,-0.472666966467,-0.797418473912,0.698373764484,0.91723567235,0.183452913984,0.265432133394,0.270108521043,0.0113245313575,0.164073174664,0.62485497607,0.216489025163
40,-0.332496059731,0.539415843631,-0.937482224974,-0.260450278159,0.118240910137,-0.484101742619,0.0248149055683,-0.109006493051,-0.0243369357582,0.167883464414,-0.59890910013,-0.0178532944794,-0.075636801984,-0.121410117946,-0.186257085207,0.625395145573,0.464100567417,-0.299787849299,0.215258137789,0.0078915442386,-0.0451011230837,-0.449642572872,0.510782130362,-0.126734234046
101,0.181818257742,0.495745703658,0.148510002381,-0.837963877074,-0.547094543529,0.425964579454,0.316569049533,0.00927880666444,-0.0419916746562,0.507786435812,-0.422414501753,1.01354118163,-0.0101652794606,-0.317019110511,0.560147661243,-0.146459278133,-0.247711368676,-0.241194968522,0.226268135535,-0.0257941582157,-0.0347946994472,0.317471413471,0.115591191689,-0.00555493359562
102,0.136903932745,-0.990203289591,-1.48027978854,-0.962168782004,-0.479345166657,1.2861105283,-0.0256340147806,0.00674809171977,-0.411808075713,1.73995848182,-0.950480203127,-1.87425567986,0.28861727817,1.8136150513,0.436327752088,0.192342921601,0.389429324676,1.14892720297,-0.993777820096,-0.550570801465,0.595804698705,0.633611901497,-0.358409308943,0.0493131437395
103,-0.855545433988,0.661206615762,0.315254135073,-1.41060812304,-0.67740191865,-0.209674016249,0.0563941030219,0.013226188382,0.0695477395437,0.0328660709905,-0.166803985209,-0.0292865859835,-0.414766065497,-0.0793267373679,-0.327511879134,0.519541850899,0.144000823611,-0.162238033066,-0.021975509537,0.0552012227467,-0.0100720627641,0.341975255704,0.0229938226606,-0.0162645329857
104,-0.103157578133,0.133115477993,-0.706632732769,0.218464876101,-0.396765775183,-1.27245964049,-1.54348262855,0.364975216809,-1.2390247347,0.316878358867,0.867110367609,1.01173617884,0.626923114038,0.872044151598,0.132560648527,0.349692951447,0.684451701299,-0.145953729491,-0.232741288762,0.981519822611,0.931608431468,0.527352603025,-0.0449167770363,0.0952749736083
41,-1.71948026325,0.157434397848,-0.0865120660426,-0.7498865681,-0.499368074475,-0.325216924167,0.087060328211,-0.0299972062565,0.0396679739051,0.0855740266339,-0.168744638659,0.0829655528665,-0.0518078000047,0.0558712339746,-0.309006391775,-0.391314389437,-0.0881968419403,-0.028601385627,-0.124589589287,0.0616143082608,-0.116215260646,-0.00853485299624,-0.476983172754,-0.0374349675746
105,-0.991054545725,0.37170717109,-0.477854451823,-0.54456695726,-0.253269387846,-0.466410864902,0.0728825538392,-0.0430562154291,0.0257940669414,0.0857259492258,-0.309687574442,0.188452552975,-0.0455418774632,-0.0715234037374,-0.281266310386,0.00352350069382,-0.049387117788,0.373050029347,-0.0437167163226,0.156780223687,0.0394055840841,0.0737474664034,-0.253003959822,0.0751022440657
106,-1.80221179919,-0.255456321115,1.9016493772,0.191962648606,-0.309667284914,0.305972890197,-0.919601527877,-0.222304123193,-0.718553263446,1.0335097004,0.714303678518,0.629203874862,-0.184857961245,-0.125162491881,0.743871426857,-0.292094568893,0.339206330965,-0.0407769004692,0.0717846846881,-1.75984738992e-06,0.013329225769,0.39004170089,0.338806776613,-0.393702688482
107,-1.02667324177,0.463292964505,0.22015891589,-0.683923264996,0.116029107111,0.22365070517,-0.0744276744423,0.159929873361,-0.0858570692315,-0.204480805576,0.173793050816,0.091423205146,0.077819400755,0.0172078862521,-0.0809562453505,-0.398489771358,-0.293412092038,-0.20845100525,-0.5165754327,0.253945828517,0.223724007027,0.448722637734,-0.16751262026,-0.3858594002
108,-1.47450876814,-1.30860429329,1.49485780651,-0.500918500231,2.10803785869,0.0999159828679,2.38200060465,-3.12993066033,-2.44956512751,-0.921339562572,0.693572687835,0.68518237029,-0.593844341704,2.63572120337,-0.826564669458,0.00878434624765,-1.32406069091,-0.43971411886,0.659732084231,0.0406114441853,-0.765078951663,0.825643411686,0.625142758377,-0.941678515615
42,-1.35906736317,0.432542430094,-0.0669184834508,-1.2306304148,-0.539897287292,-0.113774916742,0.0580765306606,-0.0358609959468,0.0181647037124,0.0719131215304,0.132261079335,0.0723985377042,-0.00981338204365,0.0284618644253,-0.122942788114,-0.0797451757887,0.00174567540078,-0.0648497599123,-0.133586257945,-0.00998771853014,-0.0691798997186,-0.229271282608,0.00841786695616,0.0204105707934
109,-1.20546318889,0.554981758895,-0.011200981891,-1.47263842588,-0.553385360058,0.0232955973626,0.0628334532319,-0.0259143637515,-0.00350170115095,0.0454851984462,0.308259596486,0.060671757917,0.00272970731022,0.0160154322689,-0.037264159983,-0.0528408977414,-0.0269033192541,-0.0751927922802,-0.0841629707312,-0.105288847799,-0.165237561845,-0.00669437090828,-0.114283279021,-0.156066319468
43,-1.22612730841,-0.136754449999,-0.0150316488044,-0.519291832812,-0.198906561731,-0.42250592962,0.926297473779,0.424838356128,0.44718970526,0.450754798622,0.665484780132,-0.0650212206257,0.237793255809,-0.0386240587768,-0.313082393343,0.0854665351461,0.127407918529,-0.118947361025,-0.132317561344,-0.174309898965,0.760643059631,0.339042574369,-0.0317891424352,0.213205028431
110,-1.80599473275,0.217852656777,0.205413747663,-1.03489181684,-0.564878452333,-0.102936295367,0.0611511451866,-0.0244602829439,0.0754045180283,0.0720200398041,0.0115720672737,0.0502803732903,-0.102025792985,0.0382014219833,-0.185414195108,-0.140342059941,0.0164211614864,0.0093710333848,-0.0913261208801,0.118238024315,-0.0156039945418,0.0205864470956,-0.0989969712756,0.17220583423
111,0.110845316861,-0.60629329453,0.529783115783,1.46356051338,-3.64386929628,-1.45379038482,-0.950348083946,0.115578110836,-3.01094632879,-2.2770628494,1.30481466758,-0.65524413716,1.72011740907,-0.111633709215,1.22415717179,1.35644081208,0.926699250415,0.301720456373,0.019030853323,-0.37399349971,-0.239079552972,0.0124276346123,-0.010481124903,-0.335714679689
112,1.12516656051,0.4970777246,-0.574126171489,-0.0633225809283,-0.00586706958396,0.203751484762,-0.0124378401183,-0.363612043245,-0.252971424662,1.2139260157,-1.29885556778,-0.732458596005,-0.433045031261,0.218102984452,0.329162952037,0.837225027194,0.714003666983,-0.712660238357,-0.571311080486,0.410416314046,0.359813871248,-0.127262376719,0.295201945267,-0.235754363369
44,-1.40060383512,-0.197406414151,-0.1361842302,0.296457039918,-0.299428410775,-0.858652779572,-0.873811961359,0.259962869911,-0.702735327931,0.27784474631,0.139358439098,0.502386886165,0.173826445094,0.509686510023,-0.33843241222,-0.268975079071,0.190884369386,-0.182843761837,-0.0261984692671,-0.14770216599,-0.0711063338873,-0.0125842683226,-0.0431983987862,-0.201928916552
113,-1.4386568797,0.281390565142,-0.328104593162,-0.794197393092,-0.409235736863,-0.285257097324,0.111618771035,-0.0773694627194,0.0511711480506,0.126690409689,-0.0802917703904,0.111543811747,0.020417695266,0.023038675662,-0.141868587506,-0.231589823626,0.0686887867873,0.132969232305,0.0022214949421,0.0997518931185,-0.0733534108045,-0.00364277451862,-0.104566389525,0.402866466523
114,-0.406470532346,0.486388059692,0.335208516695,-0.339287100413,-0.66023548458,-0.0402763644235,0.221951515082,-1.43877095557,-0.29702608218,1.999182076,0.0451809133078,0.789302934378,-0.119635018001,-1.30577504995,1.19890172969,-0.459223538568,-0.141607742297,-0.363930534154,-0.645416803435,-0.145883289527,-0.212721846375,-0.563061219798,0.0410295986422,-0.368876837465
115,-1.15560460331,0.520714017124,-0.179720911955,-1.28403295839,-0.533676644873,-0.126240388352,0.0941608181742,-0.0841541420788,0.0439221077554,0.0947323992156,0.0782938945999,0.00489777602393,-0.0399437560843,0.0186256487051,-0.0616446169403,0.11686160971,0.197797633535,-0.17225752441,0.0218585626421,0.0637362565516,-0.0491674178936,-0.134463573057,0.098199951237,-0.138058937074
45,-1.3730201154,0.265362026677,-0.0655066953011,-0.646206188138,-0.243772298348,-0.204206925321,-0.0206268985258,-0.000142486462031,-0.0305470532025,0.0710342494036,-0.158927615752,0.111456606583,-0.104144191367,-0.072011280494,-0.316977751233,0.0569642460183,-0.155634119262,0.0611189969965,-0.108921166644,-0.246111605288,-0.183331168538,0.285082751029,0.0908103698488,-0.158300958812
116,-0.950580481425,0.53533915033,-0.413034491011,-1.0816070961,-0.269919370813,-0.078633268342,0.0805855357462,-0.0678848916282,-0.0146331826091,0.00716061825999,0.145441850912,0.109717778729,0.117750969239,-0.0345809509245,-0.000182372751204,0.00742678128784,-0.0491435864743,0.0166407058015,-0.0752801206299,0.174132609643,0.00488696304879,0.348298674988,-0.522305271526,-0.670230707209
117,-1.6463265132,0.13930050458,-0.010725995253,-0.525498728713,-0.019305585707,0.0944563533895,-0.00863591247525,0.0543148556888,-0.0337027750968,0.0373226155449,0.0313881674918,0.0928022561201,0.0421709600398,-0.0245460881762,-0.0431984273105,-0.313427469332,-0.0809167946313,-0.0376648659256,-0.0643957956927,-0.0418116236467,-0.255226969335,0.198283816969,-0.553177514648,0.65699929292
118,0.793608891182,-0.364975241764,-0.451107597626,-0.146093141355,0.0241749242239,-0.816307381463,-0.659876313785,-0.230480772495,1.99518724938,-1.1485308168,0.57675673902,-0.512073882717,-2.49339561374,0.678488361988,1.84731833936,-0.740459281161,-0.523732825596,0.302018148108,0.767236552875,0.857457205643,0.550493266147,0.505582049321,0.676205370439,-0.0932023561667
119,-1.46789579105,0.0355302359573,-0.302353279961,0.179693453306,0.680640322946,0.307940227975,-0.120808136428,0.0419498804678,-0.0216284193648,0.0357875474074,-0.119892746448,0.0929171450648,0.171305061363,-0.144975391584,0.263988447795,0.248535528109,0.232061958548,0.321578575942,0.256940357628,0.274133158118,0.0248486899934,-0.324991251675,-0.247531144223,0.392956355894
46,-1.54387969839,0.199330688558,0.0618829958628,-0.677227655108,-0.293934090495,-0.181291823446,-0.0344856041188,0.0159566445637,0.0290110817415,0.0798227705107,-0.218326581942,0.127219726998,-0.163495678798,-0.108437246729,-0.266130728957,0.290675451482,-0.0533134011936,0.206793010663,-0.0843392236887,0.0453123490735,-0.023778724826,-0.143399161699,-0.219818401086,0.297081333266
120,-1.45999326674,-0.0596703882797,1.33266856321,-0.23065878949,-0.244917946449,0.435443727563,-0.852967458427,-0.345831949512,-0.623524081977,1.08360701732,0.762347672514,0.694419257928,-0.0625353984525,-0.377891010246,1.11328801381,0.733337987814,0.56983606731,0.112122773692,0.116924667196,0.534145273908,0.267543625958,-0.541628109953,-0.501553048317,0.326155350274
121,-0.950600364509,0.402699978119,-0.372769513213,-0.390775232964,0.0768878216715,-0.097832018721,0.0971819315624,-0.00780841846399,0.0621827981781,0.0829289025702,-0.0605198883008,0.0949436396539,0.0618258157461,0.0168756671171,0.0951761628531,-0.346607762848,0.270916688966,0.69377688075,0.45083673801,0.133515608592,-0.066867695349,-0.127336247132,0.17552992919,0.174626222864
47,-1.39635987041,0.266936263834,0.233758308224,-0.573535845298,-0.0303870602512,0.14365285098,0.0288811448712,-0.0129296879835,0.113201585085,0.0563886709981,-0.305513378091,-0.234851317959,-0.251274306771,-0.00904179269707,0.041974096526,0.402118645844,0.653702511886,-0.464256293704,0.404981704027,0.374175645351,0.026544014845,0.00515386204262,0.0327343328061,-0.0772228850999
122,-1.41432211262,0.430219557511,0.409401862229,-1.20059848733,-0.203364707763,0.377658365638,-0.058017985814,0.0922360329923,-0.0370646941188,-0.0446634023691,0.367587422322,0.00787919246025,-0.0265583077673,-0.00827483389831,0.053352623891,-0.0335512650877,-0.0600587478816,-0.090169453916,-0.0534522965186,-0.143393596183,-0.181899353532,-0.0180224264544,-0.142581844865,-0.299515839555
123,-1.8068448519,-0.144069594208,0.0230535286418,0.515603082358,0.571305319046,0.0603329054869,-0.168466237959,0.109123321165,-0.0578793333128,-0.0590475899381,-0.368837870361,0.0607790761365,0.0952783642385,-8.2293023627e-05,-0.189156313625,-0.313851139574,-0.0778182498156,-0.148100212585,-0.312750395383,0.200614604985,0.231800626583,-0.110715154679,0.49716337075,-0.0986423170045
124,-0.745323842427,-1.01879900236,-0.754865747253,-0.413266065577,-1.1771466755,-0.0708033478802,-0.718104022012,-0.88512147889,1.39445888347,0.365705765171,-0.505997169729,-1.3490160375,-0.144459318882,1.60841099997,0.735977723453,0.309176569304,-0.580801847245,0.399783885314,-0.482670138163,-0.0700606499017,0.199384753497,-0.113485734298,-0.105211030709,0.100082494513
125,-1.60942834382,0.362251642228,-0.0315614446461,-1.34787267488,-0.776542443032,-0.224391691899,0.125729912549,-0.131844981766,0.117988103364,0.120620523507,0.0486041748776,0.055357072347,-0.08169258268,0.0252067019055,-0.145644014741,0.130407925915,0.130226203799,0.0861923994405,-0.00710997281684,0.213984597261,0.0927800241676,0.0303275485926,0.0728538715147,-0.217083676827
48,-1.44630447068,0.421800163968,-0.101196835821,-1.32190176553,-0.617145501869,-0.106851392015,0.0925302334671,-0.0995934501688,0.0679759426862,0.111796811686,0.15380349247,0.0756271260113,-0.0170160464177,0.00468454432257,-0.0546623133578,0.110628180375,0.115462357915,0.0249124621925,-0.0508437199032,0.10606142314,0.0137459042853,-0.0134410194831,0.175150962327,0.230898367859
126,-1.47045327842,-0.381885928133,-0.0970568974517,-1.03066658097,-0.272479603841,-0.441274578408,0.189108942121,-0.089600204542,0.0673264097141,0.0986731188308,-0.070828968746,-0.0207042530456,0.0929560619145,-0.264573663833,-0.375784306624,-0.314931428554,0.288373649322,-0.0642409859215,-0.0221538015995,-0.485326327895,0.775743959539,-0.205628278169,-0.0801438944096,0.0725300200296
127,-1.57058829227,0.404085639122,0.141231374493,-1.42451954595,-0.725311284486,-0.0877137243209,0.0889015101374,-0.0677664061811,0.0884198848044,0.0776908015673,0.148631243737,0.0442586332265,-0.0944222092189,0.026560941197,-0.114553060994,0.0723402545766,0.0727219050811,0.0413828378406,-0.04376402694,0.137733928582,0.0270383066784,-0.0475880445233,-0.0369818608517,-0.158492373203
49,-1.55487723873,0.427292913629,0.533288596978,-1.36394846516,-0.460727555912,0.246525457693,-0.0437016873975,0.074526435715,0.0167597101933,-0.0150452294396,0.309687065468,0.00317582944002,-0.103006657528,0.032353482903,-0.0470641122781,0.0145387548931,0.00101617076705,-0.100764258234,-0.161703844759,-0.0413833785928,-0.0164877009935,-0.371741190866,0.27297175322,-0.0377350693179
128,-1.32661349131,0.323460246684,0.458766321521,-0.789354287762,-0.427521303206,-0.274429537392,-0.090740812945,0.0842537832123,0.0322752037972,-0.0169871723411,-0.334688678244,0.15925967832,-0.384525455386,-0.163634344177,-0.538424736678,0.529360041446,-0.270505670141,0.309856744895,-0.330652145034,0.048751313153,0.193699638296,0.335343925913,0.143187885274,-0.126638628643
129,-1.13197926213,0.324252769869,0.913434047461,-0.689673598791,-0.390167526274,-0.349067329952,-0.288495494395,0.224883742017,-0.0355564031905,0.0261284611412,-0.648322173267,0.252767011237,-0.823701553046,-0.453560231963,-0.902437932791,1.44365379369,-0.540156812303,0.757504659794,-0.220771782556,-0.605518006495,-0.178274529204,0.325432832391,0.0397627982794,0.146056538967
130,-1.15204380602,0.20462669911,-0.765128026034,-0.0441463149861,0.471886807118,0.0446773813197,-0.0613927047338,-0.0555150416151,-0.111670070307,0.091247018116,-0.0484010747807,0.118402763874,0.293715414184,-0.0853561852551,0.102603446497,0.00752280078089,0.0708753839704,-0.0972332814791,-0.00444621809742,-0.14512978264,-0.154191339955,0.0288110122234,0.376367969803,0.18515921832
