GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",2003,72,1891,88,112,74
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",965,19,965,19,0,127
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",921,42,872,47,49,28
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",1004,55,937,62,67,45
1400000US24031701309,24031701309,"Census Tract 7013.09, Montgomery County, Maryland",3346,95,2875,141,471,127
1400000US24031701310,24031701310,"Census Tract 7013.10, Montgomery County, Maryland",2657,108,2207,131,450,111
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",2261,41,2015,124,246,127
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",1259,21,1114,76,145,72
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",1837,47,1682,107,155,100
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",2031,87,1858,129,173,115
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",1403,22,1382,35,21,24
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",2421,120,1880,181,541,158
1400000US24031701412,24031701412,"Census Tract 7014.12, Montgomery County, Maryland",4425,201,2828,227,1597,211
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",2515,76,1931,153,584,163
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",2408,95,2114,128,294,112
1400000US24031701416,24031701416,"Census Tract 7014.16, Montgomery County, Maryland",2600,141,1062,161,1538,217
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",2383,127,670,124,1713,152
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",2127,84,1971,108,156,77
1400000US24031701504,24031701504,"Census Tract 7015.04, Montgomery County, Maryland",3697,183,634,140,3063,210
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",2339,142,1354,142,985,161
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",1750,52,1687,75,63,45
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1778,66,1592,90,186,76
1400000US24031701600,24031701600,"Census Tract 7016, Montgomery County, Maryland",2220,138,753,133,1467,159
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",1624,117,929,100,695,134
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",1140,99,244,92,896,124
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",1323,118,874,95,449,115
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",1131,85,852,112,279,111
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",2012,124,1169,130,843,109
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",1188,118,265,86,923,128
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",1362,80,694,113,668,114
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",1742,73,934,113,808,114
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",1042,68,978,60,64,34
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",1488,59,1325,83,163,61
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",1394,49,395,97,999,100
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",1598,93,873,91,725,129
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",909,72,739,67,170,66
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",1828,145,660,118,1168,168
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",2081,131,351,116,1730,155
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",2221,162,64,39,2157,153
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",2235,80,444,109,1791,135
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",2100,128,894,106,1206,142
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",2152,132,1146,96,1006,143
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",2165,94,1419,121,746,135
1400000US24031703000,24031703000,"Census Tract 7030, Montgomery County, Maryland",679,20,644,41,35,35
1400000US24031703100,24031703100,"Census Tract 7031, Montgomery County, Maryland",1571,36,1269,94,302,84
1400000US24031703201,24031703201,"Census Tract 7032.01, Montgomery County, Maryland",2341,46,2053,112,288,108
1400000US24031703202,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",2099,68,1818,106,281,96
1400000US24031703203,24031703203,"Census Tract 7032.03, Montgomery County, Maryland",5555,193,4745,212,810,150
1400000US24031703206,24031703206,"Census Tract 7032.06, Montgomery County, Maryland",1242,84,911,84,331,69
1400000US24031703207,24031703207,"Census Tract 7032.07, Montgomery County, Maryland",1492,144,541,106,951,137
1400000US24031703208,24031703208,"Census Tract 7032.08, Montgomery County, Maryland",1692,52,1568,79,124,60
1400000US24031703209,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",2006,90,1127,125,879,118
1400000US24031703210,24031703210,"Census Tract 7032.10, Montgomery County, Maryland",1093,31,964,88,129,88
1400000US24031703211,24031703211,"Census Tract 7032.11, Montgomery County, Maryland",3548,157,2725,190,823,167
1400000US24031703212,24031703212,"Census Tract 7032.12, Montgomery County, Maryland",2774,109,1996,160,778,173
1400000US24031703213,24031703213,"Census Tract 7032.13, Montgomery County, Maryland",2051,116,711,136,1340,154
1400000US24031703214,24031703214,"Census Tract 7032.14, Montgomery County, Maryland",2459,133,407,83,2052,152
1400000US24031703215,24031703215,"Census Tract 7032.15, Montgomery County, Maryland",1077,50,640,81,437,78
1400000US24031703301,24031703301,"Census Tract 7033.01, Montgomery County, Maryland",1225,78,1032,105,193,106
1400000US24031703302,24031703302,"Census Tract 7033.02, Montgomery County, Maryland",1078,62,823,106,255,90
1400000US24031703401,24031703401,"Census Tract 7034.01, Montgomery County, Maryland",1434,51,1093,117,341,113
1400000US24031703402,24031703402,"Census Tract 7034.02, Montgomery County, Maryland",977,32,918,49,59,44
1400000US24031703403,24031703403,"Census Tract 7034.03, Montgomery County, Maryland",970,45,858,66,112,61
1400000US24031703404,24031703404,"Census Tract 7034.04, Montgomery County, Maryland",791,56,644,86,147,75
1400000US24031703501,24031703501,"Census Tract 7035.01, Montgomery County, Maryland",1885,94,1161,125,724,123
1400000US24031703502,24031703502,"Census Tract 7035.02, Montgomery County, Maryland",1211,37,868,100,343,98
1400000US24031703601,24031703601,"Census Tract 7036.01, Montgomery County, Maryland",1612,105,1341,117,271,92
1400000US24031703602,24031703602,"Census Tract 7036.02, Montgomery County, Maryland",1032,22,947,63,85,57
1400000US24031703701,24031703701,"Census Tract 7037.01, Montgomery County, Maryland",1024,56,890,102,134,79
1400000US24031703702,24031703702,"Census Tract 7037.02, Montgomery County, Maryland",1172,67,1028,79,144,65
1400000US24031703800,24031703800,"Census Tract 7038, Montgomery County, Maryland",1085,49,275,64,810,80
1400000US24031703901,24031703901,"Census Tract 7039.01, Montgomery County, Maryland",1036,50,892,85,144,67
1400000US24031703902,24031703902,"Census Tract 7039.02, Montgomery County, Maryland",2441,104,1790,142,651,149
1400000US24031704000,24031704000,"Census Tract 7040, Montgomery County, Maryland",2409,128,1599,179,810,165
1400000US24031704100,24031704100,"Census Tract 7041, Montgomery County, Maryland",1638,55,1519,64,119,47
1400000US24031704200,24031704200,"Census Tract 7042, Montgomery County, Maryland",790,37,515,50,275,36
1400000US24031704300,24031704300,"Census Tract 7043, Montgomery County, Maryland",1287,83,1193,92,94,52
1400000US24031704401,24031704401,"Census Tract 7044.01, Montgomery County, Maryland",1028,83,891,102,137,77
1400000US24031704402,24031704402,"Census Tract 7044.02, Montgomery County, Maryland",3235,108,2431,186,804,171
1400000US24031704501,24031704501,"Census Tract 7045.01, Montgomery County, Maryland",1217,53,1081,66,136,53
1400000US24031704502,24031704502,"Census Tract 7045.02, Montgomery County, Maryland",950,57,932,58,18,18
1400000US24031704503,24031704503,"Census Tract 7045.03, Montgomery County, Maryland",1265,70,1058,78,207,63
1400000US24031704600,24031704600,"Census Tract 7046, Montgomery County, Maryland",1870,103,1457,108,413,112
1400000US24031704700,24031704700,"Census Tract 7047, Montgomery County, Maryland",1303,71,1118,92,185,78
1400000US24031704801,24031704801,"Census Tract 7048.01, Montgomery County, Maryland",2685,178,265,102,2420,197
1400000US24031704802,24031704802,"Census Tract 7048.02, Montgomery County, Maryland",2509,101,742,123,1767,147
1400000US24031705000,24031705000,"Census Tract 7050, Montgomery County, Maryland",1871,66,1252,103,619,102
1400000US24031705100,24031705100,"Census Tract 7051, Montgomery County, Maryland",1876,75,1676,79,200,59
1400000US24031705200,24031705200,"Census Tract 7052, Montgomery County, Maryland",1137,60,1108,60,29,22
1400000US24031705300,24031705300,"Census Tract 7053, Montgomery County, Maryland",672,22,649,22,23,12
1400000US24031705400,24031705400,"Census Tract 7054, Montgomery County, Maryland",951,41,929,46,22,27
1400000US24031705500,24031705500,"Census Tract 7055, Montgomery County, Maryland",3003,132,1761,146,1242,154
1400000US24031705601,24031705601,"Census Tract 7056.01, Montgomery County, Maryland",1038,31,928,69,110,59
1400000US24031705602,24031705602,"Census Tract 7056.02, Montgomery County, Maryland",2660,137,1142,148,1518,172
1400000US24031705701,24031705701,"Census Tract 7057.01, Montgomery County, Maryland",1607,96,1207,83,400,87
1400000US24031705702,24031705702,"Census Tract 7057.02, Montgomery County, Maryland",1733,80,1503,90,230,73
1400000US24031705800,24031705800,"Census Tract 7058, Montgomery County, Maryland",2236,38,1996,121,240,114
1400000US24031705901,24031705901,"Census Tract 7059.01, Montgomery County, Maryland",1404,61,1331,70,73,50
1400000US24031705902,24031705902,"Census Tract 7059.02, Montgomery County, Maryland",1505,61,1289,84,216,83
1400000US24031705903,24031705903,"Census Tract 7059.03, Montgomery County, Maryland",1498,64,1364,77,134,66
1400000US24031706003,24031706003,"Census Tract 7060.03, Montgomery County, Maryland",2846,83,2596,114,250,92
1400000US24031706004,24031706004,"Census Tract 7060.04, Montgomery County, Maryland",2888,75,1949,164,939,174
1400000US24031706005,24031706005,"Census Tract 7060.05, Montgomery County, Maryland",1526,72,1366,75,160,60
1400000US24031706007,24031706007,"Census Tract 7060.07, Montgomery County, Maryland",2372,57,2210,109,162,97
1400000US24031706008,24031706008,"Census Tract 7060.08, Montgomery County, Maryland",1720,78,1657,86,63,59
1400000US24031706009,24031706009,"Census Tract 7060.09, Montgomery County, Maryland",1851,49,1772,60,79,40
1400000US24033800102,24033800102,"Census Tract 8001.02, Prince George's County, Maryland",1364,89,588,96,776,102
1400000US24033800103,24033800103,"Census Tract 8001.03, Prince George's County, Maryland",854,81,118,58,736,100
1400000US24033800105,24033800105,"Census Tract 8001.05, Prince George's County, Maryland",1296,72,1167,91,129,76
1400000US24033800106,24033800106,"Census Tract 8001.06, Prince George's County, Maryland",975,61,773,99,202,93
1400000US24033800107,24033800107,"Census Tract 8001.07, Prince George's County, Maryland",2714,164,1263,178,1451,212
1400000US24033800202,24033800202,"Census Tract 8002.02, Prince George's County, Maryland",2466,162,1860,196,606,181
1400000US24033800203,24033800203,"Census Tract 8002.03, Prince George's County, Maryland",1530,76,1479,97,51,50
1400000US24033800206,24033800206,"Census Tract 8002.06, Prince George's County, Maryland",1506,79,857,72,649,102
1400000US24033800207,24033800207,"Census Tract 8002.07, Prince George's County, Maryland",1976,187,609,134,1367,208
1400000US24033800208,24033800208,"Census Tract 8002.08, Prince George's County, Maryland",2505,146,1898,151,607,154
1400000US24033800209,24033800209,"Census Tract 8002.09, Prince George's County, Maryland",1613,98,306,86,1307,126
1400000US24033800210,24033800210,"Census Tract 8002.10, Prince George's County, Maryland",1107,93,142,66,965,104
1400000US24033800211,24033800211,"Census Tract 8002.11, Prince George's County, Maryland",1329,103,257,62,1072,113
1400000US24033800401,24033800401,"Census Tract 8004.01, Prince George's County, Maryland",901,48,836,75,65,51
1400000US24033800402,24033800402,"Census Tract 8004.02, Prince George's County, Maryland",1847,89,1749,94,98,46
1400000US24033800403,24033800403,"Census Tract 8004.03, Prince George's County, Maryland",1296,57,1277,64,19,24
1400000US24033800406,24033800406,"Census Tract 8004.06, Prince George's County, Maryland",2869,138,2357,182,512,157
1400000US24033800407,24033800407,"Census Tract 8004.07, Prince George's County, Maryland",2740,135,1300,174,1440,163
1400000US24033800408,24033800408,"Census Tract 8004.08, Prince George's County, Maryland",2016,82,1979,88,37,27
1400000US24033800409,24033800409,"Census Tract 8004.09, Prince George's County, Maryland",2017,117,1902,114,115,91
1400000US24033800503,24033800503,"Census Tract 8005.03, Prince George's County, Maryland",2861,154,2678,160,183,93
1400000US24033800504,24033800504,"Census Tract 8005.04, Prince George's County, Maryland",1777,55,1605,112,172,106
1400000US24033800505,24033800505,"Census Tract 8005.05, Prince George's County, Maryland",1004,46,947,56,57,34
1400000US24033800507,24033800507,"Census Tract 8005.07, Prince George's County, Maryland",1256,100,677,95,579,120
1400000US24033800508,24033800508,"Census Tract 8005.08, Prince George's County, Maryland",2567,98,2460,128,107,76
1400000US24033800509,24033800509,"Census Tract 8005.09, Prince George's County, Maryland",2698,102,2593,119,105,64
1400000US24033800510,24033800510,"Census Tract 8005.10, Prince George's County, Maryland",2935,196,2289,219,646,150
1400000US24033800511,24033800511,"Census Tract 8005.11, Prince George's County, Maryland",1961,61,1782,114,179,100
1400000US24033800512,24033800512,"Census Tract 8005.12, Prince George's County, Maryland",2315,130,1682,157,633,146
1400000US24033800601,24033800601,"Census Tract 8006.01, Prince George's County, Maryland",656,58,636,59,20,23
1400000US24033800603,24033800603,"Census Tract 8006.03, Prince George's County, Maryland",2879,82,2573,134,306,127
1400000US24033800604,24033800604,"Census Tract 8006.04, Prince George's County, Maryland",564,47,455,82,109,79
1400000US24033800605,24033800605,"Census Tract 8006.05, Prince George's County, Maryland",1461,75,1231,98,230,118
1400000US24033800606,24033800606,"Census Tract 8006.06, Prince George's County, Maryland",2482,59,1868,167,614,171
1400000US24033800701,24033800701,"Census Tract 8007.01, Prince George's County, Maryland",1743,103,1660,122,83,43
1400000US24033800702,24033800702,"Census Tract 8007.02, Prince George's County, Maryland",2133,164,1865,139,268,103
1400000US24033800703,24033800703,"Census Tract 8007.03, Prince George's County, Maryland",3293,135,2983,170,310,137
1400000US24033800800,24033800800,"Census Tract 8008, Prince George's County, Maryland",1344,81,1301,82,43,34
1400000US24033800900,24033800900,"Census Tract 8009, Prince George's County, Maryland",622,66,422,94,200,97
1400000US24033801001,24033801001,"Census Tract 8010.01, Prince George's County, Maryland",2438,115,2346,127,92,57
1400000US24033801002,24033801002,"Census Tract 8010.02, Prince George's County, Maryland",2616,90,2536,99,80,41
1400000US24033801104,24033801104,"Census Tract 8011.04, Prince George's County, Maryland",902,177,0,127,902,177
1400000US24033801202,24033801202,"Census Tract 8012.02, Prince George's County, Maryland",2271,92,2071,130,200,89
1400000US24033801203,24033801203,"Census Tract 8012.03, Prince George's County, Maryland",2596,50,2377,150,219,135
1400000US24033801204,24033801204,"Census Tract 8012.04, Prince George's County, Maryland",2357,80,2193,135,164,106
1400000US24033801205,24033801205,"Census Tract 8012.05, Prince George's County, Maryland",2347,78,2009,144,338,128
1400000US24033801206,24033801206,"Census Tract 8012.06, Prince George's County, Maryland",2651,113,2437,153,214,125
1400000US24033801207,24033801207,"Census Tract 8012.07, Prince George's County, Maryland",1420,80,1312,84,108,62
1400000US24033801301,24033801301,"Census Tract 8013.01, Prince George's County, Maryland",3675,163,3530,184,145,87
1400000US24033801302,24033801302,"Census Tract 8013.02, Prince George's County, Maryland",1036,55,964,68,72,50
1400000US24033801305,24033801305,"Census Tract 8013.05, Prince George's County, Maryland",1723,104,1510,131,213,109
1400000US24033801306,24033801306,"Census Tract 8013.06, Prince George's County, Maryland",2147,147,1858,179,289,145
1400000US24033801307,24033801307,"Census Tract 8013.07, Prince George's County, Maryland",1405,36,1252,88,153,80
1400000US24033801308,24033801308,"Census Tract 8013.08, Prince George's County, Maryland",1213,44,1123,63,90,56
1400000US24033801309,24033801309,"Census Tract 8013.09, Prince George's County, Maryland",1230,80,1179,85,51,57
1400000US24033801402,24033801402,"Census Tract 8014.02, Prince George's County, Maryland",2556,117,1554,175,1002,190
1400000US24033801403,24033801403,"Census Tract 8014.03, Prince George's County, Maryland",2323,95,2130,142,193,110
1400000US24033801404,24033801404,"Census Tract 8014.04, Prince George's County, Maryland",1826,116,1305,152,521,134
1400000US24033801405,24033801405,"Census Tract 8014.05, Prince George's County, Maryland",1555,52,870,113,685,111
1400000US24033801406,24033801406,"Census Tract 8014.06, Prince George's County, Maryland",1276,108,604,106,672,125
1400000US24033801407,24033801407,"Census Tract 8014.07, Prince George's County, Maryland",2073,140,1720,153,353,155
1400000US24033801500,24033801500,"Census Tract 8015, Prince George's County, Maryland",1033,85,934,94,99,51
1400000US24033801600,24033801600,"Census Tract 8016, Prince George's County, Maryland",1039,97,379,69,660,109
1400000US24033801701,24033801701,"Census Tract 8017.01, Prince George's County, Maryland",1563,115,903,140,660,135
1400000US24033801702,24033801702,"Census Tract 8017.02, Prince George's County, Maryland",1604,119,297,79,1307,127
1400000US24033801704,24033801704,"Census Tract 8017.04, Prince George's County, Maryland",2353,84,729,153,1624,163
1400000US24033801706,24033801706,"Census Tract 8017.06, Prince George's County, Maryland",621,72,354,79,267,68
1400000US24033801707,24033801707,"Census Tract 8017.07, Prince George's County, Maryland",1983,140,738,112,1245,175
1400000US24033801708,24033801708,"Census Tract 8017.08, Prince George's County, Maryland",1389,69,559,94,830,108
1400000US24033801801,24033801801,"Census Tract 8018.01, Prince George's County, Maryland",886,37,186,53,700,53
1400000US24033801802,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",1663,80,983,136,680,146
1400000US24033801804,24033801804,"Census Tract 8018.04, Prince George's County, Maryland",743,54,664,79,79,64
1400000US24033801805,24033801805,"Census Tract 8018.05, Prince George's County, Maryland",1121,62,509,86,612,102
1400000US24033801807,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",2019,112,985,135,1034,147
1400000US24033801808,24033801808,"Census Tract 8018.08, Prince George's County, Maryland",1495,93,574,96,921,136
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",1623,83,1510,103,113,65
1400000US24033801902,24033801902,"Census Tract 8019.02, Prince George's County, Maryland",3275,118,1067,176,2208,177
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",1197,86,666,132,531,157
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",1563,79,1229,123,334,120
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",781,86,427,72,354,79
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",2250,156,558,138,1692,177
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",1383,112,971,127,412,124
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",1161,34,1021,85,140,75
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",858,76,475,86,383,93
1400000US24033802105,24033802105,"Census Tract 8021.05, Prince George's County, Maryland",3291,165,952,137,2339,205
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",919,73,894,74,25,30
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",1722,64,1145,142,577,152
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",2191,84,2127,100,64,50
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",1244,179,1079,174,165,103
1400000US24033802403,24033802403,"Census Tract 8024.03, Prince George's County, Maryland",2941,117,785,174,2156,206
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",1762,96,610,129,1152,146
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",1462,122,630,113,832,140
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",883,74,315,63,568,88
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",1488,57,547,85,941,100
1400000US24033802502,24033802502,"Census Tract 8025.02, Prince George's County, Maryland",833,127,745,107,88,73
1400000US24033802600,24033802600,"Census Tract 8026, Prince George's County, Maryland",1162,64,770,93,392,96
1400000US24033802700,24033802700,"Census Tract 8027, Prince George's County, Maryland",815,118,641,123,174,92
1400000US24033802803,24033802803,"Census Tract 8028.03, Prince George's County, Maryland",1974,160,1190,177,784,146
1400000US24033802804,24033802804,"Census Tract 8028.04, Prince George's County, Maryland",2045,136,1259,142,786,152
1400000US24033802805,24033802805,"Census Tract 8028.05, Prince George's County, Maryland",1665,92,1192,127,473,102
1400000US24033802901,24033802901,"Census Tract 8029.01, Prince George's County, Maryland",1644,148,999,133,645,161
1400000US24033803001,24033803001,"Census Tract 8030.01, Prince George's County, Maryland",986,61,729,78,257,78
1400000US24033803002,24033803002,"Census Tract 8030.02, Prince George's County, Maryland",1133,100,818,106,315,91
1400000US24033803100,24033803100,"Census Tract 8031, Prince George's County, Maryland",904,84,579,93,325,93
1400000US24033803200,24033803200,"Census Tract 8032, Prince George's County, Maryland",1111,62,286,77,825,98
1400000US24033803300,24033803300,"Census Tract 8033, Prince George's County, Maryland",1516,91,1061,124,455,123
1400000US24033803401,24033803401,"Census Tract 8034.01, Prince George's County, Maryland",456,41,330,43,126,41
1400000US24033803402,24033803402,"Census Tract 8034.02, Prince George's County, Maryland",1699,67,1082,129,617,133
1400000US24033803505,24033803505,"Census Tract 8035.05, Prince George's County, Maryland",2405,91,2136,156,269,124
1400000US24033803508,24033803508,"Census Tract 8035.08, Prince George's County, Maryland",1556,130,633,111,923,133
1400000US24033803509,24033803509,"Census Tract 8035.09, Prince George's County, Maryland",894,129,104,43,790,127
1400000US24033803512,24033803512,"Census Tract 8035.12, Prince George's County, Maryland",1954,79,1115,98,839,132
1400000US24033803513,24033803513,"Census Tract 8035.13, Prince George's County, Maryland",2068,75,1510,121,558,120
1400000US24033803514,24033803514,"Census Tract 8035.14, Prince George's County, Maryland",1864,91,1118,151,746,134
1400000US24033803515,24033803515,"Census Tract 8035.15, Prince George's County, Maryland",2593,125,2294,163,299,108
1400000US24033803516,24033803516,"Census Tract 8035.16, Prince George's County, Maryland",1694,59,1537,106,157,96
1400000US24033803517,24033803517,"Census Tract 8035.17, Prince George's County, Maryland",2776,174,2401,167,375,139
1400000US24033803518,24033803518,"Census Tract 8035.18, Prince George's County, Maryland",2404,177,1105,121,1299,199
1400000US24033803519,24033803519,"Census Tract 8035.19, Prince George's County, Maryland",1048,120,617,73,431,114
1400000US24033803601,24033803601,"Census Tract 8036.01, Prince George's County, Maryland",1137,57,1086,79,51,57
1400000US24033803602,24033803602,"Census Tract 8036.02, Prince George's County, Maryland",612,72,295,77,317,77
1400000US24033803605,24033803605,"Census Tract 8036.05, Prince George's County, Maryland",2176,175,1819,178,357,170
1400000US24033803606,24033803606,"Census Tract 8036.06, Prince George's County, Maryland",1540,71,1311,101,229,86
1400000US24033803607,24033803607,"Census Tract 8036.07, Prince George's County, Maryland",1023,48,975,47,48,44
1400000US24033803608,24033803608,"Census Tract 8036.08, Prince George's County, Maryland",1755,101,1425,121,330,124
1400000US24033803610,24033803610,"Census Tract 8036.10, Prince George's County, Maryland",1086,88,791,93,295,82
1400000US24033803612,24033803612,"Census Tract 8036.12, Prince George's County, Maryland",1259,148,377,117,882,150
1400000US24033803613,24033803613,"Census Tract 8036.13, Prince George's County, Maryland",2150,168,768,141,1382,173
1400000US24033803700,24033803700,"Census Tract 8037, Prince George's County, Maryland",750,31,659,56,91,49
1400000US24033803801,24033803801,"Census Tract 8038.01, Prince George's County, Maryland",637,61,542,77,95,55
1400000US24033803803,24033803803,"Census Tract 8038.03, Prince George's County, Maryland",1829,66,989,139,840,154
1400000US24033803900,24033803900,"Census Tract 8039, Prince George's County, Maryland",968,86,628,85,340,80
1400000US24033804001,24033804001,"Census Tract 8040.01, Prince George's County, Maryland",1947,162,185,82,1762,153
1400000US24033804002,24033804002,"Census Tract 8040.02, Prince George's County, Maryland",1179,115,610,111,569,125
1400000US24033804101,24033804101,"Census Tract 8041.01, Prince George's County, Maryland",1179,87,730,124,449,102
1400000US24033804102,24033804102,"Census Tract 8041.02, Prince George's County, Maryland",1926,120,1188,117,738,131
1400000US24033804200,24033804200,"Census Tract 8042, Prince George's County, Maryland",1241,104,1191,110,50,44
1400000US24033804300,24033804300,"Census Tract 8043, Prince George's County, Maryland",1176,76,293,75,883,94
1400000US24033804400,24033804400,"Census Tract 8044, Prince George's County, Maryland",807,60,583,53,224,46
1400000US24033804600,24033804600,"Census Tract 8046, Prince George's County, Maryland",821,99,585,84,236,62
1400000US24033804700,24033804700,"Census Tract 8047, Prince George's County, Maryland",1454,120,1104,129,350,88
1400000US24033804800,24033804800,"Census Tract 8048, Prince George's County, Maryland",2675,174,97,82,2578,200
1400000US24033804900,24033804900,"Census Tract 8049, Prince George's County, Maryland",1465,70,457,84,1008,99
1400000US24033805000,24033805000,"Census Tract 8050, Prince George's County, Maryland",1892,154,995,125,897,145
1400000US24033805101,24033805101,"Census Tract 8051.01, Prince George's County, Maryland",1200,69,368,73,832,92
1400000US24033805201,24033805201,"Census Tract 8052.01, Prince George's County, Maryland",1192,85,588,107,604,121
1400000US24033805202,24033805202,"Census Tract 8052.02, Prince George's County, Maryland",1265,50,326,84,939,93
1400000US24033805500,24033805500,"Census Tract 8055, Prince George's County, Maryland",1340,112,494,102,846,140
1400000US24033805601,24033805601,"Census Tract 8056.01, Prince George's County, Maryland",1321,78,30,20,1291,79
1400000US24033805602,24033805602,"Census Tract 8056.02, Prince George's County, Maryland",1068,91,139,59,929,105
1400000US24033805700,24033805700,"Census Tract 8057, Prince George's County, Maryland",1551,98,869,105,682,105
1400000US24033805801,24033805801,"Census Tract 8058.01, Prince George's County, Maryland",1011,72,886,90,125,60
1400000US24033805802,24033805802,"Census Tract 8058.02, Prince George's County, Maryland",845,63,635,95,210,83
1400000US24033805901,24033805901,"Census Tract 8059.01, Prince George's County, Maryland",2344,104,307,120,2037,153
1400000US24033805904,24033805904,"Census Tract 8059.04, Prince George's County, Maryland",927,63,701,85,226,75
1400000US24033805905,24033805905,"Census Tract 8059.05, Prince George's County, Maryland",2295,159,810,180,1485,174
1400000US24033806000,24033806000,"Census Tract 8060, Prince George's County, Maryland",1434,113,873,161,561,149
1400000US24033806100,24033806100,"Census Tract 8061, Prince George's County, Maryland",1511,141,1121,99,390,116
1400000US24033806200,24033806200,"Census Tract 8062, Prince George's County, Maryland",1559,131,862,117,697,135
1400000US24033806300,24033806300,"Census Tract 8063, Prince George's County, Maryland",647,60,320,65,327,73
1400000US24033806400,24033806400,"Census Tract 8064, Prince George's County, Maryland",1269,52,1129,83,140,73
1400000US24033806501,24033806501,"Census Tract 8065.01, Prince George's County, Maryland",1469,175,377,99,1092,143
1400000US24033806601,24033806601,"Census Tract 8066.01, Prince George's County, Maryland",1172,77,645,76,527,92
1400000US24033806602,24033806602,"Census Tract 8066.02, Prince George's County, Maryland",1336,78,836,102,500,97
