OBJECTID,Component_1,Component_2,Component_3,Component_4
117,3.32916530249,0.316087357025,0.571519885204,2.89884641037e-05
118,0.334912049892,-0.00299964816573,-0.505987407361,-2.99112088033e-05
119,0.968539562639,-0.630177588745,-0.40165673135,-2.46564510681e-05
46,0.554693762874,-0.0704526510846,-0.78074695442,-3.75030815289e-05
120,-0.13039521268,-1.27147624798,-0.21941416002,-2.99090630871e-05
121,3.02931070173,0.504611683551,-0.178641846323,3.23333254033e-06
47,0.09075226041,-0.212402582777,-1.11895336017,-5.26186930412e-05
122,0.26205576785,0.107942390283,-0.196711909844,-1.98978337528e-05
123,1.0284836338,0.480080088272,-0.169125480319,-1.15531444604e-05
124,-1.41426868518,0.841654990249,0.328919480822,-1.20017737094e-05
125,-2.13995891519,2.48633716972,-0.693844085555,-4.31164356104e-05
48,1.35012923444,0.68325049698,1.02890473633,3.07168083333e-05
126,-0.230552120647,0.0888524311779,0.566240599701,1.11671554014e-06
127,-0.863320524122,0.828347999952,0.115819383951,-1.48615391645e-05
49,0.990860799312,1.02751146165,0.428143494713,1.00865106699e-05
128,2.21505983704,1.00912971432,-0.0827852437493,2.56750391968e-06
129,5.97568152075,0.396174615115,1.79560861448,8.89495331776e-05
130,2.74941606274,0.298067171245,0.260956456072,1.4472978242e-05
131,3.36450499541,0.189316709852,0.283558875973,1.93140435528e-05
132,1.12514188276,-0.0686239823395,-0.227290015854,-1.52391184834e-05
133,1.06333802496,-0.147997780526,-0.526998285991,-2.58050410914e-05
50,0.0175953303951,0.155411677056,-1.29572083447,-5.72212190358e-05
134,0.44560758075,-0.00616772966769,-0.966947632098,-4.40750792601e-05
135,3.18706289167,0.616643640436,0.948494788673,4.15538587297e-05
51,-1.70072157461,0.94003292715,0.914831171913,5.34330674763e-06
137,-1.49962365829,-0.287177946227,-1.58803279772,-8.01135727136e-05
138,-0.645704882182,-0.392800641547,-1.29574131902,-6.47065164698e-05
139,0.161768004498,-0.427180309986,-0.351807275862,-2.81458847539e-05
52,-1.33722942737,0.961308978115,0.151560420907,-1.66384175666e-05
140,-1.1180304243,0.436965099064,0.316125832096,-1.20575874316e-05
142,0.088853062717,0.355371809349,-0.22580655098,-2.10039670959e-05
143,0.673147624083,0.0070636660478,-0.663545598051,-3.24517762797e-05
53,-2.2573825754,1.42376177594,-0.545284223957,-4.40481803068e-05
144,-0.781809104242,0.713791030783,0.0922031558363,-1.55446039725e-05
145,2.64316593335,1.39241900254,-0.736845958198,-1.37192611255e-05
146,-1.67362316446,2.11002824862,0.299255941398,-9.08304732243e-06
147,-1.42347689683,2.68639560717,-0.353683779019,-2.57793523473e-05
54,-0.734993658287,2.39004309294,0.420956907602,3.18622456918e-06
148,-1.927811914,3.2723470965,-0.864446804443,-4.34616873356e-05
149,-2.16332184068,2.98888782735,-0.651438593653,-3.96056137603e-05
1,0.12648772027,2.38688553291,0.765037110784,2.08032660685e-05
55,-1.22125932311,2.39872029593,0.113724326249,-1.03983828433e-05
2,-2.51389387757,2.54363186332,-0.439355175704,-3.73842437951e-05
3,-1.35127582159,2.08659581594,0.410598688747,-3.15885605561e-06
4,-1.08690615647,1.72977218029,0.904528776595,1.32317790783e-05
5,-0.910084735955,2.19415052144,0.414854440689,7.77178642909e-07
56,-1.54389834024,0.251443384437,1.95104214981,3.70256759374e-05
6,-2.04314473695,0.464847934111,1.21297551822,1.02846849886e-05
7,-2.36045565737,-0.227142324155,1.90606101732,2.72515377427e-05
8,-1.11602343314,0.592013823809,1.72624211476,3.44892260419e-05
57,-2.29673865227,2.1279081714,-0.193647909208,-2.96833103082e-05
9,-2.46888690779,1.47797954036,0.435827220939,-1.35031879442e-05
10,-0.674320421641,1.78421897305,0.911493859166,1.67977529105e-05
11,-0.214722687665,0.0371995203392,2.40501101039,6.07463155744e-05
12,-0.609505857184,1.20699793583,1.48504931255,3.3269217285e-05
13,-2.70329968669,1.32296585771,0.610203383433,-1.030433134e-05
58,-2.29466283886,0.764334681259,0.797400812099,-3.72697235769e-06
14,-3.53797261651,0.985135839291,0.585296464317,-1.8915450313e-05
15,-1.54137005984,2.71695259656,-0.293796882878,-2.45759185053e-05
16,-1.8563532912,1.38109376399,0.880288049299,5.08092632284e-06
59,-2.23033675081,1.26298640448,0.349159852521,-1.55202721698e-05
17,-2.7119650995,0.0337187904638,1.61564905583,1.63807101724e-05
18,-1.90398382299,0.29015921286,-0.335201584244,-3.97812891529e-05
19,1.27510199387,0.557950434662,0.263406517747,4.70576414899e-06
178,0.342161217418,0.476571443925,-0.868833630399,-3.94447665573e-05
20,-0.691470653544,0.0909169159738,-1.59266046751,-7.24758227986e-05
21,1.90045963795,-0.24666740666,0.130292165802,1.36829178237e-06
60,0.151128136173,0.00133966861319,-0.851337371711,-4.24891964777e-05
22,-2.46702974559,-0.279682737048,-0.0279300696383,-3.66301468236e-05
23,4.40779436827,1.47099663765,2.29458399856,9.8357946886e-05
24,-1.01268911426,1.52293621581,0.721263673604,6.88275098337e-06
61,0.156231754339,0.630557843833,1.46135627545,3.55863239631e-05
25,-0.81477156068,1.1959058497,0.90068094942,1.26929311221e-05
26,0.889785485834,1.72810144885,0.0422428089478,7.63715585159e-09
27,0.639142041085,0.837712558416,2.24152512324,6.55043724678e-05
28,0.301829235838,1.49077738566,1.48547749922,4.14107961831e-05
62,-0.610603004953,1.07855234934,1.52368136085,3.39264342563e-05
29,-3.22067302125,-0.439546593353,1.92941566238,2.05933165265e-05
30,-0.312638626062,1.69571751694,0.809326048134,1.57799539047e-05
31,0.278867017064,1.03570248164,0.43344000438,4.96451768722e-06
63,2.17497315693,1.6176522721,1.23523258021,4.78889822493e-05
32,-1.67593132974,0.46719806501,1.17233026266,1.17246165547e-05
150,-1.04805739308,0.175500993595,1.09939387616,1.27168749515e-05
64,0.349585012719,0.652596184075,1.45595257996,3.69598564225e-05
151,-1.6874562688,0.0359729446075,1.63999420956,2.48540800975e-05
152,2.31085908917,2.48798214747,-0.483621847354,-2.94839197269e-06
153,-1.34902074187,-0.729113766961,2.21459373667,4.25457233395e-05
65,-0.0738049453493,-0.0424189477458,1.76308742249,4.05775273312e-05
154,-2.81740804252,-0.254466691666,1.51396310785,1.096353043e-05
155,-1.88731729246,0.00200636060887,1.77389149747,2.75522558637e-05
156,-1.85356954893,-0.0715892093819,1.78918077312,2.7963803507e-05
66,-1.69207604909,-0.520528250225,2.22378308215,4.12332631321e-05
157,-4.71898453388,3.17651230946,-1.82532682373,-9.60257240536e-05
67,-3.36765791108,2.26139662964,-0.521984034528,-4.77586103616e-05
68,-1.8245821036,1.37764385396,0.882801067413,5.38465640743e-06
69,-5.22873370671,0.419654121063,0.470358415429,-3.79082020452e-05
70,-2.58036800083,2.22460756326,-0.137454776978,-2.95372568386e-05
158,-0.124564716113,3.33450412764,-0.245936945437,-9.57515230998e-06
71,-2.76080247415,2.10675780733,-0.14761381261,-3.17597324216e-05
159,-2.22813389315,2.15301313119,-0.00529712954679,-2.29340844158e-05
160,-1.6184509656,2.39530566505,-0.165335758744,-2.24560698085e-05
72,-0.597060912227,0.817814060489,1.86379136262,4.38818512713e-05
161,-1.4177905426,2.38938926518,-0.0824986036649,-1.82889320978e-05
162,-4.17094031007,2.33569718516,-0.8650947702,-6.45816213476e-05
163,-2.01155530359,-0.721982210677,2.37302917482,4.27652715314e-05
164,-3.0162889628,0.0312532822812,1.45315395561,8.81043105315e-06
165,-0.258235116201,1.0940931116,1.73581508356,4.35294704697e-05
73,-0.613420220607,1.97448299114,0.766985270158,1.34319458343e-05
166,-1.12708165647,1.63273124393,0.85240695621,1.0791660714e-05
74,0.988219536728,1.29172725414,1.82345523549,5.66187917564e-05
167,-4.14502339379,2.14945033989,-0.793734068622,-6.29240809294e-05
168,0.348572237196,0.368831784483,-0.755902769098,-3.62220014552e-05
169,-2.67132918285,-0.674665222761,0.0105029067559,-3.87250822557e-05
170,0.737205736304,0.726665452302,0.808732259751,1.91721558839e-05
171,1.32414310835,1.4002246155,1.85489905051,6.06543056636e-05
75,1.89005582018,0.690233276312,0.741657464303,2.54583768949e-05
172,2.17265852992,0.989307920666,0.89330027624,3.38754887526e-05
173,-1.73371338995,0.637648660975,-2.02231432855,-9.1730819242e-05
76,-1.88976213625,1.36273844196,-2.96678711581,-0.000120258864496
174,-1.93015738995,2.81402881207,-0.523248165601,-3.44972171902e-05
175,-0.754469205859,-0.829244861835,0.946446186708,5.33146667506e-06
176,-1.36261331977,-0.151524785152,1.89230353118,3.46240328545e-05
655,1.0772938603,-1.25545916341,0.459919371708,1.28217148595e-06
656,0.189225334812,-1.17356223242,0.18022269247,-1.40803181605e-05
657,-0.371545895892,-0.657326330288,-0.233383481058,-2.93484509462e-05
543,0.183727584114,0.280233453779,-0.511783950521,-2.99309997205e-05
658,0.08585108082,-1.64675112382,0.122391141523,-1.89066117136e-05
659,0.246696749282,-0.866485127728,-0.40196298907,-3.11570639942e-05
660,-0.245071666173,-0.626432832682,-0.650412165802,-4.18102487828e-05
661,0.054227236337,0.299390128412,-0.828128734397,-4.10919604948e-05
662,-0.106580071263,-0.841577073916,-0.517998676738,-3.74585823211e-05
544,0.79360295247,-0.0619488989116,-0.4085717318,-2.358166393e-05
663,-0.0174981494584,-0.0564491053925,-0.499206764886,-3.25753345644e-05
625,0.149540799161,0.289040398306,-0.820589680054,-4.01807702416e-05
626,0.40211017606,0.669375583127,-0.698329819171,-3.25701452945e-05
627,0.236638265575,0.347094224384,-0.805193441229,-3.8761667353e-05
628,1.3270043736,-0.181186280433,-0.223414793878,-1.41184871493e-05
629,1.95166593802,0.299135065086,-0.288444025098,-9.34800778583e-06
630,1.5228482382,-1.54563383142,0.662938132512,9.88291098424e-06
631,0.360589877482,-1.02918514468,0.00401455813083,-1.78596805437e-05
632,0.684737684602,-1.24780712661,0.26707185292,-7.88862505618e-06
633,0.464132323671,-1.22817216639,-0.0677115963194,-2.03287609615e-05
545,0.344468220049,-0.844283197366,-0.307045588497,-2.72387437567e-05
634,0.576254511267,-1.03754020371,0.0390450625639,-1.51447941483e-05
635,-0.219636764561,-0.751292749686,-0.385841251951,-3.35963151764e-05
546,-0.062895388342,-0.0321625451219,-0.671813355364,-3.84123663718e-05
636,1.04446822307,-0.354651203273,-0.201163417689,-1.63078143055e-05
637,0.551815787087,-0.150533314285,-0.228518307028,-1.99484916661e-05
638,0.409492349557,-0.739708013713,-0.0246250581482,-1.7094714806e-05
639,-0.480426850254,-1.29775003083,-0.227741335129,-3.292148553e-05
640,0.736740484468,-0.316686846986,-0.676339358099,-3.38780426408e-05
641,-0.537410862567,0.544101471989,-1.06784336786,-5.21877992934e-05
547,1.51436891694,-0.264995821072,0.0278654197844,-4.935302533e-06
642,-0.439861081156,-0.159343331797,-0.87819532091,-4.85253912092e-05
643,0.995209730378,0.84704811792,-0.578719537154,-2.34262692135e-05
644,0.420120481125,-0.224183563955,-0.199786693345,-2.03393128852e-05
645,0.610434171847,0.13222293263,-0.599343532172,-3.02604753883e-05
646,1.26894378749,0.069331570922,-0.416910779328,-1.96901958289e-05
548,0.336239336685,-0.655645905768,-0.227780379704,-2.38584730857e-05
647,1.09940567052,0.477192404738,-0.71009160056,-2.86132475222e-05
648,0.612226461525,0.2917927713,-0.648723553643,-3.11187950901e-05
649,-0.954582241667,0.325821567276,-0.911028511948,-5.12186844658e-05
650,1.22508668754,0.685462244354,-0.339323256471,-1.46680580751e-05
549,-3.18056298008,-5.07603213981,2.64954390832,2.30010766418e-05
651,0.75313892881,0.141732899394,-0.750332247351,-3.40543357626e-05
652,-0.120722548337,-4.23879753031e-05,-0.285348256147,-2.61402530952e-05
653,-1.16811980177,0.629542326475,-0.929405000128,-5.20200838927e-05
654,0.366498583711,-0.76462900121,-0.0873432138638,-1.95690537537e-05
664,0.900222389434,0.360058155816,-0.243031668296,-1.54662744929e-05
550,0.604386797067,0.697985132635,-0.525934395657,-2.5322280624e-05
665,0.34766396805,0.245196351871,-0.92761703502,-4.23761891813e-05
666,-0.907303867075,-0.216447053528,-1.01984581215,-5.68907729971e-05
667,1.56411348649,1.01040196263,-0.481241573088,-1.52484959968e-05
668,0.503872456877,0.35466923603,-0.524271675493,-2.75975584335e-05
551,1.38859087932,0.559045626439,-0.311953624005,-1.31348752658e-05
669,-3.08693509806,-0.772704688156,-1.5379628396,-9.26027678823e-05
670,0.376758457897,-0.941652744526,-0.176342253653,-2.31970697412e-05
552,0.597322170878,-1.16328064841,0.109543259807,-1.32737289962e-05
570,-1.53212873622,-0.942046023759,-0.887286315339,-6.05945637345e-05
571,-1.70831696165,-1.26638418175,-0.854756733957,-6.23463926893e-05
572,-0.639633921435,-0.706777566309,-0.708529601247,-4.70223104671e-05
573,-1.33175644933,0.340655252672,-1.57237530982,-7.54645417177e-05
748,1.14112025925,0.34226676131,0.338324088517,5.146308242e-06
749,-0.244636186932,0.0276408332158,-0.830492874053,-4.46547517855e-05
750,1.28032083322,0.86182372978,-0.357518175264,-1.40357539012e-05
751,1.0512435505,-0.16845257084,-0.169704859542,-1.43797949497e-05
574,-1.75734636552,-1.6695873976,-0.169374022112,-4.22946270699e-05
752,0.654364680286,-0.384888909832,0.233682303946,-5.2382332926e-06
753,-1.42372057176,0.228815910072,-1.24472343544,-6.60202198795e-05
754,0.668880689771,-0.463433998878,-0.625445606244,-3.34063921811e-05
755,0.159717377445,-0.291969232312,-1.0073845914,-4.88423765497e-05
756,-0.35935638877,-1.17693008103,0.1818106951,-1.81521969643e-05
575,-0.260290054394,-1.5403160469,-0.0389679988962,-2.62530200857e-05
757,0.299602155713,-0.870065760944,-0.155057585587,-2.27544840559e-05
758,-0.439513897752,-1.13167614734,-0.405281853109,-3.76213803486e-05
759,-1.20579980806,-1.77143803892,-0.151797638439,-3.80610219278e-05
760,-1.66013810493,-0.342363040382,-1.47124179154,-7.77740396428e-05
761,-0.483228379415,-0.947253916189,-0.314435987026,-3.41499004943e-05
576,1.18546003652,-0.499335089077,-0.200285947583,-1.58879283119e-05
762,0.416709093898,0.00692143974745,-0.981374403412,-4.47001516365e-05
763,0.0477813054305,-1.9613281783,0.43552424718,-1.04615067703e-05
764,-0.168695514644,-1.79285639999,0.255167324074,-1.71693486068e-05
765,0.64276172036,-1.14965851372,0.0632354850952,-1.43756076412e-05
577,0.0153444995576,-1.83086009006,0.296252861365,-1.46306865408e-05
766,-0.434455076028,-0.510386327048,-0.695554271811,-4.41623405054e-05
767,0.654833520454,-1.31393704432,0.590167570373,2.08229378167e-06
768,-0.965302231258,-1.22682432349,-0.556469862834,-4.69082984037e-05
769,-1.7954887743,-0.107393399782,-1.72342918421,-8.5903026428e-05
578,-1.50193209867,-0.778028939515,-0.925433629879,-6.08547654496e-05
770,0.44974324598,-1.03590099246,0.134673218305,-1.29773334302e-05
771,-2.91299770347,-2.43463829729,0.0214812748593,-4.82604064323e-05
772,0.491401550462,-0.00357435943479,-0.281910222548,-2.14609141225e-05
773,-0.081601610416,-1.14551753348,-0.203033599236,-2.84329715987e-05
774,-0.255231232669,-0.919026226602,-0.329240417598,-3.27939802426e-05
775,0.568004278829,-1.36180473041,0.466911181146,-2.79278713823e-06
579,-0.349255206915,-1.36470579655,-0.112160672319,-2.84910662838e-05
776,-0.60423689407,-1.17698979699,-0.277591235906,-3.49138624002e-05
777,0.727300971141,-0.65453921087,-0.240919330725,-2.13518872898e-05
778,1.75324002077,-1.04777005298,0.824739868759,1.91520457858e-05
779,-0.418320631641,-0.815522009777,-0.455902149495,-3.76556353281e-05
580,1.34288338015,-0.616741838561,0.052689454529,-7.02816197629e-06
780,-0.155931084629,-0.512914945045,-0.448345481316,-3.40555436336e-05
781,-0.161969622192,-0.465996381654,-0.441654076859,-3.36678705596e-05
782,-1.10849361528,-1.4094730145,0.0602316578419,-2.87805028841e-05
783,0.551241914392,-1.12626782703,0.144088919162,-1.23263104959e-05
805,0.564971560446,-1.05402746461,0.809477208655,9.72911304714e-06
784,0.824258542774,-1.13194700549,0.722583707501,8.48945095791e-06
581,-0.809466887293,-0.892446094596,-0.00493446809621,-2.62844002193e-05
785,-1.20748444077,0.700553168224,-0.300575799902,-3.15558355903e-05
786,-1.37836735632,-0.493105789413,0.160709576552,-2.33283041685e-05
787,-1.38526434051,-0.722589102906,0.245679219779,-2.1672839738e-05
744,-0.856351705692,1.25388243878,-0.335570965342,-2.75224664642e-05
788,0.718848798029,0.288599034283,0.258225972965,-8.64974159685e-07
789,-0.570388318806,-2.64104549152,1.99300456856,3.23960483532e-05
790,-2.39960136795,1.75147478211,-0.592196013305,-4.51325494654e-05
582,-0.694381741308,1.82509425617,0.235660872187,-5.12500906872e-06
791,-1.32021781173,0.718698591988,-0.566600915018,-4.0960814965e-05
792,0.608023710934,-0.548737367677,0.844994983585,1.35260527742e-05
793,-0.199197962744,0.369431465286,-0.341176046827,-2.68452192051e-05
794,-0.23982277913,-1.0852600945,0.604290620709,-3.10820869247e-06
795,0.409629030167,-1.07777361112,0.796760480238,8.04358047788e-06
583,-3.11141483369,1.13134040227,-0.520052932378,-5.0966568842e-05
796,-0.43849769654,0.471541140756,-0.221250616701,-2.42714693736e-05
584,-0.258722903806,0.622766230014,-1.15597714393,-5.26033966604e-05
797,1.29000722227,0.696960415352,-0.552197443251,-2.10461509444e-05
798,0.048120426718,-0.439027473965,0.0185805382607,-1.70160986712e-05
799,-1.00405913663,1.36456830421,-0.930731976318,-4.74591822596e-05
800,-1.1897000499,-0.165283423883,0.0869131111372,-2.28079356021e-05
801,-0.0813805837062,-0.255786550642,-0.0299519446467,-1.87213538328e-05
802,0.521931259169,-0.363487857946,0.759888556962,1.09666642839e-05
585,2.84103722659,0.628870040268,-0.333824024939,-2.64833418898e-06
803,1.61539874518,0.573685478841,-0.319204145785,-1.16048066731e-05
804,0.994881795653,0.684661365877,0.0919655959719,-2.38148073597e-06
586,-0.125407562551,-1.0103218017,-0.411078173625,-3.49002659876e-05
806,0.261553729397,-0.671740997129,-0.190525389719,-2.32811154518e-05
807,0.634018124042,0.519403257843,-0.468667369484,-2.40596794725e-05
808,-0.15635471466,0.0288410926581,-0.282335649828,-2.6176549667e-05
809,-1.34483207738,-0.823296788532,-0.274275687865,-3.87277525945e-05
810,0.297741706431,0.324902366577,0.0455776962751,-1.07613944436e-05
587,-0.184445902703,0.799267080611,-0.089408562667,-1.65799812574e-05
811,-0.0747514367576,0.9514055645,-0.48534889186,-2.79254024579e-05
812,-0.692163171011,0.786571062381,-1.05097818465,-5.1685145188e-05
813,0.200962738456,-0.485741682887,0.162833285635,-1.13987856338e-05
814,0.618757425223,-0.432388651335,0.36169116261,-1.56354032301e-06
815,-0.384339462001,-1.10751527398,0.139348210821,-1.94002657286e-05
816,0.372692251419,-0.211510551966,-0.362659452827,-2.59285993762e-05
817,0.67328496734,-0.495086180048,-0.109972360633,-1.67691866084e-05
588,0.465095027722,-1.02277752554,0.0814925810711,-1.45301361108e-05
818,0.575261620925,-1.23699302624,0.305159527019,-7.42116096973e-06
819,1.14863726402,-0.155870948248,0.345905169465,3.16133468256e-06
820,0.448433083428,0.883016372566,-0.697919580306,-3.12288257548e-05
821,-0.2901358339,-1.12607685517,0.256927337771,-1.49595004685e-05
589,-1.43459557904,0.216007138626,-1.31030255963,-6.82913801081e-05
822,0.461841007532,-0.452752052253,0.0405018005707,-1.32687103045e-05
823,-0.591817798117,-0.17372701118,0.0334917093635,-2.01053689558e-05
824,-0.469711748143,1.17234939775,-0.52027254444,-3.1003186247e-05
825,0.459595289082,0.923270906731,0.192922840987,-2.01370083264e-06
826,0.0570060911296,-0.23583930715,0.142791429226,-1.19803979658e-05
827,-2.42433132865,-3.97606018525,2.19861410266,1.90631351302e-05
590,-4.78415054479,-6.14077819575,2.38936625336,-2.35101480287e-06
828,-4.84637803262,-5.67839595623,2.25566781471,-5.03794344669e-06
829,-1.72509871337,-0.652886449394,-0.0302314754999,-3.28628992151e-05
830,0.0375802034358,-0.316040383911,0.0190354517951,-1.65154522294e-05
591,0.940725436603,-0.36840909742,-0.383307526648,-2.306638238e-05
831,0.35597219758,0.0619350463741,-0.904396079998,-4.24010331863e-05
832,0.51658628927,-0.188412748017,-0.521202076798,-2.98966080913e-05
592,1.22986082288,-0.133789431446,-0.235162054785,-1.50099892064e-05
833,1.76337111382,-0.0895083964931,-0.0950252939254,-6.25793817627e-06
834,1.29914042504,0.233348655166,-0.455058093868,-1.99503975439e-05
835,0.886189719915,0.049047819217,-0.112738572316,-1.27659200172e-05
836,0.149130231181,-0.441416489729,-0.515512719457,-3.36252776975e-05
837,-2.22067168469,-0.797894121583,-1.09910201924,-7.19713302048e-05
593,-0.254712182429,-1.01294586373,-0.201050100869,-2.90560363115e-05
838,1.81092166293,-0.222980976111,-0.316393036787,-1.37078410842e-05
839,0.95829181276,-0.409303332152,-0.116253414903,-1.44450875036e-05
840,-0.253037212228,0.489844136716,-0.616979667608,-3.56572707982e-05
841,-0.0962496881283,-0.494381194518,-0.437793820655,-3.31806499523e-05
594,0.968333672229,0.238615281907,-0.325687253987,-1.81997086029e-05
842,-0.847627745605,-0.268354706821,-0.4689792573,-3.8782631745e-05
843,-0.535929220729,-1.48429765625,-0.101686265934,-3.00978116724e-05
844,0.676961292266,-1.27869919366,0.300633190317,-6.99819515576e-06
845,-0.851492011409,-0.805615286114,-0.726575641582,-4.96490674999e-05
846,0.215015981949,-1.63761941126,0.640514188645,-1.06175199694e-06
595,-2.32974718026,-2.50146432147,0.135488789489,-4.04951502942e-05
847,0.389178491594,-1.25445339773,0.0774035440677,-1.62954252963e-05
848,-0.264561213539,-1.2574444227,-0.206652868256,-3.04346562549e-05
747,-0.868766301714,-1.65472882648,-0.230393896026,-3.75550830276e-05
849,1.88036418226,-0.598460206421,-0.125531887076,-8.71037582215e-06
850,0.259602747388,-0.842062808,-0.346117695877,-2.9133649082e-05
851,0.137840043535,-1.41920780172,-0.00351228982707,-2.15634034239e-05
852,-2.52127652492,-0.558169006778,-1.54819338809,-8.77140905498e-05
596,-1.69626441024,-0.295943144759,-1.47142324961,-7.78372906045e-05
853,-1.89681411408,-1.37551981311,-0.111771363287,-4.01168547339e-05
854,1.7615759246,0.176122556581,-0.787054735558,-2.75380499677e-05
855,1.69083420438,-0.449315159712,-0.179242044057,-1.11899732998e-05
856,-0.680999752515,-1.64121703279,-0.00699775748222,-2.88280126521e-05
857,-0.0409533205167,-1.57891483041,0.200883195321,-1.69941625055e-05
597,0.0167973928513,-2.0416117654,0.453341395393,-1.04832709549e-05
858,0.134272200869,-1.45997131327,0.0191494365491,-2.10409584013e-05
859,-3.45728730638,-3.19587089343,0.320440691449,-4.61178231797e-05
860,0.989136944334,-1.63857553353,0.536743409213,1.35891707437e-06
598,-0.869934233528,-1.15541484536,-0.571440897022,-4.63526710259e-05
599,-1.51659730062,-1.39316370797,-0.605808080344,-5.34036871963e-05
600,-0.867551059367,-0.893713518484,-0.859051307829,-5.44785096657e-05
861,0.245079501076,-1.72482177004,0.254578497853,-1.37775231155e-05
862,-0.00792563016105,-1.60725143044,0.101924191801,-2.00925016729e-05
601,-0.702230716841,-1.76075421281,-0.00996568913091,-2.96323891784e-05
863,-0.275013916085,-1.48384073447,0.0973827780047,-2.16733992247e-05
864,0.216587632468,-1.37988561379,-0.0602349418041,-2.26362516906e-05
865,0.306133782057,-1.75833143227,0.587544829697,-2.65493490158e-06
866,-0.568362464415,-1.94311460844,0.232639510385,-2.15842655625e-05
867,-0.00251567529567,-1.55968452449,0.279874948645,-1.40512873146e-05
868,0.60962054781,-1.51936598267,0.479717258901,-2.78860076493e-06
869,-0.674714614335,-1.03887208417,0.0165764440269,-2.52487840315e-05
602,0.310962739855,-1.5079289582,0.190908488463,-1.43569911341e-05
870,-2.31100325997,-1.58472629066,-0.279702738604,-4.96359135617e-05
871,0.325740373804,-1.3185608137,0.299859923999,-9.8364692577e-06
872,-0.188545970112,-0.0152380000371,0.35475832568,-5.9185599043e-06
