,GEO_ID_1,B_DEC_TP,B_DEC_1759,B_DEC_1507,B_D_E1824,B_DEC_MP,B_DEC_NLF,B_DEC_MO,B_DEC_MI,B_DEC_7079,B_DEC_MPP,B_DEC_MA,B_DEC_BPL,B_DEC_FLFP,B_DEC_2004,B_D_NH24L,B_DEC_EM,B_DEC_8089,B_DEC_10KL,B_DEC_EMP,B_DEC_4050,B_DEC_SSMF,B_DEC_1519,B_DEC_2509,B_DEC_SSF,B_DEC_1254,B_DEC_SSM,B_DEC_SSO,B_DEC_AAP,B_DEC_MR,B_DEC_LF,B_DEC_BPLP,B_DEC_7509,B_DEC_1015,B_DEC_BPLF,B_D_HS34LF,B_DEC_5007,B_DEC_BPLM,B_D_HS34LM,B_D_BA24L,B_DEC_MOC,B_DEC_FPP,B_DEC_OO,B_DEC_RO,B_DEC_3009,B_DEC_2025,B_DEC_2530,B_D_E24LM,B_DEC_MRC,B_DEC_3540,B_DEC_1000,B_D_HS24LM,B_DEC_LFP,B_D_AS24LM,B_DEC_1124,B_D_AS24L,B_D_AS24LF,B_D_HS44L,B_D_NH24LF,B_DEC_9099,B_D_NH24LM,B_DEC_5059,B_DEC_AAPP,B_DEC_FOC,B_DEC_UE,B_DEC_UEP,B_D_HS44LF,B_DEC_3035,B_DEC_6069,B_D_E24LF,B_D_BA34LF,B_DEC_FO,B_DECNLFP,B_D_HS24L,B_D_BA34LM,B_D_BA34L,B_D_BA24LM,B_DEC_FRC,B_D_HS44LM,B_DEC_MGRP,B_DEC_FLF,B_DEC_4009,B_D_BA24LF,B_DEC_FP,B_DEC_FR
58,1400000US11001004002,635.929657272,1.11819575029,4.94020399268,47.9412626956,333.482302193,101.808396349,2.90730459069,12280.3664973,3.57820715653,205.1,7.51383490746,36.8925569396,299.2,1.58564605944,7.10151873097,511.574745922,0.0,0.0,307.1,0.0,8.30095009673,0.0,0.0749207604297,1.8460063753,6.01386898856e-06,20.5035493261,376.809200405,80.879168946,5.3021960501,527.252819881,38.5,0.0634068064607,0.0,1.68124737419,20.5234642928,0.135483846078,17.8337432626,21.4083832632,32.5129925795,0.67340241928,194.9,146.0991201,260.573660275,3.40648235855,0.0,0.0,27.410264985,2.30556190632,0.0,0.0172878449601,3.29068904073,318.3,1.19886634623,0.0,4.90923971073,3.7103733645,20.7448489387,0.225205842639,0.0,6.87631288833,0.0,67.8,3.60128566319,14.3098406446,9.5,22.5830671859,0.0,0.0,20.5309977106,20.0510294023,1.17216866374,81.7,3.41751167446,20.9878503394,20.6316093776,16.0443967097,5.65258047345,18.5011180511,5.33333535992,230.669541095,0.0403593534484,16.4685958697,302.447355079,9.43120483252
59,1400000US11001004100,688.633583269,0.357659646785,0.532345798937,37.7319017811,329.902655582,142.096613109,0.0,22748.4385263,0.271232778853,187.9,11.0888242131,25.8548018577,300.2,0.256514956188,2.21996001612,489.281563499,1.01640405898,0.0,312.5,0.0,5.85672301819,0.0,0.0,6.47025711779,0.948465640478,12.5251620763,386.619485265,26.9748252537,1.69465219952,499.562806722,20.0,0.0623409352726,0.0,2.33915099462,25.7955223998,0.0260962054629,14.6560449494,25.7542488714,29.2820834702,1.53509586973,212.1,189.135090395,236.36115034,0.321468110837,0.0,0.0,16.2512403516,1.69465219952,0.0,0.0,2.58600539673,319.2,0.656654013741,1.63917223191,3.64385289804,2.9871988843,25.119002645,1.98168883584,0.904804616563,0.23827118028,0.151317542871,17.8,1.83227608184,6.56150965376,5.7,25.6768436101,0.0,0.0,21.4806614295,25.6338745955,2.97960233181,80.8,2.58600539673,23.2298814111,24.4694379255,12.7703097608,0.0830249483538,24.5445577698,6.15097858453,240.852055336,0.0832785932287,16.5117737093,358.730927687,2.4186983868
60,1400000US11001004201,823.213090853,0.154796783391,0.411260484784,88.7422846927,468.330853278,90.1253708805,0.00239436523112,12735.9558197,0.00294691105369,217.4,7.72490746737,76.9877634409,319.2,0.0504404342085,1.08364336115,666.366021897,0.0,0.0,320.2,0.0,14.5034711439,0.0,0.182561453741,0.149328782526,0.2604053247,36.4311464088,454.758173017,122.285772122,6.44992632393,685.182633273,43.4,0.154475076242,0.0,2.09763941904,23.3259278759,0.330014935609,30.3632716544,23.5455289381,74.6345245135,1.61233672596,182.6,169.740067167,352.376540365,0.129151427857,0.0,0.0,31.3768171484,1.55670439295,0.0,0.0421295662479,1.07250929203,331.5,3.20859393809,0.0,7.46551881625,4.25692487815,21.3328697445,0.60872324944,0.0,0.474920111713,0.0,65.9,2.35464690044,18.7397227603,10.4,20.5606536983,0.0,0.0,57.3654675444,21.7492266848,7.25818938325,68.5,5.55859800189,21.4119018182,21.5078712563,26.6207938065,7.3769498131,22.0242174768,5.62972395561,298.125134375,0.0983023212451,48.0137307069,354.882237575,18.5834265902
61,1400000US11001004202,550.205720833,9.04555453937,21.1838826257,54.482378537,296.292665409,84.7426248078,0.173819215014,9187.10404199,0.209270420007,261.6,6.3734432968,43.1026368552,397.4,0.0915558087532,7.99149002444,440.608992246,0.0,0.0,404.5,0.0,6.07063935813,0.0,0.0,2.17864699754,15.1971896714,11.8121897776,346.006391677,43.2310114519,5.06889347175,453.203886515,38.4,0.0,0.0,1.86098586868,18.4704924746,0.0,22.4783558976,17.8706237753,41.4026802534,0.0655562861254,238.4,109.216551864,253.989535663,0.196191018757,0.0,0.0,20.3232149944,0.848039840673,0.0,0.0,0.215222411543,414.5,1.1923344577,0.0,2.8967108467,1.704376389,17.4870123265,3.97250590624,0.0,4.0189841182,0.0,45.9,0.246766882983,10.9588307934,8.5,16.7898484544,0.0,0.00804737236112,34.1591635425,15.9510222493,0.190954717376,85.5,2.19149741241,18.8645689737,17.8274460758,14.896674007,0.425603625051,17.9004660182,4.54022037758,195.940614924,0.0,26.5060062464,253.913055424,3.56074974073
62,1400000US11001004300,604.297415963,0.389287064841,0.302913578084,61.0585221017,322.352161544,162.284148611,2.13447925228,7125.13651979,0.0618341266018,316.9,5.85927768148,125.998011054,402.0,0.231464349058,12.6023203109,363.828869504,0.20316927312,0.0,403.6,0.0,12.114409443,0.0,0.0486943221279,2.57816608292,0.903780912676,16.2570753856,289.81752989,239.359962308,6.69983921546,382.346189844,132.5,0.00144993665422,0.0,3.16875539824,13.3355125362,0.115799552644,33.9369884424,15.6378687158,17.5032679307,0.769025683203,283.1,77.3596084216,242.182671973,0.0541355557682,0.0,0.0,30.1483138472,3.44372719935,0.0,0.101386748773,5.70327306768,427.4,9.10532873341,1.02467981226,14.6759877765,5.57065904305,12.9061088685,3.62939445793,0.450505779527,8.97292585301,0.0706675732592,262.9,2.78580467408,18.5052933019,23.3,12.1413069188,0.0,0.088334466574,30.9102082545,12.2298665019,3.10238592354,172.6,16.2769460836,14.5310651059,14.0382205433,6.3667861931,18.2721399387,13.672817683,4.63021778357,159.044407592,0.1013214706,11.1364817376,281.945254419,34.5797802786
63,1400000US11001004400,522.233008498,0.047155368812,3.28901183791,61.6696965694,280.453570341,130.366016186,2.9525130076,8269.40417472,0.0182116105193,246.6,6.63662410893,100.678712746,260.1,0.154598246279,14.1396338004,271.393745542,0.020813269165,0.0,257.7,0.0,3.34397281333,0.0,3.28316865227,0.0241826667924,0.129801119518,11.3754123428,195.555535638,310.219266095,12.2443037649,285.629598809,154.2,0.0,0.0,3.28399858496,17.5555370972,8.08648467511,21.7389727683,16.7455660078,18.0980117331,1.14414227575,253.4,100.803373473,123.669671007,3.71766636734,0.0,0.0,29.894169792,6.75337471828,0.0,1.54373464485,5.10765246799,287.2,8.06814350257,0.0236721159635,18.6216416214,10.5534981188,15.5748899709,3.43772708463,0.0,10.7019067157,0.0,373.8,7.03675263228,13.4326072887,28.4,16.7752574445,0.0,0.0,31.7755267774,13.4527874287,8.84927396048,212.8,10.8104094145,15.5505645813,14.6195017884,6.01646710569,12.7082684243,14.5978167296,5.09784078182,123.817178932,7.16496872528,12.0815446274,241.779438158,17.8544653225
64,1400000US11001004600,595.507618124,2.15622780192,0.0479411580601,60.0221595544,294.208847497,198.965573315,3.53739759196,6611.52292493,0.0565034923744,245.1,6.59600551711,143.034509261,250.3,0.0676912773998,15.0176901269,201.181376397,0.0496314460045,0.0,209.9,0.0,2.80184094305,0.0,8.44069268072,3.32679189326,4.31680552323,0.0175317009953,203.066233492,539.206362067,6.16656659786,258.006545355,144.9,0.0029800832561,0.0,6.81886847501,13.4333690102,0.0174220251895,35.0215360066,15.7995668876,6.54387714915,2.38136433469,254.9,98.892599074,115.655963911,2.01184220853,0.0061084856621,0.0,32.8315747361,4.54757026921,0.0,0.00114618586773,11.5455254585,283.7,9.74989529431,0.100398263194,14.7980782503,5.04818295599,12.5722281601,5.30920619661,0.061084856621,9.70848393033,0.0,444.7,8.43911003439,56.7881296036,72.6,13.8214701624,0.00137542304128,0.0,27.1905848184,16.3685073087,16.9650601253,216.3,23.662514028,12.8021938859,15.5668282005,1.82767005297,27.8643529108,11.2145504388,4.73060080622,113.941323033,0.0119203330244,4.71620709618,301.298770627,52.4709242926
65,1400000US11001004701,529.57906711,0.0358005808232,5.49170383407,47.269674906,214.263381431,207.379221163,1.22057043479,1767.2779697,8.82417525265,197.7,3.91890651652,184.004804984,203.3,0.968341796806,20.9083053365,119.810362503,7.7907342199,0.0,168.7,0.0,1.964378626,0.0,0.0545174216803,0.011854999743,1.6295744905,0.623893776534,202.860136202,486.701394057,11.4502392664,159.431285101,110.6,0.00316779254518,0.0,4.93583392814,7.41017043016,0.0185194025718,20.5409338591,6.55667239793,2.13145609177,0.00836823511272,202.3,15.1059024964,195.173627306,0.038895131062,0.953964892178,0.0,19.197247541,5.51689921422,0.0,0.00121838174815,10.9730651676,232.6,2.20064323704,14.2023943245,5.14704397526,2.94640073821,7.5944079366,16.0834984917,9.58460571503,4.82480684479,0.0,337.4,0.93214064635,39.6209225988,63.8,8.45184971244,0.00146205809777,0.0,28.0724273651,5.99139365282,2.6836531576,167.4,19.0828695025,9.23721626674,8.73705938534,1.19873229156,53.5956654533,6.24824114498,3.24386074509,96.9967749065,0.0126711701807,0.932723800216,315.31568568,73.6470586102
66,1400000US11001004702,1067.9523534,1.01250183366e-05,11.2108234367,95.0482379685,431.129120763,419.187115409,2.43713430688,3438.13146059,18.0347938709,102.2,7.82324702518,372.881566953,101.9,1.94977382063,42.1624235091,239.326611436,15.8413729948,0.0,73.2,0.0,3.89941489102,0.0,5.73751039074e-05,0.0,2.92456116826,1.21856715344,409.194859126,983.140058148,23.1527759154,319.264634702,65.4,1.46250264862e-05,0.0,9.89481827355,19.6807963043,8.55001548424e-05,41.1875877864,17.9748022894,4.1431283217,0.0,97.8,29.4893329883,394.572051035,0.000147375266899,1.94970744551,0.0,38.5067220488,11.2108178117,0.0,5.625010187e-06,22.1779221927,116.7,4.38684175239,28.7581848212,10.2359640889,5.84912233652,15.1833830695,32.6575997123,19.4970744551,9.50482379685,0.0,170.8,1.70599401482,79.9380232659,43.5,16.8894532469,6.7500122244e-06,0.0,56.5415159197,16.8293491652,5.36169997516,83.3,38.5067220488,18.4979618895,17.4499941375,2.43713430688,108.452483406,12.4537743082,6.50717177442,195.214464732,5.85001059448e-05,1.70599401482,636.823232639,148.908912901
67,1400000US11001004801,380.346168393,0.0380607949414,0.0174453294707,28.7836691317,203.189410646,134.919942008,4.72875639358,4892.82201953,0.0,250.4,7.60377980109,108.572965483,254.8,0.0538539698449,9.77617695089,153.167013232,0.0,0.0,247.2,0.0,6.31583792838,0.0,0.162054931192,0.0707685931067,0.0753522474564,0.015154352067,160.235576137,295.069371843,5.84309047162,174.458350366,149.9,0.0,0.0,7.29261557004,18.6398836836,0.0105309904194,31.5553362983,18.1501206564,0.230894643829,0.0479465185094,249.6,64.2561422975,103.813567253,0.0396666331024,0.0,0.0,17.5462383837,4.61625336355,0.0,0.00205482739891,12.5513395789,286.5,3.2460932328,0.0115401363953,4.52324244901,1.27714921621,11.5838362605,8.14292512701,0.0,1.63325182388,0.0,396.9,4.0409558149,20.110671831,38.4,11.1344711914,0.0,0.0,11.237430748,15.4687255562,10.0922116208,213.5,14.2533550879,16.1881274984,15.8834689503,0.115553748093,8.23190732834,12.0118545885,5.76062099162,65.3924651645,0.0092467232951,0.115340895736,177.156757747,16.5551078
68,1400000US11001004802,481.446075788,2.49231642342,0.499394781624,54.0027498491,222.279702504,154.179079765,1.60231177441,4680.59880361,0.00455407267314,291.9,5.73235941487,103.436889998,311.7,0.0269378936961,21.8976363558,195.025707215,3.79183246647,0.00291525874971,294.0,0.0,4.59935491416,0.0,1.21576427184,0.0182786505596,17.4871103701,2.64011081258,188.584242516,367.036179479,9.72551143006,224.774921871,165.8,0.00124939660702,0.0,5.82721798513,15.3910670605,0.0022905604462,25.7443759855,12.8047567746,7.78628877027,0.0129150559952,308.1,32.9877654506,165.725712191,0.0213358947515,0.00049233218088,0.0,23.6284238928,1.60937759706,0.0,0.0,8.07187367366,345.6,2.09422058339,12.5262842444,8.72498923138,6.63076864799,11.1402437651,8.45043965168,4.2905688575,13.4471967041,0.0,474.5,6.55065475275,29.7235889459,50.7,11.3169440162,0.0,0.00145762937486,30.3743259562,12.0958156015,0.297195592913,254.4,15.5938354916,11.6020085394,11.8737271096,0.0151329316464,41.5305883282,10.9623185412,3.80586853187,105.00990453,0.0022905604462,7.77115583862,259.166373284,57.9943000381
69,1400000US11001004901,651.923718329,0.0155008476516,0.0480572574454,49.291135471,321.181723751,219.435935614,0.0365079582367,6171.14618588,0.0,164.2,11.0872975553,219.774256105,188.8,0.00357711868882,21.3868021602,253.925683366,0.00685614415357,0.0,181.2,0.0,6.45678932427,0.0,0.0482814317714,3.52055480831,0.021760805357,0.182919056201,270.263357683,509.861546444,14.6031605798,299.582425451,82.9,0.0,0.0,8.10278265581,29.5182377707,0.100805252314,29.5962261767,24.3301630511,9.25528393199,3.21092045789,135.8,80.4660687953,193.131398076,0.04179729974,0.0,0.0,20.0613533714,12.8883146434,0.0,0.0196693175247,6.48950082475,198.8,0.119811717388,0.0,3.76822192487,3.64841020748,20.0638957862,12.8492765192,0.0,8.537525641,0.0,174.3,2.65468759461,45.6445226812,17.4,19.4411427793,0.0,0.00983707639426,29.2297820996,16.2332313814,9.39473122778,101.2,14.880827454,19.6503539085,17.7198229354,4.9145151883,32.7731800105,20.6578759806,0.0696861148328,164.040583386,0.0885119288611,4.34076874369,330.741994579,61.6313887251
70,1400000US11001004902,566.608573632,11.815625329,2.89493032529,100.363540284,300.839341186,122.580125803,3.13869351381,7521.22676383,0.0,209.4,7.17386806662,104.976371609,242.5,30.549906107,43.4504792806,293.874830564,0.0315449961159,3.36737595293,234.4,0.0,7.86282994385,0.0,19.4980175211,0.068183192173,6.87189508109,5.58177199255,220.779848591,342.57808104,19.3861996399,314.713226236,102.2,1.44316112268,0.0,8.15509639399,19.896845643,2.64579539159,40.1222374239,16.9220552519,11.1087275039,0.0583535967548,190.6,26.1535330782,222.002070896,12.2668695428,0.0,0.0,52.6453132237,7.23351882749,0.0,0.0,9.10088311565,261.4,9.90127575911,3.21211211871,21.5760994286,11.6748236695,16.2801004128,15.4659167623,4.3586522958,27.9845625184,0.0,251.7,0.0981751007724,19.3932374316,26.4,14.2258096056,0.0,1.69192608768,47.7182270605,18.935008705,1.86564503348,138.6,24.2282340709,18.0807813226,18.4079051047,5.65859183058,26.3922437447,18.4302181372,5.12951722312,136.357883687,2.64579539159,5.45013567334,265.769232447,46.7787818354
71,1400000US11001005001,1077.17318351,7.55928088143,3.12956203282,155.963236835,655.580142661,268.794744942,1.08082240457,5096.87636233,0.0,164.2,5.09120842296,292.869384844,188.8,1.74444943418,61.4624497362,636.012525722,3.34352808217,0.0,181.2,0.0,11.1991941316,0.0,4.43338290122,2.36676395127,10.6120673912,18.728546072,488.3893351,404.230292599,33.5915815304,688.739578171,82.9,0.0,0.0,4.96168135975,11.601605766,0.18516449668,126.5486862,11.3053512821,40.6372462469,0.0642166728429,135.8,123.768626999,409.810491037,0.0767755230137,0.0,0.0,104.812358274,8.88342135567,0.0,0.0361296578888,18.7900884637,198.8,15.4265160095,0.0,27.5864649672,12.1599489576,10.6919165302,13.7357039411,0.0,47.7267457951,0.0,174.3,4.69877337566,51.546021331,17.4,11.076823336,0.0,4.79723594398,51.1508785611,10.9887607693,7.72478576621,101.2,26.2770758847,11.7623832014,11.4558630924,22.8690080055,12.7153658674,10.4283546076,3.28514966472,242.4769963,0.1625834605,17.7682382414,421.593040845,29.5847285444
72,1400000US11001005002,1887.92727543,13.5398777741,5.45587356218,275.08785884,1151.72480348,469.908117099,1.83266914347,8658.45415826,0.0,114.2,8.61492273997,513.810762867,132.5,3.30512660269,108.761807617,1118.54820371,5.95497096027,0.021847190941,134.2,0.0,19.7272317834,0.0,7.89375503117,4.1425884941,18.9442543862,32.9176879856,857.867467781,699.39201114,59.1551666184,1211.10767161,45.9,0.00936308183184,0.0,8.59574177053,19.4655511229,0.017165650025,224.213054186,19.0586133393,71.529874637,0.0,85.8,214.795478228,722.475332543,0.0795861955706,0.0,0.0,185.458994276,15.3210499675,0.0,0.0,33.1984469575,144.4,27.2497180517,0.0202866773023,48.5553887387,21.3056706869,18.0970505687,24.1771079812,0.0280892454955,84.5846996358,0.0,97.1,8.02626520733,90.4788105642,9.7,18.731065655,0.0,8.55501236456,89.6288645637,18.8137461812,13.2154244204,55.6,46.2407878471,20.0247015995,19.5610011644,40.4261296312,21.6550922589,17.6707891126,5.67735971236,424.437956023,0.017165650025,31.1037450058,736.202471954,51.0400856168
73,1400000US11001005201,641.929912496,0.201095729073,0.0820627384805,69.8033205284,376.138612495,130.434030572,0.082756509611,5072.00613862,1.74376693096,441.6,4.70015082396,123.042316313,539.3,0.0462898228527,3.46294281369,435.664219337,1.33426996829,0.0,571.1,0.0,5.7493601629,0.0,1.11315626079,2.21894720943,2.52377944738,16.6632239146,388.561380315,150.086762314,11.6782433331,461.389399433,139.9,0.0,0.0,1.64277339147,11.6729340676,0.00254573458932,32.4691949852,12.755823923,42.7970400152,0.0188107567255,358.4,102.097503526,321.20069709,0.00105554848825,0.0,0.0,34.9076299698,1.60619010207,0.0,0.000496728700355,6.25871732444,598.3,5.80081297443,8.34531100596,10.6688589117,4.86804593729,12.3957788267,0.501881573656,0.0,2.96106124004,0.0,225.6,0.272061412972,24.0143594595,26.5,11.8444777242,0.0,3.11689313869,34.8956905586,9.62573966867,2.18461509549,201.7,12.8744787878,12.8552714742,11.7816307559,19.8870384309,13.9273282022,12.7511680796,3.42601105773,171.077513675,0.0022352791516,22.9100015843,265.791300001,20.6419963697
74,1400000US11001005301,1213.38212576,1.09706156675,2.55277787648,153.835454956,660.488154242,127.41987741,0.00159008123592,12638.0158283,0.0,215.4,8.27105137459,104.968855153,336.3,0.0,8.5831082754,1019.59322912,0.0,0.0,333.9,0.0,16.4753117893,0.0,0.0,3.85543883562,1.85656572835,36.1756523645,804.361986439,86.9455024505,2.26921574034,1052.41599429,38.4,0.0,0.0,1.9865253595,24.1443107694,0.0,40.5458296322,24.2268178523,131.154445167,0.0323121263624,184.6,292.353822977,589.861722933,0.0,0.0,0.0,59.3797451742,1.68966900785,0.0,0.0,0.922962436237,342.6,7.40902223902,0.0,10.3790449112,2.97002267215,24.055523468,3.41208378009,0.0,5.17102449532,0.0,36.9,3.19814711455,30.3804760888,8.0,22.9085132083,0.0,0.00337892262632,94.4557097823,22.7098808961,1.72326398987,57.4,3.71885660291,23.4570080359,23.222489426,45.8767360036,8.91618839542,24.966875184,0.614350930143,496.477402002,0.0,85.2777091634,552.893971516,14.1899987599
75,1400000US11001005500,921.032221755,0.419092255188,0.980043991813,127.888092036,461.631869674,180.633327195,1.50257497089,12027.9486607,0.0,242.4,6.93096944642,111.005043548,352.0,0.0272842533391,0.605522998098,703.34615284,0.0210103913792,0.0,363.2,0.0,9.4504543533,0.0,0.0,0.218136426865,0.741365852437,10.3550590127,603.836761445,74.0800410996,3.58584099104,713.57603381,54.1,0.130358099287,0.0,2.69350618498,20.0221093231,0.0545685066781,45.6383795472,19.9874616153,77.089927727,0.0190197149846,257.6,215.628797544,422.730536127,0.106105429652,0.0,0.0,56.7110238378,1.53760829672,0.0,0.0,8.14521222439,372.4,17.4028934824,0.0333474207477,37.92158508,20.5186915976,19.2129502313,0.311979270855,0.0,0.293543727242,0.0,29.4,0.101010843795,9.17068217204,7.9,19.1788903022,0.0,3.16792096187,71.1770681984,19.896123878,4.01201716816,127.6,12.2710562311,19.5346865652,19.7070905579,30.8693744038,1.7102074836,19.2351964454,0.365399734699,350.643221902,0.0303158370434,46.2205533232,459.400352082,6.7139473591
76,1400000US11001005600,1333.38545931,0.00127096210669,1.31578692835,520.391531448,579.341231104,548.288420109,5.26758414481,9162.48999779,0.00190644316003,182.0,6.61998769778,263.212977048,-9798.5,0.0411250863625,2.2802803763,731.881240625,5.69538854567,0.0,-9793.4,0.0,11.5722855353,0.0,0.0,1.57745818778,1.36369047929,7.02658860329,749.094518294,80.3905506284,2.45641511256,765.510821346,-9956.4,0.187377961968,0.0,4.39169819522,21.5208413218,0.078437286405,80.8160203135,20.6905281355,91.6859049282,0.0,218.0,279.816834622,518.666471546,0.152516945788,0.0,0.0,220.554267698,0.0235008629876,0.0,0.000635481053343,38.3644244018,-9788.2,143.584608451,0.0762128041213,349.105614303,205.521005852,20.5332954528,2.10161766838,0.0240423665181,0.178662707923,0.000847308071124,59.9,0.113298302585,33.5974621731,-9994.0,20.5914385279,0.0,4.42000873536,299.837263751,21.5095114915,8.00189434745,-9909.8,77.3197318406,19.4595646834,20.3966960582,38.4265721365,3.12906332215,20.4764596658,5.75258064772,394.761290227,0.043576270225,53.2593327916,754.044228205,11.0715660496
77,1400000US11001005800,227.897047391,0.223999517061,2.22129866994,18.248649107,118.283200473,72.7889119412,0.0412701752083,6085.00730295,3.19619239197,335.5,6.48817787256,67.9157815963,-9666.7,0.299264078864,6.48072614793,126.403354778,7.03025717905,0.0317238559086,-9683.9,0.0,1.21431551905,0.0,0.184011184939,0.0214479736849,3.40626586069,1.38612308386,126.246009956,42.887757632,3.35175812336,134.721888694,-9844.8,0.0135959382465,0.0,1.70966198009,13.757612539,0.0249258867853,13.6548354441,12.5114145828,4.60595719839,0.0,364.5,23.7951074013,107.516288193,0.115565475096,0.00897051377782,0.0,8.66079779531,3.06331478883,0.0,0.000837624067103,2.75655311399,-9634.2,1.31374967763,3.51787595061,2.48309777968,1.16934810205,9.90471993963,3.43104053173,6.31297894225,3.0496856162,2.94653829839,390.7,1.27276907451,7.18287265754,-9950.4,8.85993627016,0.0,0.19509920652,9.58785131169,8.39395998222,1.72362882159,-9763.8,4.67886798101,7.8447761996,8.0489098428,1.54080938749,2.00044452894,10.6325160412,4.07588814241,49.3916148873,0.0249258867853,3.0651478109,109.613846918,4.73386327811
78,1400000US11001005900,460.861065256,0.000778307226865,2.33819001338,74.6321972707,244.233530633,163.585472231,0.0406104153418,5075.22648481,1.97271740767,197.4,9.58673259908,155.890989549,-9830.9,0.0336852923906,5.71568506292,190.667177383,4.56962219275,0.0,-9882.5,0.0,0.0649766645468,0.0,3.30651235802e-05,1.43232139357,2.44411015187,1.45262660125,161.747924661,379.714802299,4.92148335873,280.086975084,-9896.6,8.42836483417e-06,0.0,12.7224752022,18.5368853306,4.92735174921e-05,86.1481695426,23.5215829174,27.283144184,0.0,202.6,2.87859288661,162.220421569,8.49319840982e-05,0.0324883322734,0.0,40.269203118,0.186807910572,0.0,0.000389477781311,3.23419756676,-9818.6,14.6350329156,4.3159141238,27.3846702224,12.7496373067,15.8184651346,0.544179565579,8.21726358661,5.17150549735,0.000514981470038,294.5,0.0284272907392,89.4197977014,-9935.1,18.2818826867,3.89001453885e-06,7.87776766466,34.3629941527,13.667222453,0.0893455070949,-9879.4,14.2486978014,14.3936737518,14.042002948,17.2284671382,7.53645294702,14.030313206,6.03038505184,137.652388923,3.37134593367e-05,10.0546770458,216.627534624,15.6109130418
79,1400000US11001006202,53.4838928366,1.48594981152,4.00460553073,14.4046447049,24.6181855362,17.0569915593,0.136363107399,1014.08252439,1.15861359417,-9017.4,3.14336747593,8.33599548129,-28932.0,1.50185510278,0.382504350547,29.1194187407,7.47158573774,0.00539486009413,-29051.0,0.0340650680858,0.416130476875,0.0,0.181770275755,0.0720921309234,8.26024302315,0.234048780636,28.3148218539,8.85120921822,0.167779972138,33.024961574,-29737.5,0.0864905587856,0.0110817681632,-612.674377701,-611.766729806,0.052237537835,2.71168770472,-569.607932947,3.05697007007,0.0426715598507,-9180.6,11.7111691379,18.0574365095,0.0834312107318,0.0,0.0,6.08150133621,0.0508816548909,0.0,0.309823588107,0.872710288362,-28802.2,3.805295073,15.2115549812,9.24765167343,5.44235660043,-569.49228901,0.225201706538,12.2504389321,0.15730264401,0.473459282591,-9558.3,0.138807863527,3.3132702266,-29863.9,-569.49836313,0.00012340422417,0.333714620691,8.32314336871,-578.564333096,0.306023057872,-29591.8,1.71751861087,-578.356580857,-578.360618157,1.24619333085,0.351861267722,-569.479092305,1.93991352567,16.6951709747,0.0211214062916,1.81077673923,28.8657073004,0.877740468457
80,1400000US11001006400,364.186954145,34.3238095783,38.0192392912,28.9031178555,158.242927135,172.076635956,1.59364349876,2282.60817232,1.14568493151,287.5,6.05419423476,148.978068963,274.8,25.3714420716,9.15349284815,89.0456306068,3.1600077662,0.0,184.4,0.005607383833,3.65732204332,0.0,8.7482100582,1.89939308767,50.2804760172,0.0074359489206,162.196467497,329.267713956,6.06911047994,106.950364485,181.7,1.10797930114,0.00405597213851,-3.19053280774,-2.69188397444,0.00270398142567,15.7683491304,7.99862278123,0.0969106439559,0.00946393498986,312.5,23.2852099232,136.856457221,0.0,0.0,0.949696543837,8.62601657882,1.59619998746,0.0,0.0,5.49643902196,347.0,0.081691912294,29.9227990809,9.83365495917,9.75196304688,6.63845535981,6.14739015036,15.4794635716,3.00610269779,0.0,413.0,1.60613321042,17.4170817786,48.8,6.35277106158,0.0,0.0581612021788,20.2771012767,11.4320665265,4.62918241227,253.0,9.81905940426,11.1537157553,11.2879902953,0.0417829467752,36.0726590479,7.08734246837,4.56586163772,68.2464389245,0.0,0.0551276971807,205.94402701,60.639992988
81,1400000US11001006500,399.23830717,2.96352150404,11.2962764362,40.5432374656,207.796442267,49.0122058543,1.43734836088,10386.4597344,2.28259760429,298.9,5.69615480098,22.6063718853,-9651.1,0.0292710253347,1.19580158361,323.463130432,6.04282761713,0.0,-9670.4,0.0,4.24772258194,0.0,1.11136554276,2.69977401579,5.31181622675,2.28780718444,219.509255486,38.6347079029,2.55514627084,332.246301447,-9900.0,0.0,0.00301810788685,0.639051445656,15.4509473448,0.0,13.7720310895,15.4501066095,31.0551111647,2.22531803514,301.1,97.0921494556,133.436346478,0.000247803982907,0.0,0.0,17.6142487071,0.0011564185869,0.0,0.000722412390468,0.153546403371,-9628.7,4.01911935389,30.4325273838,8.1094070253,4.09028767142,14.5278399021,1.16706358541,8.55145252428,0.0287379981986,3.18017376312,232.3,1.32657394904,5.526997161,-9975.2,14.8188135026,0.0,0.322133733355,22.9289887585,15.4276184555,3.74635382895,-9869.3,0.182917691948,15.2232339721,15.3088901304,13.4128449516,2.38270031696,14.3329932226,3.96995212206,153.298833366,0.0,17.6422662131,191.441864902,2.584324177
