GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1709,99,1401,178,308,122
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",822,59,706,61,116,55
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",2109,136,1918,161,191,91
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2219,80,2157,86,62,50
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1438,21,1358,46,80,41
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2393,86,2055,159,338,133
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1763,83,1651,87,112,63
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",656,35,590,38,66,36
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1726,72,1597,95,129,89
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2050,49,1594,129,456,128
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",2133,137,1350,166,783,178
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",950,47,875,65,75,58
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1533,25,1439,59,94,59
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",975,53,659,65,316,76
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1392,85,507,72,885,105
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",2087,88,1642,155,445,168
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",2042,49,1442,122,600,115
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",1984,90,696,100,1288,121
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1711,72,1341,120,370,109
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",2638,93,2251,177,387,167
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",1940,134,1278,153,662,147
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",2031,93,1050,132,981,123
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",2559,127,1251,206,1308,204
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1135,34,631,88,504,90
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1266,115,741,127,525,129
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1657,106,826,135,831,148
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1744,130,211,58,1533,147
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1269,56,78,82,1191,108
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1737,78,1438,120,299,108
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1490,84,1079,126,411,112
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1670,89,1300,107,370,112
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",2049,63,1576,172,473,163
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",2546,93,2030,189,516,163
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",2859,119,1341,163,1518,176
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",2492,109,772,152,1720,162
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",2637,105,586,162,2051,175
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",2388,86,1646,187,742,193
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",990,75,397,100,593,117
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",646,63,350,88,296,98
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1213,63,1091,85,122,75
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1077,41,1012,62,65,47
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2553,134,1821,133,732,154
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",880,50,764,78,116,73
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",1196,96,986,115,210,91
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1060,111,109,58,951,125
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",976,66,744,126,232,105
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1319,52,1036,88,283,90
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1736,65,1356,103,380,103
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1284,70,1202,89,82,57
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",2165,121,762,134,1403,173
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1224,90,803,98,421,106
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",706,58,307,53,399,52
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1362,116,145,54,1217,129
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1706,89,237,60,1469,97
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",2114,52,1567,95,547,94
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",1308,48,1207,76,101,57
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1986,73,1422,112,564,120
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",1328,88,990,70,338,83
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",1950,57,1750,81,200,77
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1416,72,800,89,616,89
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1495,80,1357,94,138,69
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",2154,89,1492,150,662,136
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",2175,112,1442,154,733,146
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1034,47,919,62,115,50
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2331,89,1866,105,465,111
