GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",2120,186,874,129,1246,177
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",1718,102,327,100,1391,142
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",1976,114,295,94,1681,135
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",1473,110,597,95,876,135
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",1356,93,385,94,971,115
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",925,99,549,118,376,99
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",1700,132,965,151,735,163
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",1241,116,987,130,254,88
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",955,63,565,89,390,83
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",1175,138,667,115,508,124
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",947,87,341,101,606,126
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",1863,141,555,97,1308,161
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",2240,195,504,157,1736,229
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",2639,169,679,121,1960,198
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",2756,178,797,150,1959,212
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",2057,180,1170,117,887,176
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",1580,159,614,101,966,139
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",1507,114,714,107,793,150
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",2133,87,734,164,1399,177
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",1657,111,666,93,991,131
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",1756,177,390,130,1366,186
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",2425,134,1217,168,1208,197
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",1109,118,553,115,556,132
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",1615,200,344,111,1271,194
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",894,90,319,101,575,114
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",947,97,528,78,419,108
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",1349,87,256,73,1093,116
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",1030,66,315,83,715,102
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",1425,110,482,102,943,115
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",896,96,499,78,397,108
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",3462,158,987,168,2475,217
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",4023,266,1411,216,2612,259
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",3440,212,1307,225,2133,286
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",3875,279,1287,225,2588,292
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",3417,277,1194,197,2223,274
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",1751,147,669,100,1082,142
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",1405,140,122,68,1283,147
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",0,95,0,95,0,95
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",920,83,202,79,718,96
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",1330,107,731,89,599,110
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",933,97,444,64,489,97
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1836,87,1117,114,719,104
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",837,81,444,63,393,98
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",886,87,543,93,343,83
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",0,95,0,95,0,95
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1138,60,744,98,394,96
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",1157,71,576,104,581,122
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",1247,95,483,82,764,107
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",972,125,270,89,702,118
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",676,124,0,95,676,124
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",1180,108,406,106,774,110
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",844,79,63,44,781,89
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",1220,73,73,47,1147,83
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1129,132,215,102,914,129
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",980,92,45,38,935,98
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",1115,78,383,84,732,119
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",1027,106,87,47,940,97
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",1498,77,252,89,1246,103
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",1681,118,434,120,1247,162
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",817,87,211,61,606,87
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1040,105,175,62,865,111
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",1799,178,930,164,869,194
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",2097,134,980,190,1117,197
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",1717,110,673,94,1044,131
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",1685,98,339,86,1346,114
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",2205,141,608,134,1597,183
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",1428,121,784,110,644,127
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1125,95,297,82,828,107
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1001,120,271,97,730,132
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",1318,115,567,88,751,114
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",1022,124,422,89,600,121
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",869,98,409,82,460,114
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",857,73,254,67,603,96
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",1218,132,410,103,808,123
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1095,122,485,119,610,126
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",1578,93,596,125,982,137
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",746,68,505,99,241,96
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1247,92,851,137,396,120
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1542,87,952,128,590,147
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1347,110,747,120,600,121
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1478,101,564,94,914,116
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1120,83,682,84,438,88
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",1019,33,594,77,425,85
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1039,115,333,96,706,97
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",529,74,365,78,164,77
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",811,82,511,68,300,99
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",651,91,307,72,344,94
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",1814,130,770,122,1044,165
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",443,70,115,51,328,71
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",1254,122,330,95,924,144
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",1210,119,261,82,949,128
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",1589,122,159,67,1430,143
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",1619,81,577,105,1042,118
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",1612,114,623,120,989,153
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",525,73,150,53,375,84
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",1206,112,561,114,645,158
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",1266,104,208,68,1058,114
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",1152,82,923,124,229,111
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",422,67,287,60,135,68
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1783,85,1256,117,527,140
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1796,130,384,118,1412,177
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1146,82,1023,94,123,62
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",1154,109,564,102,590,134
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1058,100,902,104,156,76
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",655,29,496,73,159,75
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1454,113,835,112,619,123
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1208,64,1088,80,120,69
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",840,57,317,112,523,100
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",1308,95,89,50,1219,100
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",1461,121,483,110,978,131
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",997,36,776,86,221,86
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",893,123,357,99,536,116
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",494,81,102,47,392,84
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",497,89,96,40,401,95
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",1046,108,198,73,848,130
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",1011,79,332,88,679,121
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",1558,88,817,133,741,138
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",993,127,75,53,918,135
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",1692,163,109,68,1583,171
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",1028,69,885,92,143,71
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",1147,97,907,104,240,93
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",608,105,335,66,273,104
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",696,102,168,71,528,105
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",1095,97,371,76,724,109
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",665,83,312,72,353,104
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",1085,88,249,102,836,116
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",1724,135,436,118,1288,148
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",1605,145,525,101,1080,134
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",1129,113,583,107,546,128
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",1518,132,464,102,1054,153
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",2399,170,588,128,1811,188
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",1591,107,820,133,771,122
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1297,103,233,68,1064,115
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",1006,102,68,41,938,106
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",1128,99,103,59,1025,108
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",2376,239,1723,182,653,161
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",1651,115,1155,122,496,115
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1371,65,1328,69,43,40
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1836,72,1742,89,94,66
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1774,86,1654,106,120,72
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2146,30,1852,112,294,112
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",734,49,706,54,28,27
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",1855,80,1795,100,60,60
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1857,70,1724,84,133,65
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1946,62,1500,113,446,124
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",653,58,637,58,16,29
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2601,104,1835,160,766,158
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2363,107,1988,166,375,145
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",2320,142,1716,151,604,172
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",2064,99,1237,137,827,140
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",2473,137,1783,185,690,151
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",2007,115,1794,140,213,104
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1599,100,1338,142,261,104
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",812,63,655,82,157,74
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",2132,156,1926,183,206,115
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2182,78,2136,86,46,31
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1458,21,1396,45,62,44
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2455,80,2133,137,322,123
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1803,77,1741,87,62,40
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",669,28,629,36,40,27
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1654,88,1588,128,66,70
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2069,73,1638,111,431,121
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",2091,149,1335,147,756,193
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",974,38,927,57,47,44
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1475,58,1386,81,89,55
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",1027,47,687,65,340,66
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1326,85,397,70,929,83
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",2044,79,1563,157,481,155
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",1940,89,1455,115,485,123
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",2064,65,773,118,1291,128
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1668,84,1447,125,221,93
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",2574,108,2184,176,390,150
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",2001,170,1244,172,757,195
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",1919,102,1025,122,894,139
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",2220,176,1015,212,1205,222
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1170,34,644,105,526,103
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1328,100,723,169,605,160
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1717,111,870,157,847,156
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1846,135,192,69,1654,148
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1181,117,71,81,1110,130
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1754,58,1460,108,294,102
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1469,101,1173,126,296,96
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1634,103,1296,105,338,107
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",2042,77,1680,158,362,163
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",2517,111,1920,199,597,158
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",2923,147,1451,163,1472,193
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",2435,111,870,156,1565,167
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",2578,117,740,151,1838,176
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",2272,121,1700,224,572,178
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",1047,71,434,114,613,135
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",727,45,504,77,223,63
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1224,71,1010,102,214,102
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1103,37,1040,58,63,52
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2635,166,1715,163,920,152
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",894,32,794,83,100,84
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",1200,108,1003,120,197,117
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",911,139,85,61,826,137
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",999,48,781,95,218,104
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1323,87,1105,137,218,112
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1734,83,1358,142,376,131
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1309,55,1264,66,45,42
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",1850,129,791,147,1059,172
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1204,92,846,126,358,102
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",649,74,268,51,381,67
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1330,96,105,46,1225,99
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1712,101,242,55,1470,99
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",2064,71,1557,107,507,95
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",1286,28,1222,61,64,56
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1989,70,1390,108,599,103
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",1182,100,1013,84,169,61
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",1916,79,1721,102,195,79
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1486,42,691,83,795,94
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1543,70,1364,96,179,95
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",2140,72,1518,161,622,166
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",2139,139,1519,159,620,133
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1038,24,926,59,112,55
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2284,90,1778,88,506,106
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",2123,87,1897,108,226,90
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",1375,26,1320,44,55,39
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",2156,100,1295,133,861,139
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",869,53,817,69,52,42
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",2988,66,2198,174,790,171
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1437,104,656,120,781,134
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",2523,164,1281,182,1242,170
