OBJECTID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
171,-6.53397501056,-0.958481254346,-1.73150156527,-0.305456811023,0.296025277722,0.0376893987607
74,-0.846894481287,1.21481161706,-0.168255085394,-0.847479958693,-0.0819040595745,0.00626019700382
720,-2.80888706256,0.681112412414,1.3575143651,0.280274739373,0.513432117415,-0.04716733385
166,-2.12970171094,0.766720152651,0.121959902465,-0.378525186291,-0.0288381250003,-0.0022253983112
73,-2.54751607797,0.887171033342,1.99612828468,-0.286393109046,0.970926104001,0.00672543707415
94,-1.45995262064,0.966434251098,0.0504131788785,-0.128986557303,-0.0133864362876,-0.0012221616876
10,-5.06273550401,-0.181215766059,0.574433004955,-0.340368310452,0.123940776983,-0.00957020907311
1,-5.09208505401,-0.254301881114,0.265170295431,-0.404308198853,0.192953908398,-0.0151379884321
69,-2.01990641464,0.87322863484,1.04797535716,-0.313497927749,-0.0372066642351,0.103321689328
56,-2.94206826912,0.340040529724,-0.206929243227,0.261309052741,-0.113439419481,0.00189652777614
26,-3.88989602071,0.256951091788,0.27899965923,-2.73555915748,-0.427754682817,0.0304738033794
68,-1.72367762617,0.791286115561,0.0638792191888,0.0073343293517,-0.0869928981034,0.00089976872491
9,-2.00027006655,0.734221609564,0.624959543304,0.637285923691,-0.121606628828,0.0391861838063
25,-5.06193107856,-0.423862699543,0.00742003125642,0.941909370455,-0.0758723031882,-0.00858960883064
561,-1.7227140265,0.711489708969,-0.109323511912,0.679429714525,-0.0497261712203,-0.00513176096386
343,-4.11653859791,-0.038544060979,-0.189409139041,-0.860968934288,0.0370590168643,-0.00415578713826
29,-1.76513110208,0.814824965787,0.468690445346,-0.205940677047,-0.103507450096,0.0154618213177
968,-2.36031293555,0.678826813711,0.593307548928,-1.06348682116,0.230906912935,-0.0192884007257
674,-6.50106832192,-1.12591692445,-1.48350400537,0.466411903686,-0.407409606349,-0.0503761770527
95,-5.12531350557,-0.536237510267,-0.287640142113,1.16127368901,-0.000277612025099,-0.0168710205455
152,-3.12403235676,0.0816315007983,-1.2939297194,-0.235815274107,0.0517635121619,0.0212602726377
157,-8.19283291897,-1.39586851266,0.184645630997,-1.32424663494,-1.48217161088,-0.266160765425
115,-4.67323554807,-0.19943491161,0.129641278798,-1.23586228076,0.472679513578,-0.0336515111972
61,-1.44258539437,0.904575679296,0.351365386627,-0.799817091548,0.117318365035,-0.00590839241896
283,-2.85563369406,0.200875693185,-0.324742249284,1.26271176218,-0.182704196681,0.000454134618164
484,-1.18677546485,0.833023927545,-0.416250646675,-0.0182685461028,0.129231081909,-0.00814669295725
109,-3.47373253426,0.0614409331795,-0.1817813293,0.351788002427,0.106544078536,-0.0170853140231
719,-1.56138877446,0.791856079428,-0.00159281432341,-0.568922331808,0.0562302456018,-0.00497360129403
824,-3.38617529925,-0.0572386071659,-0.957873589002,0.90380437818,-0.0928671864,-0.00532709937171
563,-2.82507105938,0.446088526515,1.16975233008,0.676675541369,-0.246328749026,0.107341510522
99,-2.74262691992,0.192226051739,-0.949446912146,0.327034282577,-0.00051602303372,0.00104957940619
8,-4.65672119031,-0.301195817513,0.0941979465488,-0.00664853499902,-0.033440095851,-0.00146904824483
58,-2.63836507369,0.565757045472,1.20090567841,-0.33889915105,0.263725452804,0.0435439981916
105,-1.29135108155,0.660150378976,-1.24787834482,-0.053690046926,-0.0137771716249,0.00516866161946
127,-1.29276067752,0.857472479206,0.175334967571,-0.0136071232842,0.00353118506769,0.00433282157972
101,-0.731021887841,0.981358102926,-0.461307686434,-0.425254294535,-0.208015522055,-0.0213611576194
72,-1.55859533788,0.702787082884,-0.354880792329,-0.281421129877,-0.0428817283377,-0.00436569789657
100,-1.27883099403,0.834793470171,0.327943069246,0.665037229503,-0.236631235407,0.0292721830934
960,-1.52656077268,0.576879478688,-1.1159914083,-0.152963680886,-0.0822469796151,-0.00630918845727
17,-1.07382070896,1.0581595548,1.09655192462,-0.35093550484,0.446315418787,0.0674061211556
582,-3.34854718132,0.281795141283,0.868126931297,-0.944586101004,0.186323138606,-0.00680503286845
103,-3.67916342662,0.214815550971,0.728461147912,-2.04737867846,0.257957961406,-0.0254457677231
48,-4.22791109984,-0.111821634063,-0.505673413974,-2.81839284367,-0.795052011853,0.0288857703143
97,0.116823621751,1.23121404533,-0.517156158842,-0.400137938168,-0.152214235048,-0.0052395586198
732,-1.6568145371,0.760730114985,0.427638309065,-0.381318650253,0.268442549543,-0.0283187489457
680,-3.01803529955,0.193878095429,-0.0711355626245,0.0199937369149,-0.2280446417,-0.00821584451941
42,-3.23201124017,0.0770403019204,-0.36017829957,0.113977590193,0.233617873236,-0.0188794160968
7,-3.11319213584,0.123115236139,-0.430787316476,-0.339084759131,-0.299703075761,-0.0326142987865
733,-3.20947344769,-0.0725048518727,-1.48813425306,-0.178490427345,0.169709890412,0.03834742883
534,-3.16027365035,-0.0121638843317,-0.717302770114,0.914910052034,0.200779235852,-0.0177377409493
584,1.12906576448,1.59928173492,-0.0298101489537,0.0373395754756,0.0379819778931,0.00515316550895
583,0.716186846808,1.43131372702,-0.161066834902,0.0823372236965,-0.0987427374946,0.0018915702352
722,0.0948787296024,1.17656277952,-0.475830033203,-0.0759150568688,0.0468501924178,0.00923418443068
31,-1.61174617949,0.845388809672,0.941741197122,-0.950886427597,0.319493146309,0.00899763856647
564,-6.32377435317,-1.35120299601,-2.22976792489,1.28518289452,1.83074524333,-0.232198653773
486,-5.74687958156,-1.00164221119,-0.483539181464,2.65968041354,-0.0750183540259,-0.0440239751084
284,-3.50202393046,-0.146717416787,-0.0711180016441,1.99035980303,-0.147121539682,-0.0297193354963
45,-3.09355651041,0.0247473640667,-0.550379056551,0.283758301495,-0.0206198412797,-0.00804554878162
707,-1.53712696494,0.632902407617,-0.282824840283,-0.424219351115,-0.213173668035,-0.0139401840296
675,-0.308808910912,1.06536562332,-0.0934835419737,-0.266991439458,-0.0291741976591,-0.00297366678778
160,-3.49397055226,-0.00262500819378,-0.0483032910241,-0.616245577234,-0.272444139981,-0.0306292005307
482,0.005241596887,1.23791652573,0.413401095833,-0.279859963628,0.266397465911,-0.0208192524081
734,-2.4695222284,0.171688643547,-0.88451327622,0.272167127435,0.0669659046629,0.00102267052163
518,-1.13212652914,0.664961747694,-0.757941857735,-0.118269879331,0.161710539014,0.0178368881227
803,-2.71776556068,0.199896986867,0.261562393333,1.01975927097,0.173704413155,-0.060719550416
651,-3.27312612672,0.150676694768,0.83336754346,-0.0457709257783,0.317042946301,-0.0302154180244
156,-0.29194097296,1.02575438027,-0.172966361239,-0.164621894942,-0.0912993565583,-0.00226760530101
730,-1.76082394567,0.576044068968,0.262799892391,-0.0962070011527,0.245592083884,-0.0360360315207
144,-0.357085795667,1.07749849872,0.162856882479,-0.815292468223,-0.07602816608,-0.00857413221944
825,-2.39102667204,0.205641144781,-0.100436999287,1.51126996957,-0.113401986161,-0.0224936828345
965,-3.01306952164,0.0268525920933,-0.243573927294,0.55825008614,-0.430329468029,-0.0226346305353
96,-0.772444276631,0.915523759587,0.744082462028,0.824603155129,-0.0955502795288,0.0423258934874
975,-2.98494198133,-0.0075070766709,-0.789757644922,-0.00320710031484,-0.0321247614443,-0.00455587135201
247,-1.35758961481,0.577429895054,-0.456531878428,0.149642884311,-0.0348806728815,-0.00083039337001
604,-0.556589259287,0.857599462479,-0.51221214753,-0.106197039434,0.0192477484292,0.00881260070731
41,-3.89677465241,-0.103739286691,0.421893746184,-0.982853021192,0.420858122198,-0.0448215508235
796,-2.69207330208,-0.00487906109772,-1.00974841875,0.692639366588,-0.0599122676846,-0.000668465118161
624,0.618560029157,1.34021655869,0.354809200415,0.227390846817,0.144129104636,-0.0184835404997
672,-0.669677411869,0.967292367107,0.459507573441,-0.672591596827,0.127031348604,0.00558068558068
618,-2.60854784593,0.115885384065,-0.670363579808,-0.223845467183,-0.198972522085,-0.0224509503102
491,-2.44721745402,0.210511497063,-0.333213430342,-0.0417172558106,0.238177606696,-0.0206766360895
620,1.34667700275,1.52995608666,-0.10211605145,0.0112694032068,0.0231840086277,-0.00557586661407
914,0.860819616982,1.38922252296,0.00632461489908,-0.17737255446,0.0562676583263,-0.00730664612059
6,-1.35961344998,0.603832550222,0.169664972208,0.600989295008,-0.1464614363,0.0118027599476
738,-1.4412511302,0.503011055527,-0.352888218942,0.604730461985,0.177297185377,-0.0323380789198
731,-1.77834147121,0.378579722045,-0.676489569315,-0.148566254823,-0.0845631184908,0.00102393414132
957,0.692207116688,1.21387572218,-0.593904678723,0.0336376563315,-0.0317586864639,-0.00536830944399
65,-1.03572401924,0.715331030007,-0.0817611826797,-0.314993546547,0.0763529455462,-0.00831146002486
549,-0.967679365289,0.757324711822,0.108971773644,-0.202767575629,-0.0906680232395,0.00352289903576
559,-1.06148995854,0.705253680769,-0.0605033709726,-0.28684413157,-0.0417726794988,-0.000803910266724
726,-3.95035424243,-0.481131182192,-1.24544223028,0.368700119832,1.14040432862,-0.130236613577
204,-4.72766664371,-0.764151310331,-1.22260319411,0.592125550428,0.127811837402,0.00539424621462
961,-0.44935412909,0.797867858507,-0.787636936608,-0.0987448206114,-0.0608948688483,-0.00265186578779
112,-3.27725324239,-0.0353746605584,0.687997780518,1.17662998307,-0.111244696254,0.00469571727921
716,-2.52798737105,0.110229702329,-0.601765090112,-0.127326611156,-0.0910277338866,-0.00677630300685
723,-3.80780778335,-0.386361523902,-0.988396839269,-0.0516076764396,-0.063010923479,-0.00169645515368
942,-0.323611458552,0.999834618891,0.43832288869,0.0605423957073,0.187418401199,-0.0164459179361
962,0.256991561276,1.22055450045,0.565298481442,-0.0256705823849,0.259501564532,0.0482139530936
122,-2.38424976979,0.215392532798,-0.394437107382,-0.637561844129,-0.0815211568373,-0.00233702425012
827,-0.093987633384,1.01819100236,0.076934013456,0.129490084833,-0.0917768434395,0.0120586744611
168,-0.985476605288,0.788043162041,0.391500654983,-0.397198482199,0.148668653773,-0.00450804130884
556,-1.76804369799,0.384553746873,-0.635157338716,-0.637241969198,-0.0599038423272,0.0130226890321
944,-1.56962500958,0.31156672123,-1.23210664039,0.30437903495,0.00704554193592,0.00146254365264
164,-3.1666435575,0.00859972455823,0.140270912583,-0.57540318096,-0.332399595705,-0.0301460350849
835,-3.78023895888,-0.503284249591,-1.27951179704,1.17504429951,0.126855369238,0.00820315197761
560,0.490954917512,1.10595306284,-0.777344149271,-0.183939719874,-0.0210179395941,0.0130877061039
621,1.24010403338,1.42276211784,-0.324693181366,-0.188872583283,-0.113497961,-0.00410366079131
971,0.281137793774,1.15045716283,0.0942913528137,-0.114134167523,0.0307773819844,0.00195518452784
63,-0.827265747964,0.661577817098,-0.957072670316,-0.852041121744,-0.14853837308,0.0757029131928
562,-0.840218201157,0.788208484271,0.204199328403,-0.284361592161,0.0151524091585,0.0028157853587
721,-1.88569256588,0.403634637299,0.702388957329,1.31470216919,-0.385099758442,0.0487518659072
829,-1.65920667738,0.421155462859,-0.0187267565708,0.553143339287,-0.193992329887,0.00682103015499
828,0.901475039577,1.3261878987,0.0506583057533,0.147948818399,-0.0684261922495,0.027795639331
110,-3.28079664628,-0.129584830021,-0.457818301504,-0.674600570226,-0.220480178218,-0.0248208665976
969,0.00559972784129,1.0087307063,-0.0474735023305,0.0383212710424,0.0377101003849,-0.00548638102353
693,0.0527011252009,0.992200585138,-0.316965305831,-0.0603434906181,0.00329636150387,0.00552449543392
116,-4.71988541753,-0.806075581596,-1.5475250286,-0.170603771202,-0.124026325704,-0.00376611953207
49,-2.75075270152,0.286816676438,1.17592361493,-0.735451195825,0.465720894245,-0.0301453965363
917,1.63582862462,1.53897307567,-0.23191224248,-0.00320271925153,-0.0341213346115,0.00218818289479
736,0.530661993738,1.17754290259,-0.2727760678,-0.3873516941,-0.0980060037786,0.00362680515582
165,-2.50744279104,0.355813031071,0.859638113501,-1.35657887657,0.220592547769,-0.0184360861058
589,-4.53345499288,-0.693249819852,-0.512044814176,1.32602721514,-0.383241467441,-0.00889856135268
974,-2.65784551277,0.0178736297128,-0.275695258789,0.718548914858,-0.113265785001,0.000460383642712
724,-1.38521975467,0.491905042707,-0.249237305955,0.139929860751,0.164611639591,-0.0175587485789
186,-2.3357512982,0.160590555672,0.278301597217,1.45134563754,-0.168495737038,-0.0172008697214
717,-1.29256995446,0.536135619492,-0.346143780456,-0.420954355393,-0.0729206323852,0.00160539528533
966,-0.182893047694,0.894393463389,-0.35113532862,-0.0956982286279,-0.0952711542981,-0.00299128680988
375,-0.292366308492,0.93716017968,0.0157422109088,-0.546746356128,0.152034710959,-0.0195900847471
590,1.20992391108,1.39752163803,-0.118638047529,-0.106494773833,-0.0551886024896,-0.000413750564791
98,-0.932735017975,0.636537321841,-0.244743610938,-0.0519634623251,-0.159564215003,-0.00753939521609
643,-0.93444267242,0.596224349925,-0.248707906671,0.602924357423,0.0155791272177,-0.0166255272847
285,-1.90572291451,0.261556228219,-0.460332428983,0.137948730164,0.17323323452,-0.00969766551463
948,0.571688142797,1.16823612026,-0.00470422688618,0.158953549632,-0.00621800644519,0.00236914092911
946,-1.98338371811,0.203640247607,-0.0861139140565,1.28386761492,-0.28149903483,0.00120142020987
967,-2.03077935173,0.182581700675,-0.594790978855,0.135801248281,-0.216219347572,-0.0214659503023
820,-2.09773202005,0.193428260687,-0.0479921919455,0.837272810111,0.00135230886736,-0.0125025399699
840,-1.01018115184,0.565826281954,-0.552943769415,-0.42718512045,-0.142919994767,-0.00648587149166
951,0.0307804571445,0.971525532677,0.0317639163817,0.139058177726,0.0419500835751,-0.00794608042102
881,0.0621233033933,1.03509653627,0.398661178321,0.1267970117,0.162215920044,-0.01532301594
622,0.489370952187,1.08606072855,-0.225931604972,0.173784776915,-0.0456388315454,0.00240648611847
243,-1.70776802106,0.246864756958,-0.278170661117,1.43499035062,-0.239148492494,0.000544530028407
673,-2.4642729403,0.0648364942892,0.00961580674759,0.798170565821,-0.249295259706,0.00224259873589
22,-1.83483883461,0.600346185571,2.23590439828,0.794027529242,0.622690500957,0.166913061306
681,0.634537932616,1.21942663035,0.468345439729,0.261688959089,0.201213653299,-0.0600052986825
891,0.0914935776156,0.939845469081,-0.367883707369,-0.181479816379,-0.106615897917,-0.00566164156475
712,-1.20526624482,0.546334012547,0.260523338978,0.460784085202,0.128919663939,-0.0266790822955
585,-0.987276554877,0.69078435882,0.676981835227,0.230944895928,0.396062632963,-0.101888909712
727,-2.01004056721,0.0577125643155,-1.26579436143,0.322992029717,0.272001399217,0.023827114282
173,-3.40602231428,-0.00162652279111,1.04925271873,-1.26155757783,-0.0831991232306,0.00837539752378
176,-0.928756605694,0.579375542807,-0.222968406738,0.141407642024,-0.0528658762514,-0.00485087787087
352,-3.83406456332,-0.523667578144,-1.39942267037,-0.799597512754,-0.0805042541832,0.0308207083759
555,-1.41294516103,0.42776479424,-0.563499963734,-1.03557472505,-0.363389126429,-0.0202221843336
739,-2.07541794284,0.220445813285,0.222390468634,0.56464220797,0.214401042947,-0.0500233255507
641,-0.635302977443,0.659761193112,-0.488612435907,-0.325953369138,-0.141510874254,-0.00787832981514
709,-0.929053602501,0.678663358236,0.31178781743,-0.462429415521,0.131828227952,-0.0151192648632
43,-2.51785769642,-0.0531820080706,-0.878381089537,-0.164072372475,0.151268638921,0.0179192374957
619,-0.0611308044506,0.898909656233,-0.233354954001,-0.600769505381,-0.289889642728,-0.0408289474466
706,-0.0325007936635,0.922752286071,0.110882981448,0.010875842519,0.0630570847485,5.90114100859e-05
233,0.918537671836,1.22078951576,-0.220095780433,-0.355292748911,-0.103510367651,0.00745135123765
936,-3.20413156059,0.0236709222609,1.81520226265,0.875894091211,0.0797502756045,0.122649814253
812,-3.18726939387,-0.279408066832,-0.50770499903,0.370559107009,-0.152798552916,-0.00585640899953
873,0.465827152931,1.04826027392,-0.25321122529,-0.369409372062,-0.0382910835845,0.00319943701297
170,0.69869654974,1.16808330647,0.233108723187,0.0943589303929,0.113694895456,-0.0101883165033
565,-2.51078200477,-0.0741340194887,-1.18382681288,-0.851646724422,-0.105538671366,0.0337409430928
799,-1.45716218193,0.557287766556,1.07992085163,-0.070129913615,0.343840147914,0.0253474534872
745,1.16728566412,1.25413070152,-0.296720690877,-0.0470745443659,-0.0510851184591,0.00295511645202
75,-2.99426203111,-0.227779994429,-0.610601077012,0.23427487641,0.280517090042,-0.0135103064562
587,-0.233659813993,0.79072943772,-0.0526401167899,0.249021968947,-0.0134298451833,-0.00341423767261
834,-0.178286800989,0.822567620657,-0.141085495763,-0.186654111403,0.0444177647226,-0.00186879236368
875,-2.09583682972,0.2549380167,0.808094223235,0.45828980976,-0.0851394675033,0.0456296800102
880,-1.61007545513,0.334742528733,-0.0906572448987,-0.304845839649,0.198089883031,-0.0132408800322
947,0.745067084793,1.10084343818,-0.227035958514,-0.0385781321892,-0.0515767710638,0.000452740888757
649,-0.101424307838,0.901575811612,0.474611483977,-0.0360967399489,0.137914938457,0.0231028317088
498,-2.73788594957,-0.110056298035,-0.884274324358,-1.47937975877,-0.319266734421,0.035551342872
526,-1.25111930829,0.388894836144,-0.193652758363,0.349011192163,0.00947866081864,-0.00765157759645
107,-1.6121967019,0.210883756656,-0.391060367131,0.625915446834,0.129885669613,-0.0233895098482
574,-0.621219589797,0.642439006895,0.107937188141,0.0927287083753,-0.0957894594014,0.0106558994793
752,1.082132021,1.19951939028,-0.0924436331611,0.0187161203727,0.00419992442175,-0.00633568396369
744,-1.18210262949,0.328987731248,-0.495853042933,0.57514228552,-0.1054806818,-0.00320871928079
66,0.616463208353,1.07745167823,0.259695981333,0.103155789188,0.0689481477547,0.010583902502
357,-1.86002402328,0.0540357872371,-0.8731278636,0.371159911373,-0.0422352456092,0.00110404055498
523,-0.336721265193,0.714035380493,0.172154706021,0.476286275096,-0.0628271552929,0.00681123537884
804,-1.27344359824,0.234808050058,-0.960810920245,0.460040107468,0.103701704201,0.0127781377888
754,0.530542549392,1.01183001784,-0.0606607149337,-0.138385977879,0.00905546499124,-0.00255532925439
708,0.123284697828,0.925290893828,0.408347678055,-0.0297859957709,0.200632549611,-0.0182040743749
200,-1.86448417347,0.162715578592,-0.0544858328721,0.271240411183,0.172015132112,-0.0237916075121
741,-1.65945803724,0.249520861574,0.379577734475,0.939553471324,-0.195600190403,0.0167842960431
104,-1.22316753114,0.301408999379,-0.78739374676,-0.248931449011,0.0469415091408,0.0191760284006
347,1.53942035224,1.32589060191,-0.080272784342,0.0346967878629,0.00241451057082,0.0116610137133
714,-2.5627377564,-0.122576899092,0.429617140666,1.97226607671,-0.477124457393,0.0127751683393
853,-2.35612746993,0.217601280989,0.907883698892,-1.39534151122,0.00718935176373,0.00224939263694
353,0.86390803016,1.07365131468,-0.132059192123,0.156047711227,-0.0456323523278,0.00143615889835
710,-0.808165382617,0.501203106153,0.169585023658,0.877134735868,0.00717683179331,-0.0406819254832
252,0.977743859259,1.15000601448,0.0904464739008,0.0302859138393,0.094337617424,-0.0146319940995
956,-0.466285226312,0.631793970906,-0.0290240653783,0.103064858198,-0.0338924497408,0.001110603139
684,-5.71361576851,-1.58173684083,-2.97859945009,0.199342990725,0.527950111621,0.0854537357772
438,-0.0349784668002,0.697299833294,-0.736171358194,-0.246305778333,0.018941978649,0.0205534486599
605,0.478457553017,0.985920371155,0.184333215622,0.00313249553125,0.0731894350161,-0.000236116500943
492,0.541156271726,0.928376226835,-0.242718572939,0.288946411174,0.0124129964345,-0.0107862362774
483,-0.78385330707,0.597114409168,0.108374757419,-0.955722308423,-0.0274327886692,0.00193805667634
872,0.778974268315,1.00249875308,-0.492594262345,-0.289759250165,-0.115864092459,0.0038813957442
181,-0.0222645425083,0.673738150247,-0.735149332981,-0.0798781910232,-0.0776581721219,-0.00289091534242
798,0.635710844573,0.957341685419,-0.361510397304,-0.193132712186,-0.0557542292542,0.00882257655291
102,-0.871144710508,0.50346467274,0.0935642679555,-0.128267719902,0.166667367211,-0.0214952897102
669,0.491030401464,1.01704145386,0.458283278635,-0.100134261062,0.167271333806,0.0645584068938
671,-0.660006291466,0.55600692991,0.229058134629,0.441255962833,-0.051634537824,0.00523572549397
418,0.346186568558,0.933102205286,0.208218917613,-0.19760669902,0.0361562573946,0.0135426312364
346,-3.06638660247,-0.575908776843,-2.16790964719,0.02095407042,1.00160373116,0.0681494052459
50,-4.77971657863,-0.879152266892,0.488976261807,1.45695793399,-0.0911711279837,-0.0137175629945
541,0.678037420214,0.995213398792,-0.171388203711,-0.287138983348,-0.0382649535214,0.00128657317228
246,-1.63176589522,0.0771713468556,-0.496665251737,1.06115782236,-0.222515750259,-0.00426411903696
972,-1.5782981893,0.0600150186851,-1.1557201471,0.0408155605821,-0.126497066525,-0.015700572937
870,-0.159955552435,0.731417840222,0.240992195555,0.211607668438,-0.0853823181488,0.0165608343066
950,-0.99767060515,0.38679275091,-0.0225800229513,0.547354820119,-0.0490562560234,0.000415595635111
287,0.320243665367,0.88258727116,-0.0538574468079,-0.304087897587,0.0715192923418,-0.00150965565376
336,-1.25094948943,0.403454701835,0.870526814245,0.882119513695,-0.132795264938,0.046842885831
647,-3.13168326062,-0.475832233513,-0.49305359553,1.60016049774,-0.00770857604558,-0.0200272104899
203,-1.00169362317,0.475170147137,0.366972923795,-0.140875658262,0.0874562271671,-0.00183157992471
154,0.478419140704,0.930062906973,0.0556493784949,-0.0808233626661,-0.0486322892224,0.00285015982292
935,0.20776836076,0.808254966866,0.094123021547,0.441541428629,-0.0936730739097,0.00993612481196
224,-1.76757885682,0.331390429816,0.869625262143,-1.01911487068,0.566414604229,-0.105307002874
517,-1.67414113025,0.18340057449,0.135473504443,0.146784767468,0.0338524629515,-0.00954201365017
771,0.873176654096,1.10708717275,0.509997083151,0.147375637881,0.255529836676,0.0408266845934
945,-0.0802035667003,0.771016708995,0.160981534037,-0.564360485638,-0.0724529314589,-0.0010577954428
725,-0.483476685991,0.581697787992,0.0113729110783,-0.0309756692419,0.107479417249,-0.0155140049602
155,0.904400460895,1.04715441239,-0.127117400072,-0.267717188009,-0.0783278813128,-0.00381254283553
667,-1.70355989042,-0.0121401616098,-0.923468443577,0.693030715398,0.139779633863,0.00492766231257
687,-3.56138310128,-0.590238696099,-1.05495852075,-0.66941475155,0.00466223392181,0.0276249624407
702,-0.765801649777,0.568392117515,0.40207820303,-0.650370934734,-0.0772594553884,0.00158634159754
838,0.394957287599,0.824508605391,-0.371938666859,-0.126565706124,0.00542642713749,0.00387487881562
953,0.362717633069,0.893546218742,0.433282746453,0.297183879659,0.127490109868,-0.0254936168984
594,-2.84782304458,-0.328064956571,0.278091419408,1.95853325871,-0.182326840658,-0.0397866633012
36,-0.123672197704,0.652513306244,-0.28016719177,-0.25668433501,-0.152405544646,-0.0117715119918
973,0.107828768069,0.679371430884,-0.423085483847,0.268570152513,-0.0790725359201,0.00511190376414
554,0.0456583393697,0.774214557247,0.294932390727,0.0260162342791,0.0629036803247,0.00492157272307
676,0.805134094279,0.980104594198,0.0351425057464,0.266750673049,-0.0641727250324,0.00542778656427
64,0.975719482459,1.01049575319,-0.512831608696,-0.614379223734,-0.390016169997,0.0238923628277
527,0.770356367256,0.964771838462,-0.0303105338305,0.127767816085,-0.0499865707357,0.00364366275229
876,0.591085296587,0.972882401377,0.681843693663,0.636996569554,-0.0229887807435,0.014016289482
938,0.823803448761,0.928277284134,-0.613985172533,-0.387582105059,-0.230170857006,-0.0580950394626
807,-1.1012298448,0.392442641594,0.734653962439,0.772327675444,0.0830962928577,-0.030685607742
797,-1.85483420338,-0.00651040265743,-0.0693222914779,1.16106097614,0.0149822125138,-0.0313599601781
24,0.299127865702,0.897889370361,0.655287479382,0.0275184169391,0.274543503345,0.0375023205353
623,-0.10789145953,0.721638976506,0.278890301699,-0.293055540043,0.0692074368605,-0.00106013585457
772,-0.473360065401,0.655779890037,1.04704934718,0.492308356449,0.286424337386,-0.024336511753
131,-1.42266331612,0.0904950311985,-0.668395924447,0.424230294244,0.303020881753,-0.0188654204939
