GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",987,65,741,56,246,71
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",2570,189,510,118,2060,208
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",2150,187,800,134,1350,187
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",1718,94,367,91,1351,115
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",1986,117,295,88,1691,133
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",1543,110,616,95,927,114
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",1405,87,399,84,1006,101
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",940,82,580,108,360,110
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",1653,117,962,138,691,133
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",1381,100,1019,129,362,102
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",905,75,547,91,358,102
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",1179,107,625,125,554,127
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",989,77,390,71,599,94
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",1849,168,587,112,1262,183
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",2250,196,477,159,1773,197
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",2738,152,796,146,1942,206
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",2670,161,724,128,1946,187
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",2170,166,1188,140,982,154
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",1600,142,568,110,1032,146
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",1477,114,755,115,722,147
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",2102,92,729,131,1373,148
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",1656,108,598,95,1058,125
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",1840,135,475,139,1365,174
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",2469,165,1140,162,1329,207
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",1184,114,567,136,617,145
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",1677,177,385,124,1292,174
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",1069,98,359,87,710,103
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",1039,92,570,87,469,102
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",1415,99,300,90,1115,111
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",1003,80,267,67,736,93
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",1374,106,459,107,915,110
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",860,96,354,98,506,110
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",3401,187,757,167,2644,246
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",4025,217,1494,269,2531,281
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",3453,203,1261,222,2192,226
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",4048,297,1372,262,2676,306
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",3575,316,1155,221,2420,280
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",1688,159,661,103,1027,142
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",1406,121,146,68,1260,122
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",0,13,0,13,0,13
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",902,89,218,66,684,86
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",1325,95,773,87,552,88
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",929,89,502,93,427,91
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1819,97,1143,109,676,116
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",844,82,472,68,372,91
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",893,83,549,101,344,85
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",0,13,0,13,0,13
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1157,54,644,90,513,95
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",1166,76,619,100,547,104
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",1263,84,480,101,783,122
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",1465,120,380,85,1085,116
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",708,90,0,13,708,90
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",1261,105,391,87,870,119
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",841,69,77,34,764,74
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",1174,64,78,50,1096,75
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1166,114,305,144,861,146
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",1037,87,40,33,997,90
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",1036,89,376,88,660,99
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",1047,102,71,41,976,103
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",1512,60,277,74,1235,82
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",1650,122,343,115,1307,142
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",854,68,255,66,599,73
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",975,105,170,68,805,111
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",1804,166,948,146,856,173
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",2019,151,892,154,1127,193
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",1682,87,667,115,1015,129
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",1632,97,313,77,1319,116
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",2219,123,582,127,1637,187
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",1471,103,760,112,711,127
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1075,109,228,71,847,117
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",937,120,224,71,713,133
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",1340,133,561,112,779,140
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",1051,116,455,96,596,117
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",864,83,378,95,486,97
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",876,61,232,59,644,83
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",1290,126,420,119,870,149
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1140,128,519,96,621,129
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",1629,98,544,113,1085,108
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",762,67,474,78,288,75
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1224,99,795,121,429,110
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1587,75,980,119,607,124
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1331,108,732,142,599,128
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1508,108,615,122,893,132
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1121,66,646,89,475,87
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",1005,47,601,78,404,83
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1016,120,433,116,583,120
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",524,78,352,71,172,64
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",840,77,470,80,370,80
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",696,72,325,73,371,81
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",1808,101,692,97,1116,139
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",484,81,120,64,364,81
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",1118,162,355,95,763,166
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",1214,125,309,91,905,131
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",1515,122,192,73,1323,129
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",1698,83,637,92,1061,117
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",1645,105,634,103,1011,122
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",571,66,176,56,395,84
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",1072,118,507,104,565,126
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",1258,103,209,71,1049,117
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",1204,58,937,118,267,114
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",427,56,317,47,110,50
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1692,96,1257,142,435,138
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1777,118,429,108,1348,142
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1188,58,1053,86,135,65
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",1157,93,511,94,646,122
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1105,95,896,119,209,90
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",634,22,548,39,86,36
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1448,118,770,89,678,126
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1190,87,1052,96,138,76
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",773,68,333,79,440,94
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",1317,114,107,53,1210,128
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",1443,117,426,101,1017,126
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",1002,32,696,69,306,73
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",986,134,412,112,574,132
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",557,64,104,45,453,62
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",519,94,111,46,408,91
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",1084,107,191,46,893,116
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",989,70,341,64,648,82
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",1398,108,669,110,729,139
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",1012,122,78,54,934,128
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",1723,138,114,92,1609,148
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",1010,72,845,89,165,74
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",1208,95,963,125,245,105
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",667,122,397,113,270,105
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",700,104,201,72,499,112
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",1018,103,349,76,669,118
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",598,69,331,74,267,85
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",1038,116,255,89,783,117
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",1778,113,458,126,1320,129
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",1465,126,550,95,915,124
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",1092,91,533,97,559,127
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",1517,138,543,110,974,158
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",2413,121,638,161,1775,172
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",1799,107,787,112,1012,127
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1253,93,269,73,984,101
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",953,97,69,40,884,101
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",1128,101,110,66,1018,113
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",2294,207,1652,199,642,177
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",1662,112,1119,122,543,120
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1367,66,1330,71,37,36
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1767,93,1649,104,118,79
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1780,137,1628,143,152,79
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2120,39,1827,110,293,107
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",777,20,739,33,38,29
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",1937,77,1879,90,58,50
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1861,52,1757,74,104,53
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1946,63,1508,110,438,119
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",627,54,598,46,29,30
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2587,116,1771,181,816,185
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2299,130,1903,166,396,154
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",2319,143,1722,166,597,137
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",2153,63,1285,117,868,129
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",2608,132,1894,197,714,144
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",2149,117,1899,166,250,126
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1625,94,1336,182,289,127
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",837,48,694,72,143,75
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",2064,145,1888,160,176,91
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2219,68,2176,71,43,40
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1438,26,1369,44,69,40
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2384,86,2089,130,295,122
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1776,108,1692,106,84,49
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",649,40,572,35,77,37
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1692,56,1648,84,44,59
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2042,63,1628,113,414,124
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",2062,134,1312,178,750,168
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",959,44,897,64,62,50
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1518,25,1429,57,89,56
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",989,58,623,67,366,72
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1350,88,441,77,909,106
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",2059,81,1567,145,492,149
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",2005,41,1449,105,556,107
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",1984,100,717,105,1267,144
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1688,81,1407,148,281,121
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",2587,107,2120,192,467,184
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",1968,143,1360,160,608,156
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",1996,80,969,125,1027,133
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",2486,162,1244,226,1242,243
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1145,39,651,101,494,108
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1283,90,686,122,597,123
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1685,119,878,127,807,133
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1831,152,168,60,1663,174
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1211,136,96,109,1115,180
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1780,56,1517,102,263,95
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1460,108,1136,116,324,100
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1685,79,1310,118,375,104
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",2014,82,1600,134,414,153
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",2585,80,1955,198,630,200
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",2834,139,1399,167,1435,201
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",2447,108,745,161,1702,176
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",2640,87,704,162,1936,167
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",2354,103,1668,168,686,171
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",1026,85,481,104,545,140
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",687,62,406,78,281,101
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1200,82,1070,97,130,78
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1096,42,1065,54,31,34
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2560,177,1765,172,795,167
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",876,31,793,85,83,80
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",1176,118,987,109,189,84
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1036,100,127,79,909,128
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",992,53,780,93,212,91
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1364,35,1067,120,297,115
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1714,86,1387,132,327,132
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1323,65,1276,78,47,43
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",2062,120,833,121,1229,135
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1217,109,858,122,359,110
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",698,60,294,53,404,58
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1364,116,115,52,1249,122
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1709,75,276,66,1433,84
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",2088,72,1558,133,530,122
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",1319,34,1227,71,92,57
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1999,60,1403,110,596,105
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",1254,88,973,90,281,93
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",1924,57,1722,100,202,87
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1458,65,814,83,644,93
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1558,66,1380,99,178,93
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",2178,74,1521,154,657,162
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",2163,122,1425,145,738,142
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1029,40,947,61,82,45
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2328,82,1846,110,482,110
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",2138,65,1827,125,311,130
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",1380,33,1307,57,73,52
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",2244,94,1302,127,942,132
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",880,41,814,55,66,45
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",3192,67,2088,204,1104,205
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1488,129,592,106,896,117
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",2528,157,1301,188,1227,210
