GEO_ID,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC
1400000US11001000100,38.5857142857,9.47142857143,0.558928673,0.0583404148333,0.0518024936667,80.8833333333,1.38333333333,29.8,0.27997870925,1380.995,110240.271667,0.111488151333,0.0413497481667,0.0701384035,0.458680915833,0.541319084167,0.004851591,0.003755114
1400000US11001000201,28.2,3.93333333333,0.418579838,0.0352029916667,0.070313821,76.8666666667,1.6,33.3333333333,0.0486346655,1165.6645,104013.576667,0.333990551,0.0633285815,0.291771496667,0.565349549667,0.434650450333,0.009468738,0.007363654
1400000US11001000202,33.9,3.63333333333,0.509905503833,0.0592681625,0.0608246618333,80.1333333333,1.11666666667,32.45,0.120305161,1417.647,120145.911667,0.221448533667,0.048835237,0.180752503167,0.577006347,0.422993653,0.00777364825,0.0055139105
1400000US11001000300,36.44,4.34,0.5505851236,0.0260260096,0.0546288228,81.74,3.78,28.7,0.13591754675,1315.2832,103966.016,0.1168004722,0.0489112882,0.0678891842,0.5026512882,0.4973487118,0.01113084825,0.0114099295
1400000US11001000400,37.15,5.73333333333,0.626256136167,0.0602471546667,0.0539277331667,80.0166666667,1.43333333333,26.6666666667,0.11509681525,1261.2215,100744.568333,0.0877857156667,0.0368353118333,0.050950404,0.440826139167,0.559173860833,0.0111067796,0.0109191866667
1400000US11001000501,36.5333333333,9.6,0.570733827833,0.148647837667,0.066464413,73.9333333333,2.1,23.2666666667,0.15585365525,1197.51683333,89059.78,0.0741618126667,0.034029429,0.0401323838333,0.3749732985,0.6250267015,0.00964233775,0.013407371
1400000US11001000502,38.6,6.55,0.6669402435,0.08910240725,0.05212654525,79.825,1.55,24.725,0.155283517,1219.3335,91837.15,0.04840881275,0.01785982025,0.0305489925,0.4042824225,0.5957175775,0.0116307726667,0.006412243
1400000US11001000600,40.4333333333,8.16666666667,0.705805844333,0.067076258,0.0628720046667,78.2,1.16666666667,26.5,0.139477318,1198.17133333,98633.15,0.0541606563333,0.0176859956667,0.0364746606667,0.480166915,0.519833085,0.017922537,0.00830028
1400000US11001000701,39.85,6.33333333333,0.540772098833,0.0503976088333,0.0612616243333,78.4,3.53333333333,31.1666666667,0.14624364225,1265.58483333,95833.4166667,0.0967073738333,0.0375500558333,0.0591573181667,0.482617862667,0.517382137333,0.0116320146,0.01364074275
1400000US11001000702,37.825,4.425,0.60612665,0.03928396,0.06331541975,78.625,1.65,29.6,0.104821220667,1232.75075,96016.7875,0.10830948175,0.045736697,0.062572785,0.4606125205,0.5393874795,0.00882449466667,0.012225573
1400000US11001000801,34.525,4.725,0.437308979125,0.078161212375,0.053904066875,81.45,8.7625,26.7875,0.096062268,1241.5865,106661.41,0.10857962975,0.047482932,0.06109669775,0.54212473325,0.45787526675,0.011388844,0.0108475045
1400000US11001000802,35.2666666667,3.56666666667,0.483301282,0.0433766826667,0.0496552563333,83.3666666667,5.5,28.0,0.09566784,1310.309,100680.86,0.121501254,0.0529861393333,0.0685151146667,0.544448465667,0.455551534333,0.011800297,0.00826276133333
1400000US11001000901,35.26,4.88,0.3278035022,0.09764961,0.0554687432,82.88,12.92,25.82,0.1148114935,1428.6426,136252.238,0.0753767244,0.0329649354,0.042411789,0.678382907,0.321617093,0.0153684208,0.00983542833333
1400000US11001000902,34.7666666667,4.96666666667,0.213035286,0.114374444667,0.0565872763333,81.9,20.2666666667,25.2333333333,0.151504704333,1465.64366667,157528.113333,0.049945828,0.0255306463333,0.0244151816667,0.769893398,0.230106602,0.0160041273333,0.007081069
1400000US11001001001,34.64,5.34,0.422314524,0.0836673294,0.062447377,82.36,10.5,23.94,0.0585083785,1372.3556,131209.71,0.0727255982,0.0309140444,0.0418115538,0.645244467,0.354755533,0.0153981604,0.010507221
1400000US11001001002,37.4285714286,5.95714285714,0.458800882571,0.0665608412857,0.0605538282857,79.8142857143,9.78571428571,27.6571428571,0.0914167643333,1327.326,116172.252857,0.074688208,0.0301491962857,0.0445390117143,0.597202563714,0.402797436286,0.0143772364286,0.0099778106
1400000US11001001100,43.475,7.65,0.508198301,0.1449619415,0.0997047005,71.225,1.525,31.4,0.0104247406667,1068.47125,115475.075,0.0640602115,0.02558708175,0.03847313,0.6142524715,0.3857475285,0.0161246365,0.0107139113333
