GEO_ID,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC
1400000US11001007308,19.1,85.1,0.055944056,0.576923077,#DIV/0!,(X),61,24.1,0,0,0,0.903141361,0.52617801,0.376963351,#DIV/0!,#DIV/0!,0.0,0.0
1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973
1400000US11001007403,26.0,98,0.034810127,0.389240506,0.402690583,3.3,10.6,34,0,696.388,38085.36,0.280755712,0.10456942,0.176186292,0.134414832,0.865585168,0.009269988,0.269988413
1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867
1400000US11001007406,19.0,99.4,0,0.580060423,0.439063761,2.4,19.1,44,0,674.135,20782.99,0.516757102,0.195659113,0.321097989,0.031982942,0.968017058,0.0,0.511727079
1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683
1400000US11001007408,24.0,99.1,0,0.517647059,0.383348582,6.5,11.5,47.3,0,591.668,25617.13,0.52027972,0.2004662,0.31981352,0.146944083,0.853055917,0.010403121,0.364109233
1400000US11001007409,25.2,98.4,0.047169811,0.488207547,0.391150442,3.2,12,48.1,0,613.921,22055.34,0.414868805,0.188046647,0.226822157,0.160778659,0.839221341,0.025234319,0.339581831
1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731
1400000US11001007503,27.5,97.2,0.033457249,0.382899628,0.423076923,3.8,13.4,42.4,0,636.174,28015.22,0.375694702,0.137828825,0.237865876,0.31701891,0.68298109,0.03003337,0.240266963
1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017
1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869
1400000US11001007603,39.5,90.7,0.073170732,0.162601626,0.261223162,28.5,5.6,37.9,0.010638298,747.439,42983.63,0.161987041,0.055915527,0.106071514,0.491104869,0.508895131,0.031367041,0.098782772
1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248
1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358
1400000US11001007703,29.4,96.2,0,0.439189189,0.357088123,8.5,9.6,42,0,693.77,33039.16,0.323183993,0.125706829,0.197477164,0.208833152,0.791166848,0.02780807,0.257906216
1400000US11001007707,37.0,97.7,0.032894737,0.296052632,0.362301102,13.5,6.2,45.6,0.006952491,730.422,43971.93,0.198774314,0.076205702,0.122568612,0.592692828,0.407307172,0.036535859,0.154262517
1400000US11001007708,32.7,98.3,0,0.298578199,0.449116392,2.4,4,43.7,0,743.512,33225.04,0.242240727,0.089704769,0.152535958,0.180555556,0.819444444,0.024305556,0.245659722
1400000US11001007709,37.9,95.9,0.058558559,0.346846847,0.330309902,10.2,7,35.1,0.055555556,702.933,38395.59,0.146839223,0.06172225,0.085116974,0.331578947,0.668421053,0.023157895,0.101052632
1400000US11001007803,39.0,97.5,0.024691358,0.242798354,0.330468004,10.6,6.7,49.2,0,619.157,35729.16,0.253329003,0.110100682,0.143228321,0.484267076,0.515732924,0.042210284,0.095932464
1400000US11001007804,35.8,98.1,0.027491409,0.16838488,0.296296296,11,7.3,60.4,0,397.936,27659.17,0.405745642,0.15784377,0.247901872,0.423509075,0.576490925,0.041486603,0.179775281
1400000US11001007806,38.1,98.1,0,0.2,0.39083558,9,7.5,51.4,0,663.663,41784.59,0.176919409,0.093943729,0.08297568,0.476190476,0.523809524,0.019274376,0.087301587
1400000US11001007807,36.3,97.5,0.106598985,0.375634518,0.416243655,7,2.9,52.2,0,693.77,44571.45,0.161257084,0.070582174,0.09067491,0.440745672,0.559254328,0.059920107,0.118508655
1400000US11001007808,31.1,98.2,0.018918919,0.294594595,0.384303112,7.3,10,54.2,0,510.51,31765.5,0.359980262,0.155687145,0.204293116,0.388017118,0.611982882,0.02853067,0.235378031
1400000US11001007809,37.9,97.2,0,0.472361809,0.331196581,9.8,7.5,53.7,0,688.534,37593.17,0.224776003,0.114141021,0.110634982,0.589511754,0.410488246,0.050632911,0.088607595
1400000US11001007901,34.7,97.1,0.045138889,0.409722222,0.364551422,6.3,9.2,47.1,0,575.96,31844.04,0.319371728,0.122072196,0.197299532,0.349488055,0.650511945,0.055290102,0.180204778
1400000US11001007903,40.4,96.5,0.206896552,0.471264368,0.360123648,12.5,7.9,47.4,0,623.084,47490.52,0.190294438,0.09651036,0.093784079,0.610831234,0.389168766,0.028967254,0.083123426
1400000US11001008001,38.2,84,0,0.393939394,0.24563261,22.7,6.9,37.8,0,886.193,54911.24,0.177099237,0.085114504,0.091984733,0.708516242,0.291483758,0.043898156,0.059701493
1400000US11001008002,37.1,71.4,0.257777778,0.102222222,0.20742268,41,5.6,24.9,0,1099.56,65482.73,0.131094608,0.064255731,0.066838876,0.456708526,0.543291474,0.015201586,0.041639128
1400000US11001008100,35.0,32.4,0.462962963,0.096296296,0.078093306,68.8,4.9,23.3,0,1030.183,82129.28,0.061932287,0.037572254,0.024360033,0.515518547,0.484481453,0.0,0.013626041
1400000US11001008200,33.3,7,0.783018868,0.009433962,0.031722792,86.4,0.5,16.2,0.039473684,988.295,76280.67,0.033031852,0.023200944,0.009830908,0.387264457,0.612735543,0.007797271,0.0
1400000US11001008301,34.6,34,0.576470588,0.066666667,0.117346939,67,3.4,14.6,0,1064.217,87113.95,0.094764171,0.035049762,0.059714409,0.531116795,0.468883205,0.037510656,0.0
1400000US11001008302,35.4,40.1,0.550387597,0.279069767,0.08068615,63.2,3.8,26.2,0,1157.156,88839.21,0.04720783,0.027058146,0.020149683,0.577906977,0.422093023,0.006976744,0.009302326
1400000US11001008402,37.4,71,0.330708661,0.149606299,0.167249417,33.7,6.9,41.5,0,662.354,41212.56,0.246231156,0.078574692,0.167656464,0.342857143,0.657142857,0.021198157,0.062672811
1400000US11001008410,36.3,91.6,0,0.409722222,0.26625387,16.7,11.2,46.7,0,900.592,56722.9,0.193215339,0.080383481,0.112831858,0.721590909,0.278409091,0.037878788,0.058712121
1400000US11001008500,36.3,92.1,0.14516129,0.298387097,0.310142087,15.8,9.7,42.3,0,904.519,46109.53,0.244910549,0.123997532,0.120913017,0.600177305,0.399822695,0.074468085,0.056737589
1400000US11001008600,40.8,78.7,#DIV/0!,#DIV/0!,0.265306122,22.4,32.7,26.5,0,818.125,76903.75,0.285714286,0.285714286,0,0.538461538,0.461538462,0.0,0.461538462
1400000US11001008701,37.8,95.2,0.031914894,0.35106383,0.273313783,20.6,8.5,42.7,0,740.894,52666.31,0.191002045,0.103067485,0.08793456,0.617333333,0.382666667,0.044,0.122666667
1400000US11001008702,37.0,91.2,0.028248588,0.435028249,0.277966102,9.2,7.6,48,0.023809524,565.488,39218.95,0.258639309,0.147408207,0.111231102,0.354138399,0.645861601,0.036635007,0.112618725
1400000US11001008802,38.9,96.4,0.051779935,0.394822006,0.284140969,8.7,9.6,51.8,0,586.432,37256.76,0.286887285,0.126150784,0.160736502,0.478396994,0.521603006,0.048841578,0.055103319
1400000US11001008803,24.4,59,0.098124098,0.075036075,0.356179775,15.4,19.8,44.4,0,649.264,23374.81,0.443548387,0.20609319,0.237455197,0.120930233,0.879069767,0.023255814,0.251162791
1400000US11001008804,36.2,97.5,0.176470588,0.487394958,0.382157124,3.3,6.5,41.7,0,658.427,32056.1,0.287307033,0.132504288,0.154802744,0.217228464,0.782771536,0.028089888,0.18258427
1400000US11001008903,36.8,96.9,0,0.306122449,0.301449275,9,7.4,46.1,0,627.011,38874.68,0.232314776,0.099204688,0.133110088,0.303846154,0.696153846,0.059615385,0.109615385
1400000US11001008904,34.2,97,0.017006803,0.496598639,0.389484979,3.5,7,49.1,0,600.831,28195.86,0.364732001,0.132889312,0.23184269,0.135533708,0.864466292,0.010533708,0.202247191
1400000US11001008905,38.0,0,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0
1400000US11001009000,53.1,97,0.084507042,0.394366197,0.305990286,19.3,4.1,59,0,290.598,29596.49,0.241613588,0.088322718,0.15329087,0.298772169,0.701227831,0.02319236,0.027967258
1400000US11001009101,44.0,94.3,0.105263158,0.26625387,0.309591373,21.4,7.7,48.4,0,891.429,50859.89,0.161575732,0.066989678,0.094586054,0.713952131,0.286047869,0.051955633,0.044366608
1400000US11001009102,34.0,96.8,0,0.404092072,0.363134658,11.1,6,50.1,0,511.819,36276.32,0.284519828,0.117773531,0.166746297,0.387392901,0.612607099,0.020807834,0.14749082
1400000US11001009201,36.0,72.7,0.130434783,0.061594203,0.231660232,15.4,7.1,40.4,0,753.984,39620.81,0.241604478,0.090485075,0.151119403,0.362549801,0.637450199,0.065737052,0.201195219
1400000US11001009203,37.8,93.5,0.06147541,0.307377049,0.295305401,13.2,6.9,38.8,0,676.753,41127.47,0.246000711,0.127266264,0.118734447,0.485494881,0.514505119,0.034129693,0.059726962
1400000US11001009204,34.1,94.3,0.070754717,0.235849057,0.357786358,6.8,7.1,49.3,0,661.045,28880.47,0.287546545,0.103847745,0.1836988,0.131459655,0.868540345,0.009972801,0.192203083
1400000US11001009301,41.0,71.8,0.340361446,0.222891566,0.253136201,35,7.1,40.2,0.007255139,933.317,66922.63,0.144455097,0.057206775,0.087248322,0.780444444,0.219555556,0.050666667,0.016
1400000US11001009302,41.0,93.9,0,0.563829787,0.303191489,16.7,8.6,36.6,0,649.264,54814.38,0.120676403,0.051498847,0.069177556,0.700610998,0.299389002,0.034623218,0.036659878
1400000US11001009400,45.1,92.5,0.118243243,0.287162162,0.170723791,33.3,5.7,43.7,0,888.811,70107.42,0.079238921,0.027697495,0.051541426,0.804270463,0.195729537,0.047449585,0.036180308
