GEO_ID,Component_1
1400000US11001010100,-1.4838087017
1400000US11001010200,-1.45441773206
1400000US11001010300,-0.949281171491
1400000US11001010400,-0.476272662055
1400000US11001010500,-0.365463553544
1400000US11001010600,1.60770499404
1400000US11001010700,-1.56631615952
1400000US11001010800,-1.5689307149
1400000US11001010900,-1.33930127304
1400000US11001011000,-1.21159482252
1400000US11001011100,-0.351767730946
