GEO_ID,GEO_ID_1,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC,AREA,PERCENTAGE
1400000US11001000100,1400000US11001000100,40.7,4,0.5625,0.25,0.058467742,83.4,1.4,26.9,0.147716229,1284.129,121134.86,0.05198973,0.023962345,0.028027386,0.531204112,0.468795888,0.009544787,0.003671072,0.000229998460717,94.344365574
1400000US11001000100,1400000US11001000202,32.9,1.6,0.524977293,0,0.027926078,85.3,0.3,31.9,0.099873578,1827.364,118664.78,0.244749806,0.090225564,0.154524242,0.561650993,0.438349007,0.00261233,0.003657262,6.26074983393e-06,2.56813227905
1400000US11001000100,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,6.1631097339e-06,2.52808073583
1400000US11001000100,1400000US11001000501,32.5,4.8,0.565217391,0.033248082,0.046770601,83.3,2.9,19.3,0,1277.584,85766.99,0.059587471,0.023300229,0.036287242,0.177765237,0.822234763,0.00282167,0.0,1.10844799003e-07,0.0454680531623
1400000US11001000100,1400000US11001004100,42.8,3.8,0.811023622,0.062992126,0.039059032,81.8,0.9,22.6,0.615658363,1141.448,115414.53,0.036493455,0.027370091,0.009123364,0.460468058,0.539531942,0.004427577,0.0,1.07913373351e-06,0.442655951437
1400000US11001000100,1400000US11001005600,29.0,6,0.173637516,0.003802281,0.070978821,70,2.6,42.2,0,1110.032,51425.37,0.246128433,0.079909147,0.166219286,0.347862767,0.652137233,0.0,0.003937008,1.4486911894e-07,0.0594246808222
1400000US11001000100,1400000US11001006202,47.0,41.7,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0,2.89451082408e-08,0.0118731571722
1400000US11001000201,1400000US11001000201,19.9,5.4,0.005835668,0,0.125,60.8,2.1,45.9,0,0,115066.34,0.711442786,0,0.711442786,0.666666667,0.333333333,0.0,0.0,4.88317614311e-05,85.2794649525
1400000US11001000201,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,7.81113977546e-07,1.3641322803
1400000US11001000201,1400000US11001000802,34.3,3.3,0.713846154,0.061538462,0.032848428,86.3,1.1,28.9,0.0640625,1036.728,100686.97,0.134354954,0.05274412,0.081610834,0.556379822,0.443620178,0.007418398,0.011127596,7.64799287426e-06,13.3564041346
1400000US11001000202,1400000US11001000100,40.7,4,0.5625,0.25,0.058467742,83.4,1.4,26.9,0.147716229,1284.129,121134.86,0.05198973,0.023962345,0.028027386,0.531204112,0.468795888,0.009544787,0.003671072,4.23088667918e-07,0.322518950585
1400000US11001000202,1400000US11001000201,19.9,5.4,0.005835668,0,0.125,60.8,2.1,45.9,0,0,115066.34,0.711442786,0,0.711442786,0.666666667,0.333333333,0.0,0.0,3.3824898023e-06,2.57845965662
1400000US11001000202,1400000US11001000202,32.9,1.6,0.524977293,0,0.027926078,85.3,0.3,31.9,0.099873578,1827.364,118664.78,0.244749806,0.090225564,0.154524242,0.561650993,0.438349007,0.00261233,0.003657262,0.000118735880333,90.5119291194
1400000US11001000202,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,1.09947770945e-06,0.838127853405
1400000US11001000202,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,1.75812859225e-08,0.0134021502244
1400000US11001000202,1400000US11001000802,34.3,3.3,0.713846154,0.061538462,0.032848428,86.3,1.1,28.9,0.0640625,1036.728,100686.97,0.134354954,0.05274412,0.081610834,0.556379822,0.443620178,0.007418398,0.011127596,7.52405443357e-06,5.73555929068
1400000US11001000300,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,9.9214923527e-05,94.9597955067
1400000US11001000300,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,6.56613640974e-09,0.0062845280586
1400000US11001000300,1400000US11001000702,31.2,6.6,0.586805556,0,0.056565657,77.1,2.2,23.6,0,1000.076,48752.4,0.189518586,0.08226691,0.107251676,0.206776716,0.793223284,0.009122502,0.020851434,7.35278620336e-07,0.703744002872
1400000US11001000300,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,1.02572006214e-07,0.0981728996862
1400000US11001000300,1400000US11001000802,34.3,3.3,0.713846154,0.061538462,0.032848428,86.3,1.1,28.9,0.0640625,1036.728,100686.97,0.134354954,0.05274412,0.081610834,0.556379822,0.443620178,0.007418398,0.011127596,4.42163936965e-06,4.23200417256
1400000US11001000400,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,9.17823750303e-07,0.579665803272
1400000US11001000400,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,0.000152995503864,96.6266798117
1400000US11001000400,1400000US11001000501,32.5,4.8,0.565217391,0.033248082,0.046770601,83.3,2.9,19.3,0,1277.584,85766.99,0.059587471,0.023300229,0.036287242,0.177765237,0.822234763,0.00282167,0.0,7.64272757287e-07,0.482688295684
1400000US11001000400,1400000US11001000502,38.0,2.7,0.634285714,0.182857143,0.038120909,82.2,1.1,19.3,0.056530214,1205.589,87460.84,0.043435663,0.025146963,0.0182887,0.493604651,0.506395349,0.014534884,0.0,2.38914374202e-06,1.50890072946
1400000US11001000400,1400000US11001000600,45.6,12.8,0.718954248,0.10130719,0.061403509,72.5,0.6,36.7,0.113983549,1144.066,117164.66,0.048018648,0.013053613,0.034965035,0.620673743,0.379326257,0.017535764,0.008306414,1.20622352618e-06,0.761809147997
1400000US11001000400,1400000US11001000702,31.2,6.6,0.586805556,0,0.056565657,77.1,2.2,23.6,0,1000.076,48752.4,0.189518586,0.08226691,0.107251676,0.206776716,0.793223284,0.009122502,0.020851434,6.37432525121e-08,0.0402580382763
1400000US11001000501,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,1.13633455761e-06,1.18702852795
1400000US11001000501,1400000US11001000501,32.5,4.8,0.565217391,0.033248082,0.046770601,83.3,2.9,19.3,0,1277.584,85766.99,0.059587471,0.023300229,0.036287242,0.177765237,0.822234763,0.00282167,0.0,9.01949480805e-05,94.2187102656
1400000US11001000501,1400000US11001000502,38.0,2.7,0.634285714,0.182857143,0.038120909,82.2,1.1,19.3,0.056530214,1205.589,87460.84,0.043435663,0.025146963,0.0182887,0.493604651,0.506395349,0.014534884,0.0,1.43590447306e-06,1.49996280718
1400000US11001000501,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,9.80639746656e-07,1.0243878857
1400000US11001000501,1400000US11001002702,32.6,20.1,0.190414508,0.418393782,0.112585812,45.5,4.2,24.1,0.014880952,836.451,59465.25,0.185393258,0.100793126,0.084600132,0.322365844,0.677634156,0.018409714,0.026243635,1.79901753544e-06,1.87927500976
1400000US11001000501,1400000US11001003900,32.6,19.7,0.568965517,0.218390805,0.071485306,69.8,2.6,17.4,0,969.969,55674.39,0.083981002,0.041666667,0.042314335,0.257883672,0.742116328,0.002803083,0.009460406,1.82492936848e-07,0.190634281724
1400000US11001000502,1400000US11001000501,32.5,4.8,0.565217391,0.033248082,0.046770601,83.3,2.9,19.3,0,1277.584,85766.99,0.059587471,0.023300229,0.036287242,0.177765237,0.822234763,0.00282167,0.0,1.4438741068e-06,2.35178959356
1400000US11001000502,1400000US11001000502,38.0,2.7,0.634285714,0.182857143,0.038120909,82.2,1.1,19.3,0.056530214,1205.589,87460.84,0.043435663,0.025146963,0.0182887,0.493604651,0.506395349,0.014534884,0.0,5.63949562072e-05,91.8563955905
1400000US11001000502,1400000US11001000600,45.6,12.8,0.718954248,0.10130719,0.061403509,72.5,0.6,36.7,0.113983549,1144.066,117164.66,0.048018648,0.013053613,0.034965035,0.620673743,0.379326257,0.017535764,0.008306414,2.96776546077e-06,4.83391169208
1400000US11001000502,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,5.88101942598e-07,0.9579034779
1400000US11001000600,1400000US11001000600,45.6,12.8,0.718954248,0.10130719,0.061403509,72.5,0.6,36.7,0.113983549,1144.066,117164.66,0.048018648,0.013053613,0.034965035,0.620673743,0.379326257,0.017535764,0.008306414,0.000144340242899,96.0134099918
1400000US11001000600,1400000US11001001200,37.4,5.8,0.649159664,0.06092437,0.065001343,80.8,1.3,19.2,0.009111617,1200.353,101778.68,0.071869852,0.030065898,0.041803954,0.494740943,0.505259057,0.01830931,0.012076354,2.89565263921e-06,1.9261536385
1400000US11001000600,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,3.09751822989e-06,2.06043222451
1400000US11001000701,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,8.06926625206e-07,1.40899538208
1400000US11001000701,1400000US11001000600,45.6,12.8,0.718954248,0.10130719,0.061403509,72.5,0.6,36.7,0.113983549,1144.066,117164.66,0.048018648,0.013053613,0.034965035,0.620673743,0.379326257,0.017535764,0.008306414,1.72090410474e-07,0.300491502059
1400000US11001000701,1400000US11001000701,44.5,3.6,0.585427136,0.113065327,0.075990299,72.4,2.6,33.7,0.024590164,990.913,69992.23,0.057565415,0.023435722,0.034129693,0.489536878,0.510463122,0.005831904,0.0,5.36411330499e-05,93.6641652366
1400000US11001000701,1400000US11001000702,31.2,6.6,0.586805556,0,0.056565657,77.1,2.2,23.6,0,1000.076,48752.4,0.189518586,0.08226691,0.107251676,0.206776716,0.793223284,0.009122502,0.020851434,4.91227459544e-07,0.857744930493
1400000US11001000701,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,6.43405461382e-07,1.12346686251
1400000US11001000701,1400000US11001001002,31.5,6.3,0.437229437,0.063492063,0.042973287,86.6,1.8,27.2,0,1213.443,64987.92,0.181186686,0.070911722,0.110274964,0.301622096,0.698377904,0.009206488,0.015344147,1.51485978244e-06,2.64513571778
1400000US11001000702,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,9.60371190615e-07,3.09400855689
1400000US11001000702,1400000US11001000400,45.2,4.4,0.716216216,0,0.067612688,81.5,0.2,35.9,0.256666667,1645.413,169035.1,0.029980013,0.003331113,0.026648901,0.673134328,0.326865672,0.0,0.0,5.57785224763e-09,0.0179700544455
1400000US11001000702,1400000US11001000701,44.5,3.6,0.585427136,0.113065327,0.075990299,72.4,2.6,33.7,0.024590164,990.913,69992.23,0.057565415,0.023435722,0.034129693,0.489536878,0.510463122,0.005831904,0.0,1.08018954596e-06,3.4800249434
1400000US11001000702,1400000US11001000702,31.2,6.6,0.586805556,0,0.056565657,77.1,2.2,23.6,0,1000.076,48752.4,0.189518586,0.08226691,0.107251676,0.206776716,0.793223284,0.009122502,0.020851434,2.89935685322e-05,93.407996835
1400000US11001000801,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,7.11206566558e-09,0.00219056453663
1400000US11001000801,1400000US11001000701,44.5,3.6,0.585427136,0.113065327,0.075990299,72.4,2.6,33.7,0.024590164,990.913,69992.23,0.057565415,0.023435722,0.034129693,0.489536878,0.510463122,0.005831904,0.0,3.54014762351e-08,0.0109038951595
1400000US11001000801,1400000US11001000702,31.2,6.6,0.586805556,0,0.056565657,77.1,2.2,23.6,0,1000.076,48752.4,0.189518586,0.08226691,0.107251676,0.206776716,0.793223284,0.009122502,0.020851434,1.78979665664e-07,0.0551269528174
1400000US11001000801,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,0.000321085848546,98.8966224598
1400000US11001000801,1400000US11001000802,34.3,3.3,0.713846154,0.061538462,0.032848428,86.3,1.1,28.9,0.0640625,1036.728,100686.97,0.134354954,0.05274412,0.081610834,0.556379822,0.443620178,0.007418398,0.011127596,7.44114582621e-07,0.229192346152
1400000US11001000801,1400000US11001000901,21.4,5.7,0.058153477,0.020983213,0.050875454,84,46.4,20.7,0.206349206,1610.07,210525.16,0.044342508,0.023955148,0.02038736,0.889268626,0.110731374,0.01367054,0.004101162,4.54578376649e-07,0.140013227918
1400000US11001000801,1400000US11001000902,41.8,4.9,0.380952381,0.297619048,0.055862069,81.4,0.6,25.1,0.058430718,1187.263,156990.99,0.031520081,0.020335536,0.011184545,0.816448153,0.183551847,0.017878427,0.0,1.33239905169e-06,0.410387958788
1400000US11001000801,1400000US11001001002,31.5,6.3,0.437229437,0.063492063,0.042973287,86.6,1.8,27.2,0,1213.443,64987.92,0.181186686,0.070911722,0.110274964,0.301622096,0.698377904,0.009206488,0.015344147,8.29728134804e-07,0.255561901789
1400000US11001000802,1400000US11001000300,30.4,3.1,0.536057692,0.044070513,0.053093035,83.5,1.6,25.2,0.033206831,1294.601,96287.42,0.156173913,0.073913043,0.08226087,0.47300216,0.52699784,0.011519078,0.003599712,1.19770992367e-06,0.492113527371
1400000US11001000802,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,2.45975215251e-06,1.01065983032
1400000US11001000802,1400000US11001000802,34.3,3.3,0.713846154,0.061538462,0.032848428,86.3,1.1,28.9,0.0640625,1036.728,100686.97,0.134354954,0.05274412,0.081610834,0.556379822,0.443620178,0.007418398,0.011127596,0.000239723354379,98.4972264029
1400000US11001000901,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,6.49290301863e-07,0.207931993755
1400000US11001000901,1400000US11001000901,21.4,5.7,0.058153477,0.020983213,0.050875454,84,46.4,20.7,0.206349206,1610.07,210525.16,0.044342508,0.023955148,0.02038736,0.889268626,0.110731374,0.01367054,0.004101162,0.000301483676051,96.5486496041
1400000US11001000901,1400000US11001000902,41.8,4.9,0.380952381,0.297619048,0.055862069,81.4,0.6,25.1,0.058430718,1187.263,156990.99,0.031520081,0.020335536,0.011184545,0.816448153,0.183551847,0.017878427,0.0,2.26616141529e-06,0.725726935856
1400000US11001000901,1400000US11001001001,40.5,3.2,0.562682216,0.081632653,0.0646086,82.1,2,26.2,0.004731861,1532.839,143688.93,0.045859452,0.017321016,0.028538436,0.780612245,0.219387755,0.019623234,0.0,7.84832399959e-06,2.51338677351
1400000US11001000901,1400000US11001001002,31.5,6.3,0.437229437,0.063492063,0.042973287,86.6,1.8,27.2,0,1213.443,64987.92,0.181186686,0.070911722,0.110274964,0.301622096,0.698377904,0.009206488,0.015344147,1.343997068e-08,0.00430408384583
1400000US11001000902,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,2.86031973531e-06,1.25081169244
1400000US11001000902,1400000US11001000901,21.4,5.7,0.058153477,0.020983213,0.050875454,84,46.4,20.7,0.206349206,1610.07,210525.16,0.044342508,0.023955148,0.02038736,0.889268626,0.110731374,0.01367054,0.004101162,6.95513481158e-06,3.04146555276
1400000US11001000902,1400000US11001000902,41.8,4.9,0.380952381,0.297619048,0.055862069,81.4,0.6,25.1,0.058430718,1187.263,156990.99,0.031520081,0.020335536,0.011184545,0.816448153,0.183551847,0.017878427,0.0,0.000218861640265,95.7077264095
1400000US11001001001,1400000US11001000901,21.4,5.7,0.058153477,0.020983213,0.050875454,84,46.4,20.7,0.206349206,1610.07,210525.16,0.044342508,0.023955148,0.02038736,0.889268626,0.110731374,0.01367054,0.004101162,1.13870736778e-08,0.00445258142426
1400000US11001001001,1400000US11001001001,40.5,3.2,0.562682216,0.081632653,0.0646086,82.1,2,26.2,0.004731861,1532.839,143688.93,0.045859452,0.017321016,0.028538436,0.780612245,0.219387755,0.019623234,0.0,0.000249962985998,97.7406996475
1400000US11001001001,1400000US11001001002,31.5,6.3,0.437229437,0.063492063,0.042973287,86.6,1.8,27.2,0,1213.443,64987.92,0.181186686,0.070911722,0.110274964,0.301622096,0.698377904,0.009206488,0.015344147,2.83454234664e-08,0.0110836470862
1400000US11001001001,1400000US11001001100,42.4,5.7,0.404347826,0.191304348,0.088778201,78.3,1,26.4,0.01384083,1305.073,135067.86,0.020369493,0.012316438,0.008053055,0.759978425,0.240021575,0.01618123,0.0,5.549609381e-06,2.17001209801
1400000US11001001001,1400000US11001001200,37.4,5.8,0.649159664,0.06092437,0.065001343,80.8,1.3,19.2,0.009111617,1200.353,101778.68,0.071869852,0.030065898,0.041803954,0.494740943,0.505259057,0.01830931,0.012076354,1.88614067981e-07,0.0737520032986
1400000US11001001002,1400000US11001000600,45.6,12.8,0.718954248,0.10130719,0.061403509,72.5,0.6,36.7,0.113983549,1144.066,117164.66,0.048018648,0.013053613,0.034965035,0.620673743,0.379326257,0.017535764,0.008306414,4.3543274615e-06,4.71681032574
1400000US11001001002,1400000US11001000701,44.5,3.6,0.585427136,0.113065327,0.075990299,72.4,2.6,33.7,0.024590164,990.913,69992.23,0.057565415,0.023435722,0.034129693,0.489536878,0.510463122,0.005831904,0.0,5.5874630182e-08,0.0605260019877
1400000US11001001002,1400000US11001000801,41.1,4.3,0.2,0.024521073,0.063024306,80.3,13.8,29.9,0.189734189,1599.598,105068.19,0.073974895,0.032301255,0.04167364,0.603963415,0.396036585,0.016463415,0.010060976,1.57398164906e-09,0.00170501023648
1400000US11001001002,1400000US11001000901,21.4,5.7,0.058153477,0.020983213,0.050875454,84,46.4,20.7,0.206349206,1610.07,210525.16,0.044342508,0.023955148,0.02038736,0.889268626,0.110731374,0.01367054,0.004101162,1.96525133845e-08,0.021288517889
1400000US11001001002,1400000US11001001001,40.5,3.2,0.562682216,0.081632653,0.0646086,82.1,2,26.2,0.004731861,1532.839,143688.93,0.045859452,0.017321016,0.028538436,0.780612245,0.219387755,0.019623234,0.0,7.0167128319e-07,0.760083016974
1400000US11001001002,1400000US11001001002,31.5,6.3,0.437229437,0.063492063,0.042973287,86.6,1.8,27.2,0,1213.443,64987.92,0.181186686,0.070911722,0.110274964,0.301622096,0.698377904,0.009206488,0.015344147,8.53295687414e-05,92.4329634116
1400000US11001001002,1400000US11001001200,37.4,5.8,0.649159664,0.06092437,0.065001343,80.8,1.3,19.2,0.009111617,1200.353,101778.68,0.071869852,0.030065898,0.041803954,0.494740943,0.505259057,0.01830931,0.012076354,1.85241168511e-06,2.00661862047
1400000US11001001100,1400000US11001001100,42.4,5.7,0.404347826,0.191304348,0.088778201,78.3,1,26.4,0.01384083,1305.073,135067.86,0.020369493,0.012316438,0.008053055,0.759978425,0.240021575,0.01618123,0.0,0.000171908119588,97.6443093834
1400000US11001001100,1400000US11001001200,37.4,5.8,0.649159664,0.06092437,0.065001343,80.8,1.3,19.2,0.009111617,1200.353,101778.68,0.071869852,0.030065898,0.041803954,0.494740943,0.505259057,0.01830931,0.012076354,6.67747546186e-08,0.0379282538521
1400000US11001001100,1400000US11001001401,39.6,5,0.354285714,0.28,0.078372591,79.4,3,23.6,0,1051.127,114960.31,0.033968254,0.006031746,0.027936508,0.525342466,0.474657534,0.00890411,0.014383562,1.81608223211e-06,1.03153996311
1400000US11001001100,1400000US11001001402,54.5,14.1,0.625,0.047619048,0.166666667,46.4,0.8,56.4,0.008321775,717.332,110093.45,0.130033247,0.053934245,0.076099003,0.676948052,0.323051948,0.021103896,0.005681818,2.26446195881e-06,1.28622094537
1400000US11001001200,1400000US11001001100,42.4,5.7,0.404347826,0.191304348,0.088778201,78.3,1,26.4,0.01384083,1305.073,135067.86,0.020369493,0.012316438,0.008053055,0.759978425,0.240021575,0.01618123,0.0,3.24295125947e-06,2.59851013185
1400000US11001001200,1400000US11001001200,37.4,5.8,0.649159664,0.06092437,0.065001343,80.8,1.3,19.2,0.009111617,1200.353,101778.68,0.071869852,0.030065898,0.041803954,0.494740943,0.505259057,0.01830931,0.012076354,0.000116485170214,93.3371706184
1400000US11001001200,1400000US11001001301,38.8,7.2,0.75,0.06,0.060304838,84.5,0.7,26.8,0.157480315,1394.085,89557.85,0.081499593,0.029339853,0.052159739,0.313476563,0.686523438,0.0,0.0,2.18970341471e-06,1.75456430073
1400000US11001001200,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,2.85983071354e-06,2.29152351977
1400000US11001001200,1400000US11001001402,54.5,14.1,0.625,0.047619048,0.166666667,46.4,0.8,56.4,0.008321775,717.332,110093.45,0.130033247,0.053934245,0.076099003,0.676948052,0.323051948,0.021103896,0.005681818,2.27594476979e-08,0.0182366772444
1400000US11001001301,1400000US11001001301,38.8,7.2,0.75,0.06,0.060304838,84.5,0.7,26.8,0.157480315,1394.085,89557.85,0.081499593,0.029339853,0.052159739,0.313476563,0.686523438,0.0,0.0,0.000277628189719,93.5932049072
1400000US11001001301,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,8.95911918793e-08,0.0302027210851
1400000US11001001301,1400000US11001001402,54.5,14.1,0.625,0.047619048,0.166666667,46.4,0.8,56.4,0.008321775,717.332,110093.45,0.130033247,0.053934245,0.076099003,0.676948052,0.323051948,0.021103896,0.005681818,5.76742544856e-06,1.94429763181
1400000US11001001301,1400000US11001001500,44.8,11.2,0.458015267,0.160305344,0.063774301,75.1,1.2,35.7,0.007575758,0,141263.35,0.015824492,0.010789426,0.005035066,0.878937894,0.121062106,0.035553555,0.0,4.40632820108e-06,1.48544850085
1400000US11001001301,1400000US11001001803,37.1,70,0.07755102,0.453061224,0.263464991,26.7,5.8,34,0,755.293,45245.59,0.117090672,0.051206784,0.065883888,0.203851262,0.796148738,0.005312085,0.073705179,6.99122516636e-10,0.000235686142034
1400000US11001001301,1400000US11001002001,38.7,62,0.2,0.186206897,0.180901857,28.9,1.7,42.3,0,744.821,43004.58,0.173771823,0.082825822,0.090946001,0.306883365,0.693116635,0.010516252,0.045889101,3.47568732004e-07,0.117171356363
1400000US11001001301,1400000US11001002600,46.6,61.5,0.31147541,0.139344262,0.087260035,69.9,3.4,41.3,0.016369048,981.75,111500.62,0.084815321,0.035111719,0.049703602,0.727933541,0.272066459,0.011422638,0.0,8.39305229702e-06,2.82944129063
1400000US11001001302,1400000US11001000501,32.5,4.8,0.565217391,0.033248082,0.046770601,83.3,2.9,19.3,0,1277.584,85766.99,0.059587471,0.023300229,0.036287242,0.177765237,0.822234763,0.00282167,0.0,3.03523042855e-09,0.00182477959752
1400000US11001001302,1400000US11001001301,38.8,7.2,0.75,0.06,0.060304838,84.5,0.7,26.8,0.157480315,1394.085,89557.85,0.081499593,0.029339853,0.052159739,0.313476563,0.686523438,0.0,0.0,8.60958892593e-06,5.17608220689
1400000US11001001302,1400000US11001001302,38.3,5.9,0.749303621,0.038997214,0.062211162,81.3,1.6,23.6,0.295336788,1250.095,76956.11,0.042593469,0.009938476,0.032654993,0.325086059,0.674913941,0.0,0.004518072,0.000155072104712,93.2293015255
1400000US11001001302,1400000US11001002600,46.6,61.5,0.31147541,0.139344262,0.087260035,69.9,3.4,41.3,0.016369048,981.75,111500.62,0.084815321,0.035111719,0.049703602,0.727933541,0.272066459,0.011422638,0.0,2.64935157994e-06,1.59278935274
1400000US11001001401,1400000US11001001401,39.6,5,0.354285714,0.28,0.078372591,79.4,3,23.6,0,1051.127,114960.31,0.033968254,0.006031746,0.027936508,0.525342466,0.474657534,0.00890411,0.014383562,7.95569305532e-05,97.2338915933
1400000US11001001401,1400000US11001001500,44.8,11.2,0.458015267,0.160305344,0.063774301,75.1,1.2,35.7,0.007575758,0,141263.35,0.015824492,0.010789426,0.005035066,0.878937894,0.121062106,0.035553555,0.0,2.26323341004e-06,2.76610711992
1400000US11001001402,1400000US11001001301,38.8,7.2,0.75,0.06,0.060304838,84.5,0.7,26.8,0.157480315,1394.085,89557.85,0.081499593,0.029339853,0.052159739,0.313476563,0.686523438,0.0,0.0,2.51152810698e-06,2.70741676257
1400000US11001001402,1400000US11001001401,39.6,5,0.354285714,0.28,0.078372591,79.4,3,23.6,0,1051.127,114960.31,0.033968254,0.006031746,0.027936508,0.525342466,0.474657534,0.00890411,0.014383562,2.8851800606e-06,3.11021200097
1400000US11001001402,1400000US11001001402,54.5,14.1,0.625,0.047619048,0.166666667,46.4,0.8,56.4,0.008321775,717.332,110093.45,0.130033247,0.053934245,0.076099003,0.676948052,0.323051948,0.021103896,0.005681818,8.60679482302e-05,92.7808871066
1400000US11001001402,1400000US11001001500,44.8,11.2,0.458015267,0.160305344,0.063774301,75.1,1.2,35.7,0.007575758,0,141263.35,0.015824492,0.010789426,0.005035066,0.878937894,0.121062106,0.035553555,0.0,1.30008215272e-06,1.40148310632
1400000US11001001500,1400000US11001001402,54.5,14.1,0.625,0.047619048,0.166666667,46.4,0.8,56.4,0.008321775,717.332,110093.45,0.130033247,0.053934245,0.076099003,0.676948052,0.323051948,0.021103896,0.005681818,1.37402117722e-07,0.0286437522848
1400000US11001001500,1400000US11001001500,44.8,11.2,0.458015267,0.160305344,0.063774301,75.1,1.2,35.7,0.007575758,0,141263.35,0.015824492,0.010789426,0.005035066,0.878937894,0.121062106,0.035553555,0.0,0.000475398583795,99.1047263063
