GEO_ID,pov_1,pov_2,pov_3,pov_4
1400000US11001003500,4.247118217,-0.540135307,0.006075013,-0.036960951
1400000US11001003600,2.178527102,0.221069378,-0.19150221,-0.007085468
1400000US11001003700,3.248315864,-0.42131488,-0.929332119,-0.002200587
1400000US11001003800,-0.343221333,0.524341911,-0.486101079,0.047781045
1400000US11001003900,-0.384199362,0.639480874,-0.368447975,-0.001891083
1400000US11001004001,-0.888983655,0.138643162,-0.200680295,0.002449965
1400000US11001004002,-0.471445002,0.354965568,0.072894143,-0.002695727
1400000US11001004100,-0.78728781,0.175701734,-0.005739492,-0.003793077
1400000US11001004201,1.814280186,-0.663909319,-0.141076035,-0.007420954
1400000US11001004202,-0.568418485,0.443276065,0.090382568,-0.003143505
1400000US11001004300,2.108578981,0.115661437,-0.4583987,0.001388052
1400000US11001004400,0.517439841,-0.41001447,-0.352570618,0.013625598
1400000US11001004600,1.742460508,-0.365311639,0.433657592,0.024831196
1400000US11001004701,7.160917764,-1.12312638,0.090610161,0.027173716
1400000US11001004702,4.432536992,-0.72643336,-1.783936654,0.056066961
1400000US11001004801,1.040377236,-0.069423895,0.150322014,-0.003080972
1400000US11001004802,1.240626378,0.731523575,0.108010827,0.005695246
1400000US11001004901,2.859160089,-0.214064497,0.688958644,-0.031029489
1400000US11001004902,1.521022814,-0.327573161,0.052575344,-0.021558212
1400000US11001005001,-0.260163454,-0.65354983,-1.16054115,0.26180686
1400000US11001005002,0.65340721,0.170280236,-0.489430501,0.033964092
1400000US11001005201,0.78766981,0.342182227,0.047874625,-0.02905969
1400000US11001005301,1.291983883,-0.574078313,-0.155725646,-0.001995549
1400000US11001005500,0.686903618,-0.243248308,-0.268622687,0.006441489
1400000US11001005600,3.048514046,-0.54143344,0.61491533,-0.003712241
1400000US11001005800,-0.777311992,-0.382860091,0.219453105,-0.006215779
1400000US11001005900,5.868591824,-1.943344954,-1.571817148,0.177661241
1400000US11001006202,-0.547295417,2.589243346,-0.120312374,-0.002360183
1400000US11001006400,4.137063172,0.046156016,0.912905081,0.043391596
1400000US11001006500,-1.410700026,0.029562326,-0.028617233,0.002222085
1400000US11001006600,-0.062771276,-0.064798921,0.167538045,0.006547315
1400000US11001006700,-1.113808346,-0.816565146,-0.348017418,0.003892917
1400000US11001006801,1.673987705,-0.398586984,-0.674187683,-0.020111754
1400000US11001006802,-0.924684568,0.51081775,-0.116755809,-0.000363464
1400000US11001006804,14.52027078,-3.909181202,0.083248541,-0.300468754
1400000US11001006900,-0.194672312,-0.527992479,0.468205906,-0.006419161
1400000US11001007000,0.244513018,-0.136220617,0.314503388,0.026628933
1400000US11001007100,6.385022874,-1.150629481,0.44630333,0.055061117
1400000US11001007200,0.901986624,0.723614187,-0.214684935,-0.004641847
1400000US11001007301,-0.927674074,1.076894106,-0.163894359,0.00069842
1400000US11001007304,5.202554401,-0.695474068,0.67526125,0.041194886
1400000US11001007401,8.35980768,-1.72886197,0.799928239,0.066369157
1400000US11001007403,5.033701931,-0.555404614,-1.264908363,0.001213139
1400000US11001007404,7.071904241,-1.380547594,-0.226778195,0.008078716
1400000US11001007406,6.79770961,-1.302609729,-0.201980297,0.007700912
1400000US11001007407,4.21762936,-0.403180274,0.129876103,-0.011577645
1400000US11001007408,8.031597522,-1.597606066,-1.028039236,-0.06883816
1400000US11001007409,4.634849197,-0.325793199,0.274184843,0.041758234
1400000US11001007502,5.28788832,-0.743561314,-0.446235146,-0.007747172
1400000US11001007503,5.300312297,-0.762581575,-0.60400316,-0.011221676
1400000US11001007504,6.809723966,-1.082444333,1.317416732,0.014735085
1400000US11001007601,2.216247306,0.423051155,-0.093457105,0.006394057
1400000US11001007603,0.957992987,0.661649328,0.185315032,0.016354381
1400000US11001007604,2.516294209,0.119529053,-0.54852717,-0.021576742
1400000US11001007605,3.635726358,-0.302523506,0.004390893,0.005741863
1400000US11001007703,3.339144533,0.092993388,0.157996787,0.02626855
1400000US11001007707,1.588193667,0.684983269,0.440540706,0.045027407
1400000US11001007708,4.25479248,-0.392373586,0.250460882,-0.002841907
1400000US11001007709,1.812651157,0.914342628,-0.060705379,-0.006862571
1400000US11001007803,3.401274903,0.303577591,0.072805581,-0.000615683
1400000US11001007804,4.745920652,-0.314949695,1.12638514,0.119675739
1400000US11001007806,2.650072798,0.139924281,0.687197857,0.044393342
1400000US11001007807,3.664808374,0.050587738,-0.084319859,0.01655893
1400000US11001007808,5.33262528,-0.625276432,1.242837865,0.065138796
1400000US11001007809,4.904829372,-0.339809023,-0.290678206,-0.003874767
1400000US11001007901,5.033164191,-0.634716226,1.035509122,0.084616238
1400000US11001007903,1.500317604,0.609507822,0.788794296,0.059509822
1400000US11001008001,0.304969976,-0.04945906,1.159151981,0.083897723
1400000US11001008002,-0.208125211,0.043255555,-0.085261305,-0.002175712
1400000US11001008100,-0.751048773,-0.729207854,0.413797888,-0.007859871
1400000US11001008200,0.765733113,-0.127459288,-0.087621994,0.000611974
1400000US11001008301,-0.457055719,-0.437296185,-0.49700413,0.028083813
1400000US11001008302,-1.052888555,0.182912567,0.005032875,-0.003698871
1400000US11001008402,1.77596167,0.223384962,1.839112543,0.156387873
1400000US11001008410,0.998072796,-0.559894457,0.523195913,-0.127153985
1400000US11001008701,0.096943368,0.662550647,0.56448365,0.031085079
1400000US11001008702,1.769585826,0.527183942,0.022859335,-0.004925887
1400000US11001008802,3.480994595,-0.144664117,0.237303468,-0.00134762
1400000US11001008803,4.408276965,-0.552211073,-1.084988481,0.051017333
1400000US11001008804,5.727538449,-0.808936645,-0.839158388,0.024688265
1400000US11001008903,3.958452496,-0.042262032,-0.133795023,-0.011594233
1400000US11001008904,3.376870089,0.173803827,-0.425129887,-0.001757317
1400000US11001009000,1.760901488,0.573834365,0.10381035,0.021818161
1400000US11001009102,4.438266445,-0.406759385,0.027959433,-0.012954437
1400000US11001009201,2.109934503,0.294440163,0.411878596,0.007704805
1400000US11001009203,0.926408944,0.597930978,-0.836028619,0.073244741
1400000US11001009204,3.053592267,0.303514539,0.395821793,0.019202452
1400000US11001009301,2.436035758,-0.55116187,0.783894325,0.008779323
1400000US11001009302,-0.432005832,0.871153542,-0.715391035,0.029700202
1400000US11001009400,0.209023667,0.423195882,-0.305453961,-0.004659817
1400000US11001009501,2.267992362,0.312444723,-0.665105372,0.015766671
1400000US11001009503,0.200941445,0.436806416,-0.026387507,-0.000771013
1400000US11001009504,1.082329762,0.582035231,-0.064245112,-0.009504004
1400000US11001009505,-0.146042322,0.804501586,-0.007686577,0.003133698
1400000US11001009507,-0.4201606,0.904945532,-0.176467559,-0.003799027
1400000US11001009508,0.463735382,0.926024237,-0.176696526,-0.001068168
1400000US11001009509,-0.253775545,0.939590563,0.24598651,0.00788623
1400000US11001009601,6.777942541,-1.666610825,-1.531136224,-0.201688122
1400000US11001009602,5.91786213,-0.840517214,-0.067849778,0.029736766
1400000US11001009603,1.528258897,0.703586926,-0.010684253,0.004747276
1400000US11001009604,2.167154742,0.463377649,0.403005169,0.108139805
1400000US11001009700,4.266504268,-0.303377066,-0.09927519,0.012112178
1400000US11001009801,5.513833131,-0.836440883,0.480016713,-0.015886375
1400000US11001009802,6.690465991,-1.164344306,-0.8531285,-0.043111797
1400000US11001009803,3.041658039,0.253836777,0.082633413,0.02061351
1400000US11001009804,3.010781011,-0.157895403,-0.437537435,-0.017265516
1400000US11001009807,1.407679405,0.644994593,-0.277400435,-0.003464735
1400000US11001009810,4.827461222,-0.407981333,-0.093581812,0.002729953
1400000US11001009811,6.544056247,-1.021363639,0.321123729,0.096234236
1400000US11001009901,-0.348951528,0.530945513,0.296621155,0.015127734
1400000US11001009902,2.780331276,-0.182148697,-0.3777229,-0.014546009
1400000US11001009903,2.875927411,-0.239790384,0.147294672,-0.014226748
1400000US11001009904,2.837701869,0.260801185,1.638010111,-0.006421488
1400000US11001009905,2.034053535,0.567027426,-0.06619613,0.001559943
1400000US11001009906,1.251158052,0.920444932,-0.386404323,0.008340964
1400000US11001009907,5.577866167,-0.726852637,0.481102889,0.113546766
1400000US11001010100,1.213099413,0.515422972,0.195560487,-0.005186599
1400000US11001010200,0.458622184,0.223173187,-0.120633623,0.00188656
1400000US11001010300,-0.301131602,1.026456552,0.266697722,-0.013652856
1400000US11001010400,4.679412164,-0.548635355,-0.748282021,0.027574847
1400000US11001010500,2.06355014,-0.00956749,-0.014819748,-0.020580505
1400000US11001010600,1.453152525,0.038890188,-0.266145998,0.009093233
1400000US11001010700,3.506980397,-0.585354367,0.027657497,0.022161882
1400000US11001010800,9.755125364,-2.147520903,0.0342519,0.00869237
1400000US11001010900,6.726223218,-1.253082447,1.211320684,0.131207737
1400000US11001011000,1.520221793,-0.353170003,-0.138318626,-0.003066976
1400000US11001011100,0.725335468,0.610154655,-0.085140668,-0.004110412
1400000US24031700101,-1.66936633,-0.983548341,-0.123887131,0.006328077
1400000US24031700103,-1.920942158,-1.203974435,0.065781648,-0.003172019
1400000US24031700104,-0.688582993,-0.327751519,0.201906417,0.002508915
1400000US24031700105,-1.243761445,0.28451441,0.097452391,-0.006328489
1400000US24031700204,-1.262843309,0.671402765,-0.018803117,-0.002966608
1400000US24031700205,-1.395573137,-0.501596251,0.074713641,-0.000628711
1400000US24031700206,-1.531240522,0.032571807,-0.145158322,0.001851603
1400000US24031700207,0.589807094,-0.300813273,0.020632647,-0.002336305
1400000US24031700208,-1.418298659,0.059888279,-0.128997163,-0.003036276
1400000US24031700304,-0.155316865,-0.147379249,-0.100129065,-0.001663755
1400000US24031700306,-0.779139288,0.088712191,-0.276722597,-0.00369798
1400000US24031700308,-0.693251426,0.246505358,0.004855155,0.004038267
1400000US24031700309,0.891971597,-0.006637631,0.703800338,-0.024244275
1400000US24031700310,-0.526414065,0.571532205,-0.155222026,-0.004045762
1400000US24031700311,-1.535259187,-0.260834968,0.085224165,-0.005081776
1400000US24031700312,-1.231970293,-0.298554376,-0.168950245,0.002338846
1400000US24031700400,-1.198457098,-1.000852136,-0.114466805,0.005279123
1400000US24031700500,-1.2234283,0.153921577,-0.151938307,-0.002709919
1400000US24031700604,-1.717835595,-1.191692664,-0.056532598,0.000283779
1400000US24031700606,-1.740156581,-0.420694186,-0.126264565,-0.002250783
1400000US24031700607,-1.482591848,-0.725297054,-0.105088576,0.005254384
1400000US24031700608,-1.811982437,-2.059688237,-0.152929974,-0.000130242
1400000US24031700610,-1.552119949,-0.363060505,-0.069928538,-0.000165431
1400000US24031700611,-1.94972993,-0.74553684,-0.00792608,-0.001166169
1400000US24031700613,-1.334480057,-0.436920507,-0.078211283,-0.000210781
1400000US24031700614,-0.722395036,0.818609583,0.014947175,-0.005002252
1400000US24031700615,-1.877152872,-0.893768963,-0.052423138,0.000202698
1400000US24031700616,-1.798011973,-0.423091376,-0.009197691,0.002576517
1400000US24031700704,-0.443332638,0.790858264,0.566716745,-0.018381108
1400000US24031700706,0.652606853,0.623166819,-0.432334004,-0.00577189
1400000US24031700710,-0.536242149,0.257980868,-0.102085805,-0.00127174
1400000US24031700711,-0.690313685,0.200296715,-0.074355909,-0.006021682
1400000US24031700713,0.521232139,0.752824549,0.106426953,-0.018189669
1400000US24031700715,-0.569434929,0.179091156,0.255943369,-0.012273131
1400000US24031700716,0.162358832,0.138839321,-0.158100937,-0.000588538
1400000US24031700717,1.103246008,0.192824138,-0.246367891,0.004758095
1400000US24031700718,-1.269860705,0.05976347,0.214251216,-0.009749753
1400000US24031700719,1.525832305,0.09392594,0.263383109,-0.020046744
1400000US24031700720,0.294536098,0.003956302,-0.383534328,0.002106905
1400000US24031700721,0.394891323,0.692737661,0.351199052,0.020467579
1400000US24031700722,-0.747147716,0.686092275,-0.118655712,-0.004902393
1400000US24031700723,1.028662736,0.604860039,-0.060730483,0.007187213
1400000US24031700724,2.84495122,-0.075904533,0.631464148,-0.029320926
1400000US24031700810,-0.88709744,0.247182458,0.055479237,0.002783104
1400000US24031700811,-0.231405373,0.115929362,-0.141861258,-0.000433127
1400000US24031700812,-1.140253347,0.582566796,-0.044830035,-0.006477534
1400000US24031700813,0.390432526,0.451928766,-0.354297361,0.013268328
1400000US24031700815,-0.076338003,0.379750037,-0.577550328,0.012646932
1400000US24031700816,-0.567382453,0.811801618,-0.076769557,-0.002403881
1400000US24031700817,-0.109463925,0.304364624,-0.199321211,-0.011530805
1400000US24031700818,0.799971264,0.379453092,-0.114819209,-0.003145676
1400000US24031700819,-0.92940126,0.457295136,-0.351500789,0.00278617
1400000US24031700820,1.161224424,0.008284143,0.540522352,-0.048902803
1400000US24031700822,-0.024049645,0.784423524,0.349580243,0.058776509
1400000US24031700823,-0.706887949,-0.152850004,0.029596025,-0.000603154
1400000US24031700824,-1.351408134,-0.982295404,-0.215569134,0.004471241
1400000US24031700826,-1.094738008,-0.049230601,0.26047079,0.017883746
1400000US24031700828,-1.630124789,-0.535303899,0.143023929,0.014387369
1400000US24031700829,-1.493861827,-0.108383581,-0.067600875,-0.004697745
1400000US24031700830,-0.703152555,0.979543448,-0.000613967,0.00369838
1400000US24031700832,-0.351789946,0.769058662,-0.035749295,-0.008180689
1400000US24031700833,0.124901224,0.452215802,-0.030153927,0.003641264
1400000US24031700834,0.432756527,0.001062489,-0.480586699,0.017442268
1400000US24031700835,-1.615527868,-0.224284417,-0.161403488,-0.001504573
1400000US24031700901,0.597107979,0.576473089,0.029057342,0.013490061
1400000US24031700902,-0.646987258,1.111320512,0.002029082,-0.009116669
1400000US24031700903,0.836456369,0.268924703,0.128952034,0.01440163
1400000US24031700904,-0.171141456,0.891716418,-0.036599946,-0.004355005
1400000US24031700905,-0.867679854,0.87027074,0.049695495,0.002483971
1400000US24031701001,-0.461454307,0.183242506,-0.068554918,0.0018013
1400000US24031701002,-2.307257976,-1.645711521,0.03560429,0.002894557
1400000US24031701004,-0.3755077,0.08474104,-0.086266648,-0.006083193
1400000US24031701005,-1.720519202,-0.267454124,-0.092311348,0.000735682
1400000US24031701006,-1.369480698,-0.388065803,0.023271306,0.005026125
1400000US24031701007,-1.056768745,0.321100185,-0.131589903,-0.003733542
1400000US24031701101,-0.432334247,0.214799777,-0.127716714,-0.004797197
1400000US24031701102,-0.451856213,0.497623598,0.254586003,-0.025198263
1400000US24031701201,-0.750226787,0.601852034,0.110767275,-0.003593042
1400000US24031701202,-0.873970581,-0.22867168,0.037016445,-0.000506234
1400000US24031701205,-1.519451093,-1.22122611,-0.064385315,0.00022473
1400000US24031701206,-1.470134654,-0.489495089,-0.114983861,0.001189765
1400000US24031701210,-1.890927446,-1.084755241,-0.014349691,0.003362754
1400000US24031701211,-1.173829703,-0.003254342,0.054181118,-0.004893259
1400000US24031701212,-1.444202227,-0.403748615,-0.152709912,-0.00192544
1400000US24031701213,-0.902703637,0.091323945,0.050620699,0.007253439
1400000US24031701214,-0.891564228,0.654225231,-0.054790104,0.001738611
1400000US24031701215,-0.553549947,0.409275793,0.277455145,0.016143969
1400000US24031701216,-0.75289891,0.322223547,-0.193458324,0.001871912
1400000US24031701218,-0.403700327,0.918850234,0.52587753,0.032917001
1400000US24031701219,0.544816355,0.471689688,0.906764621,-0.026137636
1400000US24031701220,-1.728518569,-1.700507661,-0.009295297,-0.000799916
1400000US24031701221,-0.653861341,-0.474925924,0.408552336,0.000326354
1400000US24031701303,-1.588896461,-0.302851291,-0.089896643,0.004653448
1400000US24031701304,-1.398171639,0.053490909,-0.072045038,0.003532335
1400000US24031701306,-1.639996379,-0.29638038,-0.167326317,-0.005411334
1400000US24031701307,-1.660978961,-0.66483844,-0.105797201,0.001342055
1400000US24031701308,-1.481807889,-1.548166702,0.184797774,-0.019882922
1400000US24031701312,-1.427450265,-0.558282747,-0.030722777,-0.001445815
1400000US24031701313,-1.077426375,-0.048753225,0.398405616,-0.028248548
1400000US24031701314,-0.963779354,0.562081998,0.084566646,0.001779662
1400000US24031701315,-1.091146478,0.53896713,0.003740293,-0.003851673
1400000US24031701316,-1.229657151,-0.060716039,0.043430739,0.003937301
1400000US24031701317,-2.232318988,-1.314715342,-0.020326656,8.84E-05
1400000US24031701407,-1.684935332,-0.092674247,-0.066679099,-0.000243344
1400000US24031701408,-0.909223446,-0.62485576,-0.236463345,0.004141269
1400000US24031701409,-1.604818825,-0.67843927,-0.072751147,-0.003947809
1400000US24031701410,0.507719275,0.071744775,0.021749637,0.00586036
1400000US24031701414,0.501289036,0.414237263,0.162439954,0.009623095
1400000US24031701415,-0.657686488,0.234804766,0.089703764,0.009719647
1400000US24031701417,0.609604992,0.559272142,-0.122739228,-0.00271798
1400000US24031701418,-1.563187556,0.235566512,-0.060031494,-0.000883922
1400000US24031701420,-0.312851636,0.755153157,-0.286078913,0.003717459
1400000US24031701421,2.050007774,-0.336660754,-0.116573627,0.003745668
1400000US24031701422,3.341414768,-0.199535698,0.257676335,-0.001712645
1400000US24031701423,-0.295743129,0.644228886,-0.315880503,-0.012034994
1400000US24031701503,-1.323747499,0.4293506,0.00660488,-0.00766438
1400000US24031701505,0.524305811,0.207496216,0.211871998,-0.0043472
1400000US24031701506,-1.326780353,-0.261708132,-0.130152393,-0.002919191
1400000US24031701507,-1.015564659,-0.60821584,0.230218988,-0.01436373
1400000US24031701508,-0.357595651,1.357722836,-0.082199394,0.001212742
1400000US24031701509,1.556654347,0.408649124,-0.310065013,-0.002524667
1400000US24031701601,-0.592652224,1.468099062,0.07641661,0.000776694
1400000US24031701602,0.916185303,0.306207947,0.3569955,-0.030473442
1400000US24031701701,-0.316850918,0.898099723,-0.251079419,0.006717433
1400000US24031701702,1.565487463,0.228417523,0.778673596,0.022350541
1400000US24031701703,-0.686078692,0.497365001,0.102245105,0.000823915
1400000US24031701704,-0.381171226,0.406743741,0.119021715,-0.000129689
1400000US24031701800,0.85471201,0.28744405,-0.208508235,0.003921023
1400000US24031701900,0.988820252,0.523526418,0.724039567,-0.104873793
1400000US24031702000,1.791520587,0.382410997,0.59651991,-0.060302941
1400000US24031702101,0.605964011,0.552648036,-0.228973502,0.004772178
1400000US24031702102,-1.368754172,-0.013397105,-0.215880732,-0.000368002
1400000US24031702200,-0.99335655,0.115423323,0.274493869,-0.003746442
1400000US24031702301,0.77778098,0.378732866,0.683629208,-0.027890432
1400000US24031702302,0.034576885,0.665086285,0.40657426,-0.005736438
1400000US24031702401,-1.160621635,-0.276965574,-0.136805445,-0.00297309
1400000US24031702402,0.94873783,0.249968188,0.378613207,-0.018610433
1400000US24031702500,0.214104066,0.790482313,0.06993447,-0.004035749
1400000US24031702601,0.604081408,0.35857717,-0.455964438,0.003595076
1400000US24031702602,2.156654967,-0.045042156,-0.252188926,-0.000793075
1400000US24031702700,0.56119151,0.127036149,0.181774488,-0.0117801
1400000US24031702800,-0.165935548,0.234639692,0.445173274,-0.023027285
1400000US24031702900,-1.402021937,0.325043366,-0.089059954,-0.004492584
1400000US24031703000,-0.731065527,0.270100182,-0.058257122,0.001859654
1400000US24031703100,-0.591601173,0.037384787,-0.126544638,-0.000263978
1400000US24031703201,-0.349469969,-0.048104034,-0.214439774,-0.002052304
1400000US24031703202,-0.334299853,-0.100196286,-0.200399258,-0.002475487
1400000US24031703206,-0.385417326,0.082397902,-0.15629795,0.004472755
1400000US24031703207,1.300718243,0.400228955,0.256621204,-0.011324457
1400000US24031703208,-1.248604828,0.003190994,-0.049257297,0.00261691
1400000US24031703209,2.697134915,-0.169738499,-0.130056466,0.002987657
1400000US24031703210,-0.874467318,0.009692053,-0.072063381,-0.001473138
1400000US24031703212,-0.906613161,-0.004973105,0.06579336,0.006857981
1400000US24031703213,2.011515264,0.405430143,-0.243136156,-0.005342414
1400000US24031703214,1.215571737,0.601368578,0.364917486,-0.018873149
1400000US24031703215,-0.150819213,0.223830197,0.06836908,0.001197462
1400000US24031703216,0.234445029,0.93690518,0.040957631,0.013454399
1400000US24031703218,-0.658523784,1.265979939,-0.090933645,-0.002141215
1400000US24031703219,-0.502837369,1.228194341,0.062698357,0.026321437
1400000US24031703220,1.130748794,0.526632321,0.036180399,0.012433307
1400000US24031703221,-0.057211157,-0.292766475,-0.374312402,-0.001574342
1400000US24031703301,-0.253969423,0.443308265,-0.064857135,0.001161169
1400000US24031703302,-0.06536456,0.31226182,0.134630246,-0.009426586
1400000US24031703401,0.116733139,0.400780371,-0.058646859,-0.003788684
1400000US24031703402,-0.339040995,0.343707663,-0.11831186,-0.005333907
1400000US24031703403,1.723164175,-0.185096538,-0.800796951,0.042136012
1400000US24031703404,0.353106829,0.726078062,-0.070891408,-0.004027976
1400000US24031703501,2.035399774,0.14432132,-0.155813093,0.000460138
1400000US24031703502,1.798778674,-0.084591127,0.683954399,4.04E-05
1400000US24031703601,-0.615389817,0.794598029,0.105234114,0.012949285
1400000US24031703602,-1.08143706,-0.004869012,0.365254246,0.002031257
1400000US24031703701,-0.184872404,0.796742211,-0.191938366,0.000556792
1400000US24031703702,-1.224826818,0.80225151,-0.03564334,-0.002599874
1400000US24031703800,0.959299572,0.526485938,-0.501032121,-0.004071176
1400000US24031703901,-0.953797756,-0.0116971,0.052774899,-0.001020607
1400000US24031703902,1.355017094,0.140877431,0.62601578,-0.031056543
1400000US24031704000,-0.185302288,0.581833347,0.009939977,0.002810449
1400000US24031704100,-1.710505401,-1.191940935,0.179291191,0.005499481
1400000US24031704200,-0.057740566,0.09228548,0.007906025,-0.005348098
1400000US24031704300,-1.237709093,-0.498336163,-0.117646834,-0.003283048
1400000US24031704401,-0.571561602,-0.918013037,-0.689377319,0.01785728
1400000US24031704403,-0.89928589,0.788638265,-0.422866867,-0.032926012
1400000US24031704404,-1.773431031,-0.58162697,-0.080893188,-0.003489206
1400000US24031704501,-0.992730678,-0.103773673,0.290466227,-0.004085971
1400000US24031704502,-1.764310384,-1.424279419,0.018434597,-0.001800259
1400000US24031704503,-2.175869571,-1.183930113,-0.023676245,6.41E-06
1400000US24031704600,-1.506590443,-0.495215195,-0.198901992,0.003857974
1400000US24031704700,-2.523748862,-2.282397059,0.035291084,0.003714493
1400000US24031704803,-0.82908077,0.905034233,-0.037607415,0.005105632
1400000US24031704804,-1.26533346,-0.004804209,-0.041767534,-0.001764757
1400000US24031704805,2.750380359,-0.388486986,-0.008288343,0.011825063
1400000US24031704806,-0.329398951,0.43271929,-0.054953003,-0.003197714
1400000US24031705000,-0.869618275,-0.680273705,-0.101960411,0.004124025
1400000US24031705100,-1.777408917,-1.040696794,0.009151989,0.002416354
1400000US24031705200,-1.940667077,-1.738836223,0.070871081,-0.002914119
1400000US24031705300,-2.485897891,-3.029422109,0.125183062,0.001398532
1400000US24031705400,-2.277190696,-1.959105112,-0.070301324,0.002174995
1400000US24031705501,0.671165576,-0.519247243,-0.441198204,-0.038165705
1400000US24031705502,-1.63740406,-1.128556313,0.025132378,-0.002427494
1400000US24031705601,-1.965173105,-1.390179629,-0.008875293,0.003533165
1400000US24031705602,-0.194037408,0.452089933,0.090042518,0.004613887
1400000US24031705701,-1.082228607,-0.577704909,-0.080625593,-0.004629046
1400000US24031705702,-2.07291043,-1.497887298,0.067589455,0.001413113
1400000US24031705800,-1.993302412,-1.410881939,-0.007562433,0.003553202
1400000US24031705901,-2.137821771,-1.538835233,0.120787747,0.004079623
1400000US24031705902,-2.167182601,-1.372443374,-0.029263743,0.004483119
1400000US24031705903,-1.732111625,-1.890107937,-0.036113268,0.000174302
1400000US24031706005,-1.881617151,-1.889170171,-0.230163579,-0.001923993
1400000US24031706007,-2.008423964,-1.707634137,0.038156881,0.002371758
1400000US24031706008,-2.854986431,-2.871950067,0.053520927,0.004112477
1400000US24031706009,-2.488701825,-2.661408941,0.150077909,-0.007998043
1400000US24031706010,-0.976612327,-0.558878098,0.144294077,0.004933165
1400000US24031706011,-1.822510287,-1.637863017,0.107969396,-0.004330917
1400000US24031706012,0.230222251,0.65684436,0.143820381,0.018834138
1400000US24031706013,-2.185735893,-2.007060575,-0.266287155,0.003960618
1400000US24033800102,-0.411184613,0.94472139,-0.390778435,0.002809369
1400000US24033800103,-0.056978945,0.91007809,-0.240786599,0.001782756
1400000US24033800105,-0.591217789,0.859286746,-0.211851967,-0.002388714
1400000US24033800106,-1.042220245,0.426577269,-0.025837787,-0.002932935
1400000US24033800108,1.690318491,0.155355468,0.484099484,0.052253116
