GEO.id,GEO.id2,GEO.display-label,VD01
Id,Id2,Geography,Median gross rent as a percentage of household income in 1999
1400000US24031703800,24031703800,"Census Tract 7038, Montgomery County, Maryland",24.8
1400000US24031703901,24031703901,"Census Tract 7039.01, Montgomery County, Maryland",26.3
1400000US24031703902,24031703902,"Census Tract 7039.02, Montgomery County, Maryland",23.9
1400000US24031704000,24031704000,"Census Tract 7040, Montgomery County, Maryland",26.3
1400000US24031704100,24031704100,"Census Tract 7041, Montgomery County, Maryland",49.4
1400000US24031704200,24031704200,"Census Tract 7042, Montgomery County, Maryland",25.4
1400000US24031704300,24031704300,"Census Tract 7043, Montgomery County, Maryland",17.7
1400000US24031704401,24031704401,"Census Tract 7044.01, Montgomery County, Maryland",22.1
1400000US24031704402,24031704402,"Census Tract 7044.02, Montgomery County, Maryland",21.7
1400000US24031704501,24031704501,"Census Tract 7045.01, Montgomery County, Maryland",20.9
1400000US24031704502,24031704502,"Census Tract 7045.02, Montgomery County, Maryland",22.7
1400000US24031704503,24031704503,"Census Tract 7045.03, Montgomery County, Maryland",20.8
1400000US24031704600,24031704600,"Census Tract 7046, Montgomery County, Maryland",24.6
1400000US24031704700,24031704700,"Census Tract 7047, Montgomery County, Maryland",22.7
1400000US24031704801,24031704801,"Census Tract 7048.01, Montgomery County, Maryland",23.5
1400000US24031704802,24031704802,"Census Tract 7048.02, Montgomery County, Maryland",21.5
1400000US24031705000,24031705000,"Census Tract 7050, Montgomery County, Maryland",42.0
1400000US24031705100,24031705100,"Census Tract 7051, Montgomery County, Maryland",25.6
1400000US24031705200,24031705200,"Census Tract 7052, Montgomery County, Maryland",20.7
1400000US24031705300,24031705300,"Census Tract 7053, Montgomery County, Maryland",22.5
1400000US24031705400,24031705400,"Census Tract 7054, Montgomery County, Maryland",18.8
1400000US24031705500,24031705500,"Census Tract 7055, Montgomery County, Maryland",26.5
1400000US24031705601,24031705601,"Census Tract 7056.01, Montgomery County, Maryland",24.1
1400000US24031705602,24031705602,"Census Tract 7056.02, Montgomery County, Maryland",24.3
1400000US24031705701,24031705701,"Census Tract 7057.01, Montgomery County, Maryland",24.1
1400000US24031705702,24031705702,"Census Tract 7057.02, Montgomery County, Maryland",21.4
1400000US24031705800,24031705800,"Census Tract 7058, Montgomery County, Maryland",25.0
1400000US24031705901,24031705901,"Census Tract 7059.01, Montgomery County, Maryland",30.3
1400000US24031705902,24031705902,"Census Tract 7059.02, Montgomery County, Maryland",14.1
1400000US24031705903,24031705903,"Census Tract 7059.03, Montgomery County, Maryland",19.4
1400000US24031706003,24031706003,"Census Tract 7060.03, Montgomery County, Maryland",29.2
1400000US24031706004,24031706004,"Census Tract 7060.04, Montgomery County, Maryland",26.1
1400000US24031706005,24031706005,"Census Tract 7060.05, Montgomery County, Maryland",36.7
1400000US24031706007,24031706007,"Census Tract 7060.07, Montgomery County, Maryland",25.5
1400000US24031706008,24031706008,"Census Tract 7060.08, Montgomery County, Maryland",20.7
1400000US24031706009,24031706009,"Census Tract 7060.09, Montgomery County, Maryland",29.3
1400000US24033800102,24033800102,"Census Tract 8001.02, Prince George's County, Maryland",27.0
1400000US24033800103,24033800103,"Census Tract 8001.03, Prince George's County, Maryland",24.8
1400000US24033800105,24033800105,"Census Tract 8001.05, Prince George's County, Maryland",24.2
1400000US24033800106,24033800106,"Census Tract 8001.06, Prince George's County, Maryland",27.5
1400000US24033800107,24033800107,"Census Tract 8001.07, Prince George's County, Maryland",25.0
1400000US24033800202,24033800202,"Census Tract 8002.02, Prince George's County, Maryland",22.9
1400000US24033800203,24033800203,"Census Tract 8002.03, Prince George's County, Maryland",18.4
1400000US24033800206,24033800206,"Census Tract 8002.06, Prince George's County, Maryland",22.8
1400000US24033800207,24033800207,"Census Tract 8002.07, Prince George's County, Maryland",21.9
1400000US24033800208,24033800208,"Census Tract 8002.08, Prince George's County, Maryland",22.7
1400000US24033800209,24033800209,"Census Tract 8002.09, Prince George's County, Maryland",22.0
1400000US24033800210,24033800210,"Census Tract 8002.10, Prince George's County, Maryland",25.1
1400000US24033800211,24033800211,"Census Tract 8002.11, Prince George's County, Maryland",29.8
1400000US24033800401,24033800401,"Census Tract 8004.01, Prince George's County, Maryland",22.9
1400000US24033800402,24033800402,"Census Tract 8004.02, Prince George's County, Maryland",23.9
1400000US24033800403,24033800403,"Census Tract 8004.03, Prince George's County, Maryland",20.0
1400000US24033800406,24033800406,"Census Tract 8004.06, Prince George's County, Maryland",23.1
1400000US24033800407,24033800407,"Census Tract 8004.07, Prince George's County, Maryland",21.1
1400000US24033800408,24033800408,"Census Tract 8004.08, Prince George's County, Maryland",14.2
1400000US24033800409,24033800409,"Census Tract 8004.09, Prince George's County, Maryland",22.1
1400000US24033800503,24033800503,"Census Tract 8005.03, Prince George's County, Maryland",21.3
1400000US24033800504,24033800504,"Census Tract 8005.04, Prince George's County, Maryland",19.3
1400000US24033800505,24033800505,"Census Tract 8005.05, Prince George's County, Maryland",20.8
1400000US24033800507,24033800507,"Census Tract 8005.07, Prince George's County, Maryland",23.8
1400000US24033800508,24033800508,"Census Tract 8005.08, Prince George's County, Maryland",34.8
1400000US24033800509,24033800509,"Census Tract 8005.09, Prince George's County, Maryland",15.2
1400000US24033800510,24033800510,"Census Tract 8005.10, Prince George's County, Maryland",22.5
1400000US24033800511,24033800511,"Census Tract 8005.11, Prince George's County, Maryland",21.4
1400000US24033800512,24033800512,"Census Tract 8005.12, Prince George's County, Maryland",26.8
1400000US24033800601,24033800601,"Census Tract 8006.01, Prince George's County, Maryland",50.0+
1400000US24033800603,24033800603,"Census Tract 8006.03, Prince George's County, Maryland",27.1
1400000US24033800604,24033800604,"Census Tract 8006.04, Prince George's County, Maryland",23.5
1400000US24033800605,24033800605,"Census Tract 8006.05, Prince George's County, Maryland",22.4
1400000US24033800606,24033800606,"Census Tract 8006.06, Prince George's County, Maryland",25.4
1400000US24033800701,24033800701,"Census Tract 8007.01, Prince George's County, Maryland",21.3
1400000US24033800702,24033800702,"Census Tract 8007.02, Prince George's County, Maryland",17.3
1400000US24033800703,24033800703,"Census Tract 8007.03, Prince George's County, Maryland",26.0
1400000US24033800800,24033800800,"Census Tract 8008, Prince George's County, Maryland",20.0
1400000US24033800900,24033800900,"Census Tract 8009, Prince George's County, Maryland",16.3
1400000US24033801001,24033801001,"Census Tract 8010.01, Prince George's County, Maryland",19.9
1400000US24033801002,24033801002,"Census Tract 8010.02, Prince George's County, Maryland",20.8
1400000US24033801104,24033801104,"Census Tract 8011.04, Prince George's County, Maryland",24.3
1400000US24033801202,24033801202,"Census Tract 8012.02, Prince George's County, Maryland",17.1
1400000US24033801203,24033801203,"Census Tract 8012.03, Prince George's County, Maryland",21.7
1400000US24033801204,24033801204,"Census Tract 8012.04, Prince George's County, Maryland",27.5
1400000US24033801205,24033801205,"Census Tract 8012.05, Prince George's County, Maryland",26.4
1400000US24033801206,24033801206,"Census Tract 8012.06, Prince George's County, Maryland",26.3
1400000US24033801207,24033801207,"Census Tract 8012.07, Prince George's County, Maryland",21.7
1400000US24033801301,24033801301,"Census Tract 8013.01, Prince George's County, Maryland",26.1
1400000US24033801302,24033801302,"Census Tract 8013.02, Prince George's County, Maryland",18.5
1400000US24033801305,24033801305,"Census Tract 8013.05, Prince George's County, Maryland",15.8
1400000US24033801306,24033801306,"Census Tract 8013.06, Prince George's County, Maryland",24.0
1400000US24033801307,24033801307,"Census Tract 8013.07, Prince George's County, Maryland",19.5
1400000US24033801308,24033801308,"Census Tract 8013.08, Prince George's County, Maryland",30.8
1400000US24033801309,24033801309,"Census Tract 8013.09, Prince George's County, Maryland",23.6
1400000US24033801402,24033801402,"Census Tract 8014.02, Prince George's County, Maryland",22.6
1400000US24033801403,24033801403,"Census Tract 8014.03, Prince George's County, Maryland",26.2
1400000US24033801404,24033801404,"Census Tract 8014.04, Prince George's County, Maryland",22.4
1400000US24033801405,24033801405,"Census Tract 8014.05, Prince George's County, Maryland",25.1
1400000US24033801406,24033801406,"Census Tract 8014.06, Prince George's County, Maryland",21.8
1400000US24033801407,24033801407,"Census Tract 8014.07, Prince George's County, Maryland",23.5
1400000US24033801500,24033801500,"Census Tract 8015, Prince George's County, Maryland",36.3
1400000US24033801600,24033801600,"Census Tract 8016, Prince George's County, Maryland",29.5
1400000US24033801701,24033801701,"Census Tract 8017.01, Prince George's County, Maryland",23.3
1400000US24033801702,24033801702,"Census Tract 8017.02, Prince George's County, Maryland",24.4
1400000US24033801704,24033801704,"Census Tract 8017.04, Prince George's County, Maryland",25.1
1400000US24033801706,24033801706,"Census Tract 8017.06, Prince George's County, Maryland",24.1
1400000US24033801707,24033801707,"Census Tract 8017.07, Prince George's County, Maryland",26.1
1400000US24033801708,24033801708,"Census Tract 8017.08, Prince George's County, Maryland",26.4
1400000US24033801801,24033801801,"Census Tract 8018.01, Prince George's County, Maryland",25.8
1400000US24033801802,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",25.1
1400000US24033801804,24033801804,"Census Tract 8018.04, Prince George's County, Maryland",27.7
1400000US24033801805,24033801805,"Census Tract 8018.05, Prince George's County, Maryland",22.7
1400000US24033801807,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",24.4
1400000US24033801808,24033801808,"Census Tract 8018.08, Prince George's County, Maryland",24.0
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",30.9
1400000US24033801902,24033801902,"Census Tract 8019.02, Prince George's County, Maryland",23.7
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",25.9
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",21.5
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",23.7
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",23.2
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",18.6
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",26.1
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",26.9
1400000US24033802105,24033802105,"Census Tract 8021.05, Prince George's County, Maryland",26.2
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",22.6
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",25.6
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",27.7
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",27.6
1400000US24033802403,24033802403,"Census Tract 8024.03, Prince George's County, Maryland",25.1
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",23.8
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",23.8
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",21.1
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",25.9
1400000US24033802502,24033802502,"Census Tract 8025.02, Prince George's County, Maryland",23.3
1400000US24033802600,24033802600,"Census Tract 8026, Prince George's County, Maryland",24.9
1400000US24033802700,24033802700,"Census Tract 8027, Prince George's County, Maryland",23.1
1400000US24033802803,24033802803,"Census Tract 8028.03, Prince George's County, Maryland",28.0
1400000US24033802804,24033802804,"Census Tract 8028.04, Prince George's County, Maryland",25.6
1400000US24033802805,24033802805,"Census Tract 8028.05, Prince George's County, Maryland",28.4
1400000US24033802901,24033802901,"Census Tract 8029.01, Prince George's County, Maryland",27.8
1400000US24033803001,24033803001,"Census Tract 8030.01, Prince George's County, Maryland",23.5
1400000US24033803002,24033803002,"Census Tract 8030.02, Prince George's County, Maryland",26.4
1400000US24033803100,24033803100,"Census Tract 8031, Prince George's County, Maryland",26.6
1400000US24033803200,24033803200,"Census Tract 8032, Prince George's County, Maryland",29.4
1400000US24033803300,24033803300,"Census Tract 8033, Prince George's County, Maryland",30.7
1400000US24033803401,24033803401,"Census Tract 8034.01, Prince George's County, Maryland",44.2
1400000US24033803402,24033803402,"Census Tract 8034.02, Prince George's County, Maryland",25.6
1400000US24033803505,24033803505,"Census Tract 8035.05, Prince George's County, Maryland",25.6
1400000US24033803508,24033803508,"Census Tract 8035.08, Prince George's County, Maryland",26.4
1400000US24033803509,24033803509,"Census Tract 8035.09, Prince George's County, Maryland",28.9
1400000US24033803512,24033803512,"Census Tract 8035.12, Prince George's County, Maryland",29.7
1400000US24033803513,24033803513,"Census Tract 8035.13, Prince George's County, Maryland",23.4
1400000US24033803514,24033803514,"Census Tract 8035.14, Prince George's County, Maryland",32.0
1400000US24033803515,24033803515,"Census Tract 8035.15, Prince George's County, Maryland",26.3
1400000US24033803516,24033803516,"Census Tract 8035.16, Prince George's County, Maryland",27.5
1400000US24033803517,24033803517,"Census Tract 8035.17, Prince George's County, Maryland",41.7
1400000US24033803518,24033803518,"Census Tract 8035.18, Prince George's County, Maryland",26.5
1400000US24033803519,24033803519,"Census Tract 8035.19, Prince George's County, Maryland",34.2
1400000US24033803601,24033803601,"Census Tract 8036.01, Prince George's County, Maryland",40.7
1400000US24033803602,24033803602,"Census Tract 8036.02, Prince George's County, Maryland",28.1
1400000US24033803605,24033803605,"Census Tract 8036.05, Prince George's County, Maryland",20.7
1400000US24033803606,24033803606,"Census Tract 8036.06, Prince George's County, Maryland",34.4
1400000US24033803607,24033803607,"Census Tract 8036.07, Prince George's County, Maryland",37.5
1400000US24033803608,24033803608,"Census Tract 8036.08, Prince George's County, Maryland",22.4
1400000US24033803610,24033803610,"Census Tract 8036.10, Prince George's County, Maryland",23.5
1400000US24033803612,24033803612,"Census Tract 8036.12, Prince George's County, Maryland",26.4
1400000US24033803613,24033803613,"Census Tract 8036.13, Prince George's County, Maryland",24.9
1400000US24033803700,24033803700,"Census Tract 8037, Prince George's County, Maryland",30.5
1400000US24033803801,24033803801,"Census Tract 8038.01, Prince George's County, Maryland",23.8
1400000US24033803803,24033803803,"Census Tract 8038.03, Prince George's County, Maryland",23.3
1400000US24033803900,24033803900,"Census Tract 8039, Prince George's County, Maryland",29.0
1400000US24033804001,24033804001,"Census Tract 8040.01, Prince George's County, Maryland",26.6
1400000US24033804002,24033804002,"Census Tract 8040.02, Prince George's County, Maryland",23.5
1400000US24033804101,24033804101,"Census Tract 8041.01, Prince George's County, Maryland",20.3
1400000US24033804102,24033804102,"Census Tract 8041.02, Prince George's County, Maryland",24.0
1400000US24033804200,24033804200,"Census Tract 8042, Prince George's County, Maryland",21.9
1400000US24033804300,24033804300,"Census Tract 8043, Prince George's County, Maryland",27.3
1400000US24033804400,24033804400,"Census Tract 8044, Prince George's County, Maryland",30.1
1400000US24033804600,24033804600,"Census Tract 8046, Prince George's County, Maryland",19.8
1400000US24033804700,24033804700,"Census Tract 8047, Prince George's County, Maryland",22.5
1400000US24033804800,24033804800,"Census Tract 8048, Prince George's County, Maryland",25.5
1400000US24033804900,24033804900,"Census Tract 8049, Prince George's County, Maryland",25.4
1400000US24033805000,24033805000,"Census Tract 8050, Prince George's County, Maryland",28.1
1400000US24033805101,24033805101,"Census Tract 8051.01, Prince George's County, Maryland",21.7
1400000US24033805201,24033805201,"Census Tract 8052.01, Prince George's County, Maryland",22.7
1400000US24033805202,24033805202,"Census Tract 8052.02, Prince George's County, Maryland",23.8
1400000US24033805500,24033805500,"Census Tract 8055, Prince George's County, Maryland",26.4
1400000US24033805601,24033805601,"Census Tract 8056.01, Prince George's County, Maryland",23.2
1400000US24033805602,24033805602,"Census Tract 8056.02, Prince George's County, Maryland",22.9
1400000US24033805700,24033805700,"Census Tract 8057, Prince George's County, Maryland",28.8
1400000US24033805801,24033805801,"Census Tract 8058.01, Prince George's County, Maryland",26.8
1400000US24033805802,24033805802,"Census Tract 8058.02, Prince George's County, Maryland",22.5
1400000US24033805901,24033805901,"Census Tract 8059.01, Prince George's County, Maryland",24.2
1400000US24033805904,24033805904,"Census Tract 8059.04, Prince George's County, Maryland",23.4
1400000US24033805905,24033805905,"Census Tract 8059.05, Prince George's County, Maryland",25.4
1400000US24033806000,24033806000,"Census Tract 8060, Prince George's County, Maryland",23.5
1400000US24033806100,24033806100,"Census Tract 8061, Prince George's County, Maryland",23.4
1400000US24033806200,24033806200,"Census Tract 8062, Prince George's County, Maryland",23.0
1400000US24033806300,24033806300,"Census Tract 8063, Prince George's County, Maryland",23.6
1400000US24033806400,24033806400,"Census Tract 8064, Prince George's County, Maryland",26.1
1400000US24033806501,24033806501,"Census Tract 8065.01, Prince George's County, Maryland",23.8
1400000US24033806601,24033806601,"Census Tract 8066.01, Prince George's County, Maryland",27.3
1400000US24033806602,24033806602,"Census Tract 8066.02, Prince George's County, Maryland",24.4
1400000US24033806703,24033806703,"Census Tract 8067.03, Prince George's County, Maryland",25.7
1400000US24033806706,24033806706,"Census Tract 8067.06, Prince George's County, Maryland",20.3
1400000US24033806708,24033806708,"Census Tract 8067.08, Prince George's County, Maryland",23.2
1400000US24033806710,24033806710,"Census Tract 8067.10, Prince George's County, Maryland",23.7
1400000US24033806711,24033806711,"Census Tract 8067.11, Prince George's County, Maryland",24.9
1400000US24033806712,24033806712,"Census Tract 8067.12, Prince George's County, Maryland",22.7
1400000US24033806800,24033806800,"Census Tract 8068, Prince George's County, Maryland",19.6
1400000US24033806900,24033806900,"Census Tract 8069, Prince George's County, Maryland",26.5
1400000US24033807000,24033807000,"Census Tract 8070, Prince George's County, Maryland",29.7
1400000US24033807102,24033807102,"Census Tract 8071.02, Prince George's County, Maryland",20.7
1400000US24033807200,24033807200,"Census Tract 8072, Prince George's County, Maryland",44.3
1400000US24033807301,24033807301,"Census Tract 8073.01, Prince George's County, Maryland",31.2
1400000US24033807304,24033807304,"Census Tract 8073.04, Prince George's County, Maryland",30.4
1400000US24033807305,24033807305,"Census Tract 8073.05, Prince George's County, Maryland",32.2
1400000US24033807404,24033807404,"Census Tract 8074.04, Prince George's County, Maryland",22.9
1400000US24033807405,24033807405,"Census Tract 8074.05, Prince George's County, Maryland",23.1
1400000US24033807406,24033807406,"Census Tract 8074.06, Prince George's County, Maryland",23.7
1400000US24033807407,24033807407,"Census Tract 8074.07, Prince George's County, Maryland",22.6
1400000US24033807408,24033807408,"Census Tract 8074.08, Prince George's County, Maryland",26.2
1400000US51013100100,51013100100,"Census Tract 1001, Arlington County, Virginia",18.5
1400000US51013100200,51013100200,"Census Tract 1002, Arlington County, Virginia",20.1
1400000US51013100300,51013100300,"Census Tract 1003, Arlington County, Virginia",26.7
1400000US51013100400,51013100400,"Census Tract 1004, Arlington County, Virginia",25.5
1400000US51013100500,51013100500,"Census Tract 1005, Arlington County, Virginia",19.1
1400000US51013100600,51013100600,"Census Tract 1006, Arlington County, Virginia",22.2
1400000US51013100700,51013100700,"Census Tract 1007, Arlington County, Virginia",20.6
1400000US51013100800,51013100800,"Census Tract 1008, Arlington County, Virginia",23.6
1400000US51013100900,51013100900,"Census Tract 1009, Arlington County, Virginia",23.1
1400000US51013101000,51013101000,"Census Tract 1010, Arlington County, Virginia",22.8
1400000US51013101100,51013101100,"Census Tract 1011, Arlington County, Virginia",19.9
1400000US51013101200,51013101200,"Census Tract 1012, Arlington County, Virginia",28.5
1400000US51013101300,51013101300,"Census Tract 1013, Arlington County, Virginia",21.8
1400000US51013101400,51013101400,"Census Tract 1014, Arlington County, Virginia",22.6
1400000US51013101500,51013101500,"Census Tract 1015, Arlington County, Virginia",20.9
1400000US51013101600,51013101600,"Census Tract 1016, Arlington County, Virginia",23.0
1400000US51013101700,51013101700,"Census Tract 1017, Arlington County, Virginia",23.5
1400000US51013101800,51013101800,"Census Tract 1018, Arlington County, Virginia",22.9
1400000US51013101900,51013101900,"Census Tract 1019, Arlington County, Virginia",22.4
1400000US51013102000,51013102000,"Census Tract 1020, Arlington County, Virginia",24.8
1400000US51013102100,51013102100,"Census Tract 1021, Arlington County, Virginia",24.4
1400000US51013102200,51013102200,"Census Tract 1022, Arlington County, Virginia",27.1
1400000US51013102300,51013102300,"Census Tract 1023, Arlington County, Virginia",21.9
1400000US51013102400,51013102400,"Census Tract 1024, Arlington County, Virginia",22.4
1400000US51013102500,51013102500,"Census Tract 1025, Arlington County, Virginia",25.2
1400000US51013102600,51013102600,"Census Tract 1026, Arlington County, Virginia",21.4
1400000US51013102700,51013102700,"Census Tract 1027, Arlington County, Virginia",26.0
1400000US51013102800,51013102800,"Census Tract 1028, Arlington County, Virginia",25.6
1400000US51013102900,51013102900,"Census Tract 1029, Arlington County, Virginia",22.4
1400000US51013103000,51013103000,"Census Tract 1030, Arlington County, Virginia",19.6
1400000US51013103100,51013103100,"Census Tract 1031, Arlington County, Virginia",25.2
1400000US51013103200,51013103200,"Census Tract 1032, Arlington County, Virginia",23.7
1400000US51013103300,51013103300,"Census Tract 1033, Arlington County, Virginia",18.9
1400000US51013103401,51013103401,"Census Tract 1034.01, Arlington County, Virginia",32.5
1400000US51013103402,51013103402,"Census Tract 1034.02, Arlington County, Virginia",23.0
1400000US51013103500,51013103500,"Census Tract 1035, Arlington County, Virginia",23.3
1400000US51013103600,51013103600,"Census Tract 1036, Arlington County, Virginia",22.2
1400000US51013103700,51013103700,"Census Tract 1037, Arlington County, Virginia",17.9
1400000US51013103800,51013103800,"Census Tract 1038, Arlington County, Virginia",22.2
1400000US51059415100,51059415100,"Census Tract 4151, Fairfax County, Virginia",21.1
1400000US51059415200,51059415200,"Census Tract 4152, Fairfax County, Virginia",21.3
1400000US51059415300,51059415300,"Census Tract 4153, Fairfax County, Virginia",33.4
1400000US51059415400,51059415400,"Census Tract 4154, Fairfax County, Virginia",24.3
1400000US51059415500,51059415500,"Census Tract 4155, Fairfax County, Virginia",27.0
1400000US51059415600,51059415600,"Census Tract 4156, Fairfax County, Virginia",21.3
1400000US51059415700,51059415700,"Census Tract 4157, Fairfax County, Virginia",26.9
1400000US51059415800,51059415800,"Census Tract 4158, Fairfax County, Virginia",22.6
1400000US51059415900,51059415900,"Census Tract 4159, Fairfax County, Virginia",21.9
1400000US51059416000,51059416000,"Census Tract 4160, Fairfax County, Virginia",24.7
1400000US51059416100,51059416100,"Census Tract 4161, Fairfax County, Virginia",22.3
1400000US51059416200,51059416200,"Census Tract 4162, Fairfax County, Virginia",28.3
1400000US51059416300,51059416300,"Census Tract 4163, Fairfax County, Virginia",23.5
1400000US51059420100,51059420100,"Census Tract 4201, Fairfax County, Virginia",23.4
1400000US51059420200,51059420200,"Census Tract 4202, Fairfax County, Virginia",22.4
1400000US51059420300,51059420300,"Census Tract 4203, Fairfax County, Virginia",21.5
1400000US51059420400,51059420400,"Census Tract 4204, Fairfax County, Virginia",23.4
1400000US51059420500,51059420500,"Census Tract 4205, Fairfax County, Virginia",21.3
1400000US51059420600,51059420600,"Census Tract 4206, Fairfax County, Virginia",23.9
1400000US51059420700,51059420700,"Census Tract 4207, Fairfax County, Virginia",21.5
1400000US51059420800,51059420800,"Census Tract 4208, Fairfax County, Virginia",20.0
1400000US51059421000,51059421000,"Census Tract 4210, Fairfax County, Virginia",25.5
1400000US51059421100,51059421100,"Census Tract 4211, Fairfax County, Virginia",22.1
1400000US51059421200,51059421200,"Census Tract 4212, Fairfax County, Virginia",20.1
1400000US51059421300,51059421300,"Census Tract 4213, Fairfax County, Virginia",22.1
1400000US51059421400,51059421400,"Census Tract 4214, Fairfax County, Virginia",24.2
1400000US51059421500,51059421500,"Census Tract 4215, Fairfax County, Virginia",24.9
1400000US51059421600,51059421600,"Census Tract 4216, Fairfax County, Virginia",25.0
1400000US51059421700,51059421700,"Census Tract 4217, Fairfax County, Virginia",26.1
1400000US51059421800,51059421800,"Census Tract 4218, Fairfax County, Virginia",28.7
1400000US51059421900,51059421900,"Census Tract 4219, Fairfax County, Virginia",37.7
1400000US51059422000,51059422000,"Census Tract 4220, Fairfax County, Virginia",35.1
1400000US51059422100,51059422100,"Census Tract 4221, Fairfax County, Virginia",25.6
1400000US51059422200,51059422200,"Census Tract 4222, Fairfax County, Virginia",0.0
1400000US51059422300,51059422300,"Census Tract 4223, Fairfax County, Virginia",23.4
1400000US51059422400,51059422400,"Census Tract 4224, Fairfax County, Virginia",22.5
1400000US51059430100,51059430100,"Census Tract 4301, Fairfax County, Virginia",25.9
1400000US51059430200,51059430200,"Census Tract 4302, Fairfax County, Virginia",23.6
1400000US51059430400,51059430400,"Census Tract 4304, Fairfax County, Virginia",20.1
1400000US51059430500,51059430500,"Census Tract 4305, Fairfax County, Virginia",23.8
1400000US51059430600,51059430600,"Census Tract 4306, Fairfax County, Virginia",26.3
1400000US51059430700,51059430700,"Census Tract 4307, Fairfax County, Virginia",21.1
1400000US51059430800,51059430800,"Census Tract 4308, Fairfax County, Virginia",22.1
1400000US51059430900,51059430900,"Census Tract 4309, Fairfax County, Virginia",23.2
1400000US51059431000,51059431000,"Census Tract 4310, Fairfax County, Virginia",20.4
1400000US51059431300,51059431300,"Census Tract 4313, Fairfax County, Virginia",23.8
1400000US51059431400,51059431400,"Census Tract 4314, Fairfax County, Virginia",21.4
1400000US51059431500,51059431500,"Census Tract 4315, Fairfax County, Virginia",22.2
1400000US51059431600,51059431600,"Census Tract 4316, Fairfax County, Virginia",25.0
1400000US51059431800,51059431800,"Census Tract 4318, Fairfax County, Virginia",22.2
1400000US51059431900,51059431900,"Census Tract 4319, Fairfax County, Virginia",23.8
1400000US51059432000,51059432000,"Census Tract 4320, Fairfax County, Virginia",23.6
1400000US51059432100,51059432100,"Census Tract 4321, Fairfax County, Virginia",22.3
1400000US51059432200,51059432200,"Census Tract 4322, Fairfax County, Virginia",25.8
1400000US51059432300,51059432300,"Census Tract 4323, Fairfax County, Virginia",22.7
1400000US51059432400,51059432400,"Census Tract 4324, Fairfax County, Virginia",17.6
1400000US51059432500,51059432500,"Census Tract 4325, Fairfax County, Virginia",21.7
1400000US51059432600,51059432600,"Census Tract 4326, Fairfax County, Virginia",26.8
1400000US51059432700,51059432700,"Census Tract 4327, Fairfax County, Virginia",19.5
1400000US51059432800,51059432800,"Census Tract 4328, Fairfax County, Virginia",21.5
1400000US51059440100,51059440100,"Census Tract 4401, Fairfax County, Virginia",31.5
1400000US51059440200,51059440200,"Census Tract 4402, Fairfax County, Virginia",24.0
1400000US51059440300,51059440300,"Census Tract 4403, Fairfax County, Virginia",21.8
1400000US51059440500,51059440500,"Census Tract 4405, Fairfax County, Virginia",25.6
1400000US51059440600,51059440600,"Census Tract 4406, Fairfax County, Virginia",19.4
1400000US51059440700,51059440700,"Census Tract 4407, Fairfax County, Virginia",25.1
1400000US51059440800,51059440800,"Census Tract 4408, Fairfax County, Virginia",34.9
1400000US51059450100,51059450100,"Census Tract 4501, Fairfax County, Virginia",19.8
1400000US51059450200,51059450200,"Census Tract 4502, Fairfax County, Virginia",23.8
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",22.5
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",19.1
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",24.1
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",25.2
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",23.6
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",25.5
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",19.3
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",26.5
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",23.3
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",32.7
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",22.0
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",25.4
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",27.9
