GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",1125,78,74,51,0,132,49,44,0,132,25,30,1051,90
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1068,146,35,43,0,132,11,18,0,132,24,40,1033,145
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",990,88,65,59,0,132,0,132,0,132,65,59,925,96
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",1126,83,53,46,12,25,31,49,0,132,10,17,1073,89
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",1015,88,21,28,0,132,0,132,0,132,21,28,994,96
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",1484,96,60,51,23,38,0,132,12,20,25,30,1424,103
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",1593,139,72,51,25,40,0,132,0,132,47,30,1521,141
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",847,109,62,50,0,132,0,132,8,13,54,50,785,112
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1061,97,96,69,0,132,37,41,12,18,47,49,965,111
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",1824,158,118,82,0,132,53,48,0,132,65,63,1706,168
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",2065,138,75,60,9,17,8,15,0,132,58,58,1990,153
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",1764,110,145,85,8,14,93,75,0,132,44,43,1619,119
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",1666,87,123,68,0,132,75,63,0,132,48,44,1543,106
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",2201,135,71,58,0,132,60,55,0,132,11,17,2130,143
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",1442,127,55,53,0,132,0,132,0,132,55,53,1387,136
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1156,101,48,45,0,132,0,132,12,20,36,39,1108,112
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",959,115,63,67,0,132,34,56,6,15,23,33,896,120
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",1322,110,60,43,0,132,53,41,0,132,7,11,1262,110
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",1098,125,12,20,0,132,12,20,0,132,0,132,1086,126
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",807,121,108,75,24,33,61,65,0,132,23,31,699,128
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",806,81,13,21,0,132,0,132,0,132,13,21,793,82
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",1240,135,38,42,0,132,24,38,0,132,14,23,1202,136
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1177,115,55,45,0,132,27,30,0,132,28,33,1122,116
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",1512,117,194,109,34,33,151,103,0,132,9,16,1318,156
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",741,71,15,24,15,24,0,132,0,132,0,132,726,77
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1221,91,85,52,11,18,36,26,0,132,38,42,1136,105
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1566,111,72,38,18,19,9,15,18,20,27,24,1494,111
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1389,107,140,77,18,27,67,47,38,50,17,19,1249,122
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1524,114,120,68,19,23,29,34,0,132,72,56,1404,133
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1155,105,143,62,62,41,50,39,0,132,31,33,1012,126
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",938,78,99,72,28,26,11,17,24,29,36,55,839,105
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1043,127,129,71,25,35,58,47,0,132,46,40,914,124
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",554,79,57,35,10,17,47,36,0,132,0,132,497,84
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",763,89,12,16,5,9,0,132,0,132,7,13,751,91
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",761,98,20,23,11,17,9,13,0,132,0,132,741,97
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",1851,118,228,95,0,132,88,66,0,132,140,81,1623,124
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",434,90,24,38,0,132,24,38,0,132,0,132,410,82
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",1228,124,185,94,0,132,109,83,0,132,76,63,1043,143
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",1132,121,45,44,16,25,18,28,0,132,11,18,1087,122
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",1592,115,105,68,0,132,64,57,0,132,41,38,1487,130
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",1640,56,40,51,0,132,40,51,0,132,0,132,1600,68
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",1624,100,99,70,0,132,0,132,0,132,99,70,1525,129
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",516,89,30,30,0,132,9,15,0,132,21,26,486,89
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",1227,98,9,15,0,132,9,15,0,132,0,132,1218,99
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",1258,109,120,84,0,132,86,80,8,13,26,26,1138,112
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",1183,84,69,62,16,25,11,17,5,12,37,55,1114,106
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",459,93,0,132,0,132,0,132,0,132,0,132,459,93
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1792,92,69,72,0,132,0,132,9,14,60,70,1723,113
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1847,126,75,67,0,132,40,53,0,132,35,34,1772,149
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1135,94,26,25,0,132,0,132,12,19,14,21,1109,100
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",1234,100,21,20,14,18,0,132,0,132,7,11,1213,102
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1096,81,0,132,0,132,0,132,0,132,0,132,1096,81
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",654,51,31,37,9,15,0,132,0,132,22,36,623,68
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1388,87,27,30,0,132,0,132,0,132,27,30,1361,92
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1190,93,75,54,0,132,45,49,0,132,30,26,1115,96
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",854,49,58,59,0,132,0,132,58,59,0,132,796,88
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",1302,92,104,69,0,132,26,38,35,47,43,43,1198,106
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",1496,131,92,60,0,132,42,51,0,132,50,38,1404,132
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",986,59,31,31,0,132,7,14,0,132,24,28,955,60
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",945,135,8,14,0,132,8,14,0,132,0,132,937,136
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",397,64,0,132,0,132,0,132,0,132,0,132,397,64
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",509,88,15,24,0,132,0,132,0,132,15,24,494,95
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",965,120,36,42,0,132,36,42,0,132,0,132,929,113
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",1002,76,37,38,0,132,24,35,0,132,13,22,965,79
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",1451,112,59,52,0,132,34,44,0,132,25,29,1392,125
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",938,95,57,62,16,27,0,132,0,132,41,56,881,102
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",1510,157,51,63,0,132,0,132,0,132,51,63,1459,172
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",954,96,23,32,0,132,23,32,0,132,0,132,931,98
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",1110,112,23,31,0,132,12,19,0,132,11,22,1087,105
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",516,93,43,42,0,132,9,16,0,132,34,41,473,99
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",715,112,0,132,0,132,0,132,0,132,0,132,715,112
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",1051,100,9,15,0,132,0,132,0,132,9,15,1042,103
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",701,80,14,23,0,132,0,132,0,132,14,23,687,79
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",1094,102,0,132,0,132,0,132,0,132,0,132,1094,102
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",1565,128,61,48,20,32,33,32,0,132,8,13,1504,133
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",1714,161,107,86,12,18,12,20,9,15,74,77,1607,171
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",1048,131,74,54,0,132,55,57,0,132,19,29,974,125
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",1454,121,48,45,31,48,6,11,0,132,11,17,1406,126
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",2507,208,152,78,25,34,67,84,19,30,41,38,2355,211
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",1464,104,94,53,9,14,31,29,8,11,46,41,1370,110
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1226,108,20,23,0,132,8,13,0,132,12,19,1206,108
1400000US11001010800,11001010800,"Census Tract 108.00, District of Columbia, District of Columbia",1018,98,8,14,0,132,8,14,0,132,0,132,1010,97
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",1126,102,126,76,0,132,21,23,0,132,105,71,1000,115
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",2583,187,159,129,6,14,106,125,0,132,47,41,2424,198
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",1641,124,30,29,7,12,12,19,0,132,11,17,1611,119
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1370,68,37,35,0,127,0,127,0,127,37,35,1333,75
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1838,65,48,36,11,17,19,21,9,15,9,15,1790,72
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1812,108,185,95,11,21,24,28,0,127,150,82,1627,158
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2081,84,56,69,0,127,16,24,0,127,40,64,2025,106
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",723,50,32,49,0,127,0,127,0,127,32,49,691,58
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",1775,56,52,61,0,127,52,61,0,127,0,127,1723,87
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1908,41,12,19,12,19,0,127,0,127,0,127,1896,46
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1956,55,179,110,0,127,41,35,0,127,138,105,1777,114
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",648,67,20,31,0,127,0,127,20,31,0,127,628,79
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2550,96,133,88,12,18,49,58,14,21,58,74,2417,125
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2424,83,95,97,0,127,83,93,0,127,12,22,2329,125
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",2375,111,85,61,0,127,13,23,0,127,72,55,2290,137
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",2041,95,179,72,10,17,50,40,8,13,111,60,1862,111
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",2237,89,179,115,7,12,108,89,0,127,64,70,2058,138
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",1728,119,23,25,0,127,13,20,0,127,10,16,1705,117
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1550,90,65,35,6,10,26,19,8,12,25,23,1485,91
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",831,62,8,12,0,127,0,127,8,12,0,127,823,62
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",2159,197,102,89,0,127,16,25,0,127,86,84,2057,225
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2172,96,127,76,9,16,70,56,16,25,32,37,2045,119
