GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",833,61,26,25,7,12,9,14,0,132,10,18,807,64
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",2738,76,140,67,32,34,8,13,72,50,28,31,2598,106
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",1712,171,103,61,22,29,41,38,0,132,40,39,1609,163
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",1782,116,68,50,17,24,24,26,0,132,27,28,1714,123
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",2430,117,84,51,10,19,30,33,0,132,44,36,2346,119
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",1991,109,107,65,0,132,41,37,0,132,66,55,1884,135
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",4436,221,256,108,16,19,84,51,26,38,130,71,4180,243
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",1482,45,25,25,0,132,25,25,0,132,0,132,1457,53
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",1437,79,33,34,12,22,12,18,9,14,0,132,1404,90
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",2258,94,90,52,42,36,12,19,10,16,26,30,2168,112
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",1639,84,96,68,46,37,42,59,8,13,0,132,1543,100
1400000US11001001701,11001001701,"Census Tract 17.01, District of Columbia, District of Columbia",1132,101,68,57,0,132,49,50,0,132,19,30,1064,113
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",984,98,35,43,0,132,35,43,0,132,0,132,949,88
1400000US11001001801,11001001801,"Census Tract 18.01, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",1534,97,34,28,0,132,17,25,8,14,9,14,1500,97
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",1911,89,148,84,9,15,80,66,14,22,45,44,1763,114
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",1642,38,41,51,0,132,0,132,0,132,41,51,1601,65
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",887,30,0,132,0,132,0,132,0,132,0,132,887,30
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",1045,102,66,50,28,39,11,16,2,8,25,27,979,113
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",1356,107,24,26,0,132,9,15,15,20,0,132,1332,107
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",1714,132,119,74,0,132,57,51,9,16,53,54,1595,144
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",1987,145,73,56,0,132,0,132,0,132,73,56,1914,153
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",1084,92,7,16,0,132,0,132,7,16,0,132,1077,88
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",1263,94,33,42,0,132,20,32,0,132,13,24,1230,99
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",1022,80,57,39,23,27,13,21,11,15,10,16,965,94
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",553,48,55,57,14,28,9,16,0,132,32,50,498,62
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",1291,90,29,26,0,132,19,21,10,15,0,132,1262,92
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",962,60,111,71,44,40,26,32,10,16,31,50,851,85
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",1726,137,78,57,0,132,37,42,0,132,41,38,1648,153
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",971,47,46,40,24,25,0,132,13,18,9,15,925,54
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",2605,160,190,112,36,55,106,89,7,13,41,39,2415,182
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",2116,182,268,107,28,24,113,85,62,44,65,44,1848,189
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",1426,118,47,50,0,132,9,14,0,132,38,48,1379,124
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",1651,116,113,88,17,26,39,45,0,132,57,60,1538,144
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",1266,98,70,44,9,12,33,32,0,132,28,35,1196,107
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",1178,116,91,39,43,30,23,27,0,132,25,30,1087,116
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",921,94,78,53,22,26,0,132,0,132,56,43,843,106
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",1485,148,94,66,21,23,63,60,10,15,0,132,1391,170
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",1187,112,85,50,61,45,6,12,0,132,18,19,1102,117
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",894,63,35,27,11,19,10,13,0,132,14,16,859,66
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",1149,101,63,43,0,132,14,25,34,34,15,14,1086,110
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",782,104,75,50,4,7,71,50,0,132,0,132,707,102
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",1840,114,157,83,32,31,93,71,9,15,23,27,1683,134
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",1893,177,91,56,0,132,22,29,0,132,69,47,1802,173
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",2524,182,214,85,106,62,35,33,41,46,32,35,2310,211
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",2683,153,139,80,16,25,15,25,25,26,83,71,2544,178
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",2057,164,162,79,51,44,111,65,0,132,0,132,1895,178
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",1592,121,148,56,53,35,40,30,0,132,55,43,1444,133
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",1532,99,125,70,27,27,50,35,0,132,48,57,1407,116
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",2004,107,210,72,100,41,45,41,27,32,38,37,1794,137
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",1583,111,76,43,18,21,36,31,0,132,22,25,1507,115
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",1727,172,167,81,91,49,43,51,10,17,23,22,1560,155
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",1883,142,208,77,127,66,13,20,28,27,40,40,1675,156
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",1044,114,85,57,11,19,34,33,0,132,40,39,959,119
1400000US11001004700,11001004700,"Census Tract 47, District of Columbia, District of Columbia",2117,171,45,39,0,132,16,25,0,132,29,33,2072,176
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",847,91,78,41,26,26,38,33,0,132,14,16,769,105
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",1227,92,137,74,40,33,44,43,28,44,25,25,1090,113
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",818,88,81,56,69,53,12,18,0,132,0,132,737,80
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",1226,95,123,68,69,57,13,18,0,132,41,39,1103,121
1400000US11001005000,11001005000,"Census Tract 50, District of Columbia, District of Columbia",4018,213,458,138,224,84,95,76,0,132,139,82,3560,228
1400000US11001005100,11001005100,"Census Tract 51, District of Columbia, District of Columbia",865,94,18,22,10,17,8,14,0,132,0,132,847,93
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",3582,211,286,101,160,75,54,49,9,16,63,41,3296,236
1400000US11001005202,11001005202,"Census Tract 52.02, District of Columbia, District of Columbia",430,68,4,8,0,132,4,8,0,132,0,132,426,69
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",3291,174,180,79,69,55,33,32,0,132,78,53,3111,183
1400000US11001005302,11001005302,"Census Tract 53.02, District of Columbia, District of Columbia",110,32,0,132,0,132,0,132,0,132,0,132,110,32
1400000US11001005401,11001005401,"Census Tract 54.01, District of Columbia, District of Columbia",874,85,6,9,0,132,6,9,0,132,0,132,868,85
1400000US11001005402,11001005402,"Census Tract 54.02, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",3304,228,154,71,81,59,48,31,0,132,25,24,3150,221
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",3066,198,44,41,0,132,27,33,0,132,17,26,3022,193
1400000US11001005701,11001005701,"Census Tract 57.01, District of Columbia, District of Columbia",836,101,5,8,0,132,5,8,0,132,0,132,831,101
1400000US11001005702,11001005702,"Census Tract 57.02, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",1429,130,117,55,27,31,15,17,0,132,75,49,1312,132
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",1356,131,143,74,42,34,65,52,23,37,13,19,1213,142
1400000US11001006001,11001006001,"Census Tract 60.01, District of Columbia, District of Columbia",2267,167,136,83,36,33,68,75,6,9,26,31,2131,190
1400000US11001006002,11001006002,"Census Tract 60.02, District of Columbia, District of Columbia",171,58,0,132,0,132,0,132,0,132,0,132,171,58
1400000US11001006100,11001006100,"Census Tract 61, District of Columbia, District of Columbia",1587,132,106,93,13,18,0,132,17,26,76,86,1481,155
1400000US11001006201,11001006201,"Census Tract 62.01, District of Columbia, District of Columbia",305,64,12,20,0,132,12,20,0,132,0,132,293,67
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001006301,11001006301,"Census Tract 63.01, District of Columbia, District of Columbia",2807,163,121,96,19,25,81,89,0,132,21,25,2686,192
1400000US11001006302,11001006302,"Census Tract 63.02, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",1044,71,62,55,10,16,13,30,7,12,32,46,982,96
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",1405,128,22,28,16,25,6,10,0,132,0,132,1383,125
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",1056,88,90,59,0,132,20,24,33,53,37,30,966,97
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1799,114,140,68,37,43,54,47,0,132,49,33,1659,130
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",803,82,84,60,0,132,32,33,0,132,52,52,719,100
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",888,82,16,20,0,132,0,132,16,20,0,132,872,83
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",9,14,0,132,0,132,0,132,0,132,0,132,9,14
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1030,81,87,47,37,35,6,14,14,21,30,27,943,86
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",1171,75,54,53,10,16,6,9,5,11,33,47,1117,94
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",1130,103,18,19,0,132,0,132,4,8,14,16,1112,102
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",381,81,21,23,0,132,21,23,0,132,0,132,360,85
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",798,128,0,132,0,132,0,132,0,132,0,132,798,128
1400000US11001007302,11001007302,"Census Tract 73.02, District of Columbia, District of Columbia",1418,146,34,38,21,35,8,13,0,132,5,10,1384,152
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",1141,108,121,89,0,132,59,71,0,132,62,52,1020,118
1400000US11001007308,11001007308,"Census Tract 73.08, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",844,84,12,20,12,20,0,132,0,132,0,132,832,87
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",1161,67,51,45,0,132,51,45,0,132,0,132,1110,76
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1176,138,11,19,0,132,11,19,0,132,0,132,1165,140
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",1021,72,87,60,0,132,17,27,0,132,70,53,934,92
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",1068,83,76,59,13,24,30,48,0,132,33,37,992,91
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",1015,84,10,18,0,132,0,132,0,132,10,18,1005,87
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",1488,98,0,132,0,132,0,132,0,132,0,132,1488,98
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",1753,115,44,44,18,29,0,132,0,132,26,32,1709,121
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",849,87,49,41,0,132,0,132,11,17,38,44,800,84
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1067,102,108,71,0,132,17,26,7,14,84,65,959,116
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",1931,128,157,91,0,132,34,31,0,132,123,86,1774,146
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",2172,116,123,84,0,132,9,15,33,46,81,78,2049,141
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",1822,100,181,103,10,15,53,64,0,132,118,84,1641,139
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",1679,113,93,56,0,132,49,52,0,132,44,48,1586,133
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",2141,121,137,106,0,132,85,86,0,132,52,64,2004,153
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",1510,135,56,58,0,132,0,132,0,132,56,58,1454,146
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",1190,95,60,60,0,132,0,132,6,10,54,59,1130,113
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1016,91,83,68,0,132,40,59,10,16,33,39,933,112
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",1418,116,43,42,0,132,37,39,0,132,6,9,1375,118
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",1084,131,0,132,0,132,0,132,0,132,0,132,1084,131
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",819,107,75,53,16,26,43,47,0,132,16,19,744,103
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",800,97,51,50,0,132,0,132,0,132,51,50,749,106
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",1234,129,36,43,0,132,24,38,0,132,12,20,1198,126
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1239,120,40,45,0,132,9,19,0,132,31,37,1199,127
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",1488,125,159,102,32,30,90,82,0,132,37,48,1329,146
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",876,82,12,20,12,20,0,132,0,132,0,132,864,81
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1127,102,95,48,18,29,42,30,8,12,27,29,1032,107
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1476,113,124,60,39,32,11,19,31,32,43,35,1352,121
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1323,99,102,59,0,132,64,41,33,41,5,8,1221,116
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1526,80,76,45,4,9,33,30,0,132,39,33,1450,85
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1166,86,176,69,92,43,58,47,0,132,26,28,990,111
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",925,70,105,82,26,28,7,14,26,30,46,58,820,110
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1038,114,89,51,18,29,46,35,0,132,25,27,949,124
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",487,94,55,47,2,9,53,49,0,132,0,132,432,102
1400000US11001008500,11001008500,"Census Tract 85, District of Columbia, District of Columbia",1355,91,135,56,13,21,45,32,16,18,61,45,1220,106
1400000US11001008600,11001008600,"Census Tract 86, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",723,95,29,25,14,17,0,132,8,14,7,12,694,99
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",777,76,27,25,16,27,11,19,0,132,0,132,750,81
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",1796,131,178,92,0,132,69,51,0,132,109,86,1618,146
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",441,83,21,34,0,132,21,34,0,132,0,132,420,83
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",1237,131,188,105,0,132,98,94,0,132,90,79,1049,135
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",1191,124,60,51,16,26,16,25,16,27,12,20,1131,127
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",1565,115,100,67,0,132,41,44,0,132,59,53,1465,120
1400000US11001008905,11001008905,"Census Tract 89.05, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",1504,82,15,16,0,132,8,12,0,132,7,11,1489,85
1400000US11001009101,11001009101,"Census Tract 91.01, District of Columbia, District of Columbia",1638,149,13,17,8,14,0,132,0,132,5,8,1625,147
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",1605,110,47,41,0,132,0,132,0,132,47,41,1558,105
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",564,71,22,27,0,132,0,132,0,132,22,27,542,73
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",1202,99,20,26,0,132,20,26,0,132,0,132,1182,99
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",1199,88,78,52,0,132,50,42,8,13,20,22,1121,99
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",1194,81,48,43,25,34,15,21,8,15,0,132,1146,96
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",440,86,0,132,0,132,0,132,0,132,0,132,440,86
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1795,68,73,59,0,132,0,132,0,132,73,59,1722,78
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1804,138,47,39,13,20,0,132,0,132,34,34,1757,146
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1140,86,22,29,0,132,0,132,15,23,7,17,1118,95
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",1252,102,53,54,17,21,0,132,0,132,36,48,1199,109
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1103,71,0,132,0,132,0,132,0,132,0,132,1103,71
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",660,57,14,22,14,22,0,132,0,132,0,132,646,61
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1296,94,25,35,0,132,0,132,0,132,25,35,1271,96
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1220,74,74,63,0,132,35,56,0,132,39,31,1146,91
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",822,84,27,30,0,132,0,132,27,30,0,132,795,81
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",1316,79,116,78,0,132,29,45,43,51,44,44,1200,104
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",1589,132,63,59,0,132,45,55,0,132,18,21,1526,138
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",959,81,34,33,0,132,9,16,0,132,25,30,925,92
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",1118,127,14,22,0,132,14,22,0,132,0,132,1104,130
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",387,64,0,132,0,132,0,132,0,132,0,132,387,64
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",544,111,16,22,0,132,0,132,0,132,16,22,528,114
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",985,113,20,31,0,132,20,31,0,132,0,132,965,116
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",983,78,39,46,0,132,39,46,0,132,0,132,944,88
1400000US11001009806,11001009806,"Census Tract 98.06, District of Columbia, District of Columbia",2472,221,164,105,15,23,17,28,0,132,132,95,2308,254
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",1339,121,9,15,0,132,0,132,0,132,9,15,1330,121
1400000US11001009808,11001009808,"Census Tract 98.08, District of Columbia, District of Columbia",1126,101,70,51,0,132,11,17,0,132,59,47,1056,105
1400000US11001009809,11001009809,"Census Tract 98.09, District of Columbia, District of Columbia",0,132,0,132,0,132,0,132,0,132,0,132,0,132
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",939,103,43,45,0,132,25,38,0,132,18,29,896,100
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",1113,114,27,34,0,132,9,19,0,132,18,23,1086,114
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",521,94,33,36,0,132,6,13,0,132,27,35,488,96
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",680,116,25,30,0,132,0,132,0,132,25,30,655,125
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",1122,111,0,132,0,132,0,132,0,132,0,132,1122,111
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",745,77,14,21,0,132,0,132,0,132,14,21,731,80
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",1175,77,12,18,0,132,0,132,0,132,12,18,1163,77
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1357,69,34,38,0,127,0,127,0,127,34,38,1323,79
1400000US24031700102,24031700102,"Census Tract 7001.02, Montgomery County, Maryland",3818,147,170,116,12,21,27,32,0,127,131,107,3648,177
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1827,48,39,32,10,15,19,24,0,127,10,16,1788,53
1400000US24031700202,24031700202,"Census Tract 7002.02, Montgomery County, Maryland",2537,99,141,106,0,127,50,52,0,127,91,91,2396,126
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",709,54,37,55,0,127,0,127,0,127,37,55,672,61
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",1680,53,54,61,0,127,54,61,0,127,0,127,1626,80
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1884,22,19,24,14,22,0,127,5,12,0,127,1865,32
1400000US24031700302,24031700302,"Census Tract 7003.02, Montgomery County, Maryland",2777,157,102,41,6,10,54,31,8,12,34,32,2675,159
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2397,99,85,62,14,22,10,18,8,16,53,56,2312,106
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2382,85,101,105,0,127,73,99,0,127,28,33,2281,125
