GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",42604,9922
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",126944,32293
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",58659,13306
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",99524,17392
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",46393,5159
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",45625,10853
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",60861,6895
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",60459,10274
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",74637,17394
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",62361,15489
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",86101,10089
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",97216,21685
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",46365,7578
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",63510,31661
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",47656,7553
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",60324,8078
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",79120,11258
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",76107,10241
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",98425,7884
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",89189,15718
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",105341,18850
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",89353,15661
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",81326,11023
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",64959,15180
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",101853,14610
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",78257,22439
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",19572,15101
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",70490,15799
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",82866,6436
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",57943,20656
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",50948,18505
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",89267,19831
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",135313,44562
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",81744,18780
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",72340,11186
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",93006,7837
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",94489,10374
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",64028,13348
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",120329,22567
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",83911,8783
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",20965,2795
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",127963,21128
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",123170,28889
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",145313,10290
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",83618,12762
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",99500,9039
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",118500,27153
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",102054,21275
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",39861,38346
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",80313,11925
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",66990,6776
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",32000,17511
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",16000,10364
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",31647,4418
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",26681,6495
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",27333,11981
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",36332,5640
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",19175,1851
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",25369,4904
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",31458,7081
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",30313,9416
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",19519,6923
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",40681,4863
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",49458,5617
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",51074,5087
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",41773,5879
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",32220,8683
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",46680,7573
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",29063,11659
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",28490,11385
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",25577,7034
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",26833,5078
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",42390,7721
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",26989,8886
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",24375,6760
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",21332,11393
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",31765,11979
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",43000,4966
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",94931,11915
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",96385,6989
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",128523,13519
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",85484,15388
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",121058,32577
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",96823,19945
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",64261,17796
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",104710,11479
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",54750,11985
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",51650,15260
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",41746,4833
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",27344,23672
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",26615,11040
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",30020,9128
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",27601,6852
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",32287,11386
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",31544,11798
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",41902,10690
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",46159,10837
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",31290,12370
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",75833,14540
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",65700,10043
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",69639,9183
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",40528,8024
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",77451,11944
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",52095,6138
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",66591,9059
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",52981,19760
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",51525,5532
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",66341,14548
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",45000,12372
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",25307,6640
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",41898,6306
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",43588,6753
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",30821,8530
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",28900,8413
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",24464,7131
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",26471,11373
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",50156,13143
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",38500,14790
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",26515,2750
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",25750,10534
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",80036,5367
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",52379,10855
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",54667,7151
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",37931,9032
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",36185,7736
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",40085,11333
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",24459,6046
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",56771,9218
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",76414,6861
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",55910,6363
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",29873,13910
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",59583,13684
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",76680,11730
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",59522,11582
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",13672,5129
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",29667,7265
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",74500,10625
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",60268,9904
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",169375,22661
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",159891,20694
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",120472,8755
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",99244,8099
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",91250,23798
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",140987,11157
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",118192,9535
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",86270,12160
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",119193,8964
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",107524,16210
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",96972,16394
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",92576,17234
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",83133,7183
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",75610,5255
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",129135,15291
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",132736,17112
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",138611,35008
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",100066,15074
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",170387,13972
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",156324,15899
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",148199,10706
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",212361,21813
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",135236,37623
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",149013,20295
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",104453,31846
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",76589,22762
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",144236,18771
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",140430,30475
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",75850,26181
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",60000,7500
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",90735,11139
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",98017,9013
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",53406,4435
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",96855,7377
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",78425,4306
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",67180,12028
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",112708,15696
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",61913,10056
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",87250,18339
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",60205,11443
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",79766,9921
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",51690,12769
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",49858,22745
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",96346,6124
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",87475,6766
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",80221,9395
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",77500,15635
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",87386,14953
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",70697,6697
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",91332,13038
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",65914,3946
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",78077,15008
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",73092,30009
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",58403,10241
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",110341,31395
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",143179,26778
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",117163,14648
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",146146,10271
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",125176,12790
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",63716,15614
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",59813,11944
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",80268,19363
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",72277,18354
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",139638,8127
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",70000,22167
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",76618,21647
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",73068,18543
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",65802,8726
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",71759,9863
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",92394,12797
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",192000,24566
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",98616,12012
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",130000,24825
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",122368,23240
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",101288,15172
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",97957,11635
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",80106,5106
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",75964,13498
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",131094,23180
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",162000,11169
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",136839,7630
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",169688,27401
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",118558,21121
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",136473,19382
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",113722,14300
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",85568,18062
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",83438,14125
1400000US24031701216,24031701216,"Census Tract 7012.16, Montgomery County, Maryland",91359,20440
1400000US24031701218,24031701218,"Census Tract 7012.18, Montgomery County, Maryland",67024,7991
1400000US24031701219,24031701219,"Census Tract 7012.19, Montgomery County, Maryland",79753,12820
1400000US24031701220,24031701220,"Census Tract 7012.20, Montgomery County, Maryland",188646,29799
1400000US24031701221,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",121367,15530
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",128141,11696
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",117076,11519
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",138472,15361
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",150673,18403
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",144968,44266
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",137951,14846
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",116758,15621
1400000US24031701314,24031701314,"Census Tract 7013.14, Montgomery County, Maryland",100505,11438
1400000US24031701315,24031701315,"Census Tract 7013.15, Montgomery County, Maryland",104122,19803
1400000US24031701316,24031701316,"Census Tract 7013.16, Montgomery County, Maryland",114819,15347
1400000US24031701317,24031701317,"Census Tract 7013.17, Montgomery County, Maryland",168235,25091
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",133594,27541
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",132917,19887
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",150750,10897
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",82682,9579
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",64509,12682
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",104229,11240
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",59354,3196
1400000US24031701418,24031701418,"Census Tract 7014.18, Montgomery County, Maryland",112697,14203
1400000US24031701420,24031701420,"Census Tract 7014.20, Montgomery County, Maryland",65210,7768
1400000US24031701421,24031701421,"Census Tract 7014.21, Montgomery County, Maryland",63650,17593
1400000US24031701422,24031701422,"Census Tract 7014.22, Montgomery County, Maryland",38063,3152
1400000US24031701423,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",67727,11547
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",102442,14328
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",78279,8800
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",125948,3718
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",129107,14364
1400000US24031701508,24031701508,"Census Tract 7015.08, Montgomery County, Maryland",50392,9787
1400000US24031701509,24031701509,"Census Tract 7015.09, Montgomery County, Maryland",48393,9017
1400000US24031701601,24031701601,"Census Tract 7016.01, Montgomery County, Maryland",58728,20880
1400000US24031701602,24031701602,"Census Tract 7016.02, Montgomery County, Maryland",63690,13525
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",64479,17980
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",58443,16492
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",81797,21847
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",95848,27598
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",63458,9315
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",56910,7683
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",49931,19540
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",56833,14429
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",127159,19305
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",122692,15058
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",63322,20662
