GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1400000US11001000702,11001000702,"Census Tract 7.02, District of Columbia, District of Columbia",566,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,28,0,13,0,13,0,13,0,13,0,13,0,13,16,26,114,108,144,71,147,71,87,58,0,13,33,38,0,13
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",1836,198,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,19,0,18,0,18,20,24,128,64,130,70,117,82,35,35,422,113,313,113,657,116
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",837,90,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,61,46,27,41,21,25,263,94,276,71,162,65
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",1196,132,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,18,0,18,0,18,0,18,0,18,11,18,0,18,0,18,0,18,0,18,0,18,11,17,0,18,68,53,224,69,871,120
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",726,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,11,17,18,19,0,13,0,13,0,13,4,7,0,13,5,8,17,17,142,55,213,62,306,71
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",2235,144,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,20,0,18,0,18,12,21,25,27,13,21,0,18,0,18,0,18,0,18,0,18,54,49,53,50,497,159,1220,135,349,114
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",746,128,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,43,19,28,164,83,338,114,105,56,73,51,0,13
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",1410,139,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,13,22,0,13,0,13,0,13,0,13,104,74,130,75,10,16,243,75,481,128,408,115
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",1341,107,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,22,0,18,0,18,0,18,0,18,0,18,18,28,36,40,214,64,75,52,285,105,510,102,189,75
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",541,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,0,13,0,13,20,32,21,34,52,41,70,53,365,79
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",1491,193,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,44,0,18,13,22,23,36,96,69,182,101,285,123,427,141,255,104,46,53,138,59
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",789,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,177,81,320,107,284,86
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",824,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,15,22,21,20,22,26,0,13,286,75,401,82,68,40
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",1981,119,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,26,0,18,0,18,0,18,0,18,31,36,65,70,44,40,407,134,949,151,468,116
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",1447,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,97,65,744,103,477,94,94,45
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",655,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,22,0,13,0,13,0,13,46,31,50,34,185,81,169,67,112,49,61,38,13,23
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",353,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,0,13,9,14,33,22,14,17,27,23,18,29,62,47,148,67,21,16,9,14
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",513,94,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,17,8,12,0,18,0,18,54,61,8,13,94,50,150,75,169,80,4,12,15,23
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",1157,151,0,13,0,13,0,13,0,13,0,13,18,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,22,15,16,11,18,11,16,17,20,50,31,526,134,333,96,145,73,11,16,0,13
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",665,75,0,13,0,13,0,13,6,10,0,13,0,13,0,13,22,23,12,17,0,13,0,13,0,13,0,13,29,25,0,13,0,13,0,13,0,13,41,32,204,67,228,77,115,60,0,13,8,10
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",438,75,10,15,0,13,0,13,0,13,0,13,5,8,0,13,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,28,0,13,28,22,33,32,120,52,139,66,59,38
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",954,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,11,16,34,55,19,24,24,29,0,13,70,68,70,44,197,91,314,79,177,76,29,29
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",1056,154,0,18,0,18,0,18,0,18,0,18,9,14,57,48,0,18,0,18,0,18,0,18,9,14,9,15,0,18,0,18,45,57,26,23,168,83,137,72,415,122,96,49,85,53,0,18,0,18
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",1039,134,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,15,17,0,13,35,35,54,41,539,110,275,98,89,54,0,13,14,13
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",811,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,13,22,0,13,17,25,62,36,88,40,325,91,193,75,83,66,19,21,0,13
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",567,98,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,27,25,24,0,13,0,13,103,70,280,77,75,43,29,30,29,38,0,13
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",734,92,2,9,0,13,0,13,0,13,0,13,48,60,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,26,16,15,34,36,268,73,217,67,106,55,0,13,7,10
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",167,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,25,25,29,29,83,37,21,24,0,13,0,13,0,13
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",805,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,16,0,13,0,13,0,13,0,13,0,13,36,56,9,14,16,18,244,84,279,73,187,75,10,16,11,17
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",433,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,113,59,271,82,12,19,27,24
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",618,118,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,29,33,0,18,0,18,0,18,0,18,0,18,1,11,7,11,10,16,28,33,121,54,192,78,195,70,0,18,35,41
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",741,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,8,13,0,13,0,13,13,19,14,20,6,10,179,67,279,78,228,72
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",510,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,48,35,123,60,23,35,138,76,155,87,0,13
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",800,134,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,23,11,19,75,46,78,68,207,111,375,109,38,32
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",367,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,30,60,36,53,37,77,47,132,82,0,13,5,9
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",295,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,17,27,0,13,39,33,41,34,56,36,49,44,75,44,10,16,0,13
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",616,95,14,12,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,40,44,30,131,56,291,80,51,41,26,24
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",399,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,14,22,9,13,76,38,75,39,102,55,81,42,30,34
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",580,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,49,0,13,22,25,0,13,10,17,8,14,0,13,0,13,0,13,0,13,79,51,219,65,88,67,114,57,0,13,9,15
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",962,138,0,13,0,13,0,13,0,13,0,13,22,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,33,27,159,92,20,22,318,92,276,103,101,65,5,10,20,23
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",1019,129,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,13,0,13,0,13,0,13,48,65,0,13,0,13,19,20,35,32,170,74,198,98,453,145,78,56,9,14
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",547,91,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,0,13,4,7,6,10,95,53,126,44,275,80,21,20,7,13
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",625,125,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,55,62,69,67,131,77,93,67,214,85,29,28,9,13
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",390,71,4,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,43,40,23,15,99,50,114,60,91,45,12,15,0,13
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",587,112,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,21,0,13,73,36,148,71,158,85,160,66,28,31
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",477,159,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,26,93,84,74,65,130,58,130,69,32,32,0,13
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",796,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,27,0,13,64,34,123,79,14,23,479,151,66,53,34,38
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",724,128,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,0,13,0,13,39,63,41,46,23,20,38,41,0,13,39,36,170,74,131,70,139,74,78,58,14,23
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",1188,140,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,40,44,67,51,285,100,241,88,239,96,98,59,202,66
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",568,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,10,15,10,15,100,46,95,58,225,86,40,30,79,40
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",755,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,10,15,0,13,0,13,0,13,0,13,8,13,0,13,20,24,88,52,39,28,159,58,43,32,376,78
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",729,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,33,32,193,78,102,80,195,87,128,73,66,49
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",598,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,9,14,13,18,0,13,0,13,10,18,20,23,114,57,86,48,147,63,80,44,112,48
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",475,139,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,15,0,13,0,13,57,47,76,88,38,44,39,32,50,46,104,57,103,70
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",1140,162,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,25,0,18,0,18,173,85,212,102,416,105,231,103,92,62
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",567,136,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,22,0,13,153,83,198,82,189,91,0,13,0,13
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",385,124,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,11,19,0,13,42,37,286,120,26,28,9,15,0,13
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",359,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,110,63,66,54,156,63,0,13,16,20
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",570,87,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,19,5,9,59,36,106,49,323,89,43,31,14,21
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",300,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,43,0,13,0,13,0,13,7,11,0,13,32,27,95,49,94,60,18,20,23,28
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",267,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,28,0,13,12,19,16,14,73,40,95,42,41,29
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",459,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,45,36,138,61,109,51,140,69,20,19
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",354,98,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,34,50,39,106,73,115,61,50,32
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",757,167,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,13,22,24,39,205,113,55,45,328,142,66,63,51,38
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",1494,269,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,51,44,87,65,132,112,181,118,319,149,395,146,174,91,155,107
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",1261,222,0,18,0,18,0,18,0,18,9,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,41,0,18,83,62,108,77,208,101,283,122,216,95,97,69,227,88
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",1372,262,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,15,0,18,115,101,58,41,111,83,289,114,410,161,231,91,150,72
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",1155,221,0,18,0,18,0,18,0,18,12,22,0,18,0,18,17,26,0,18,0,18,0,18,20,33,0,18,0,18,0,18,0,18,26,41,89,55,140,105,217,109,58,45,248,116,110,72,218,94
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",661,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,18,28,26,164,68,151,62,228,69,60,41,13,16
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",146,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,107,64,26,23,6,9,0,13
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",218,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,24,39,91,61,53,36,9,13,9,14,13,16
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",773,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,53,32,10,17,72,59,31,28,230,71,284,80,82,42
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",502,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,30,34,8,13,29,23,31,30,14,22,56,42,129,54,198,67
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1143,109,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,86,58,81,34,326,98,439,108,204,84
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",472,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,17,20,38,25,82,42,194,65,114,41,22,21,0,13
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",549,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,24,7,7,55,38,182,48,251,79,18,21,0,13
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
