GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",39424,4823
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",52857,10961
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",43167,7467
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",53007,16165
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",48011,17170
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",80873,7427
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",79500,12842
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",25466,7725
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",32227,16459
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",41016,8144
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",40066,5525
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",72536,14012
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",72825,6497
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",101288,11321
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",86818,17725
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",91190,16707
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",90735,13037
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",88679,9890
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",53583,18824
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",97841,11437
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",51319,14099
1400000US11001004700,11001004700,"Census Tract 47, District of Columbia, District of Columbia",15244,4639
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",73814,23714
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",39796,2652
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",49063,16262
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",66422,19011
1400000US11001005000,11001005000,"Census Tract 50, District of Columbia, District of Columbia",74282,12937
1400000US11001005100,11001005100,"Census Tract 51, District of Columbia, District of Columbia",53210,5122
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",62854,6176
1400000US11001005202,11001005202,"Census Tract 52.02, District of Columbia, District of Columbia",39000,14258
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",85355,11408
1400000US11001005302,11001005302,"Census Tract 53.02, District of Columbia, District of Columbia",109545,40673
1400000US11001005401,11001005401,"Census Tract 54.01, District of Columbia, District of Columbia",52000,9080
1400000US11001005402,11001005402,"Census Tract 54.02, District of Columbia, District of Columbia",-,**
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",88458,10325
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",69929,9385
1400000US11001005701,11001005701,"Census Tract 57.01, District of Columbia, District of Columbia",13594,15102
1400000US11001005702,11001005702,"Census Tract 57.02, District of Columbia, District of Columbia",-,**
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",107208,21326
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",52130,12272
1400000US11001006001,11001006001,"Census Tract 60.01, District of Columbia, District of Columbia",62834,8985
1400000US11001006002,11001006002,"Census Tract 60.02, District of Columbia, District of Columbia",5859,2033
1400000US11001006100,11001006100,"Census Tract 61, District of Columbia, District of Columbia",71431,7000
1400000US11001006201,11001006201,"Census Tract 62.01, District of Columbia, District of Columbia",97292,44723
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006301,11001006301,"Census Tract 63.01, District of Columbia, District of Columbia",71209,10395
1400000US11001006302,11001006302,"Census Tract 63.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",18774,4632
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",117083,16164
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",91141,18854
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",135573,10309
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",64769,34120
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",72885,23840
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",110865,22707
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",87314,7559
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",29063,10296
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",33911,9022
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",68333,12486
1400000US11001007302,11001007302,"Census Tract 73.02, District of Columbia, District of Columbia",30663,9280
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",36467,9245
1400000US11001007308,11001007308,"Census Tract 73.08, District of Columbia, District of Columbia",-,**
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",18472,6996
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",29912,7081
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",29595,8421
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",28403,8007
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",36810,12923
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",17956,3073
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",30476,11027
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",34583,5660
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",34496,5890
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",18545,11386
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",31949,4859
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",48246,6127
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",44087,10066
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",40186,8361
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",33973,9002
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",30708,11613
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",33908,4326
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",35357,11511
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",23099,5925
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",17500,5235
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",39639,7001
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",30345,7439
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",26688,6033
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",27969,13542
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",40614,15495
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",44360,5985
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",89234,11332
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",85824,4776
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",130195,13372
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",82500,12686
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",112143,19993
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",110563,36205
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",61000,12894
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",96417,38401
1400000US11001008500,11001008500,"Census Tract 85, District of Columbia, District of Columbia",64549,12141
1400000US11001008600,11001008600,"Census Tract 86, District of Columbia, District of Columbia",-,**
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",66563,18064
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",31417,8197
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",40302,7782
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",29837,15630
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",28609,4741
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",25597,6948
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",22195,4143
1400000US11001008905,11001008905,"Census Tract 89.05, District of Columbia, District of Columbia",-,**
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",36047,11998
1400000US11001009101,11001009101,"Census Tract 91.01, District of Columbia, District of Columbia",52021,5038
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",23580,9339
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",43629,13457
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",50154,16470
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",28420,6734
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",74113,20571
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",78929,47481
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",71316,6648
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",44583,11325
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",81250,21962
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",46758,4557
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",60750,9215
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",59444,13975
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",46092,3383
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",58000,12042
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",22300,13020
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",23696,5166
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",37371,6600
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",39844,10197
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",36250,13232
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",31875,21041
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",28000,11695
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",27061,8981
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",43275,17696
1400000US11001009806,11001009806,"Census Tract 98.06, District of Columbia, District of Columbia",25820,4270
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",41263,8121
1400000US11001009808,11001009808,"Census Tract 98.08, District of Columbia, District of Columbia",28203,11864
1400000US11001009809,11001009809,"Census Tract 98.09, District of Columbia, District of Columbia",-,**
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",74028,13618
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",54896,17010
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",41652,22078
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",26926,11935
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",32080,4420
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",34476,8373
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",25482,8227
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",164028,23579
1400000US24031700102,24031700102,"Census Tract 7001.02, Montgomery County, Maryland",110536,13886
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",145114,38757
1400000US24031700202,24031700202,"Census Tract 7002.02, Montgomery County, Maryland",88493,9152
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",95321,21440
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",134387,13047
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",109259,13549
1400000US24031700302,24031700302,"Census Tract 7003.02, Montgomery County, Maryland",113371,10225
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",99653,10300
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",105300,8332
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",91339,16557
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",78262,7073
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",68438,9589
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",159107,38031
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",105980,10244
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",172452,14408
1400000US24031700605,24031700605,"Census Tract 7006.05, Montgomery County, Maryland",152996,12687
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",141250,20231
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",142000,10738
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",210506,23109
1400000US24031700609,24031700609,"Census Tract 7006.09, Montgomery County, Maryland",107201,10299
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",130952,44606
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",88558,18205
1400000US24031700705,24031700705,"Census Tract 7007.05, Montgomery County, Maryland",78828,9889
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",54105,8538
1400000US24031700708,24031700708,"Census Tract 7007.08, Montgomery County, Maryland",75350,11163
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",97241,7294
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",98137,9681
1400000US24031700712,24031700712,"Census Tract 7007.12, Montgomery County, Maryland",67177,8109
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",60280,5923
1400000US24031700714,24031700714,"Census Tract 7007.14, Montgomery County, Maryland",46997,9929
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",91515,6192
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",87723,17971
1400000US24031700805,24031700805,"Census Tract 7008.05, Montgomery County, Maryland",82523,7288
1400000US24031700806,24031700806,"Census Tract 7008.06, Montgomery County, Maryland",114060,7992
1400000US24031700808,24031700808,"Census Tract 7008.08, Montgomery County, Maryland",72835,9008
1400000US24031700809,24031700809,"Census Tract 7008.09, Montgomery County, Maryland",97545,14169
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",96667,5985
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",83668,7447
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",79481,7145
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",62039,8929
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",75941,7720
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",68580,10688
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",83458,9349
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",59663,5701
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",87596,10413
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",58661,16821
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",47083,11426
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",76500,5394
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",63983,7137
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",69270,2970
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",97396,14737
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",178375,19475
1400000US24031701003,24031701003,"Census Tract 7010.03, Montgomery County, Maryland",107550,9560
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",99540,10812
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",128594,12333
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",96569,5197
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",85000,10447
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",68371,7649
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",121513,16328
1400000US24031701204,24031701204,"Census Tract 7012.04, Montgomery County, Maryland",66929,8479
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",163571,16075
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",132237,16090
1400000US24031701209,24031701209,"Census Tract 7012.09, Montgomery County, Maryland",147917,12914
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",154625,19412
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",112679,7212
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",128321,15890
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",97904,6409
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",75035,6773
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",81555,12121
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",131484,14390
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",114572,14497
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",122275,15335
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",132936,10471
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",150278,51959
1400000US24031701309,24031701309,"Census Tract 7013.09, Montgomery County, Maryland",141917,16449
1400000US24031701310,24031701310,"Census Tract 7013.10, Montgomery County, Maryland",94181,13076
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",135568,13219
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",104980,14720
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",132802,33768
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",129701,10722
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",143958,6946
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",86662,8073
1400000US24031701412,24031701412,"Census Tract 7014.12, Montgomery County, Maryland",73487,6446
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",73125,15526
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",94722,13768
1400000US24031701416,24031701416,"Census Tract 7014.16, Montgomery County, Maryland",61929,8924
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",59555,6179
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",98578,16109
1400000US24031701504,24031701504,"Census Tract 7015.04, Montgomery County, Maryland",47648,6064
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",83090,7542
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",120805,11854
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",142500,14152
1400000US24031701600,24031701600,"Census Tract 7016, Montgomery County, Maryland",55507,6478
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",73816,15281
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",55890,11225
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",84659,33374
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",79115,18068
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",73085,12453
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",48731,5741
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",47436,6696
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",62950,9464
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",108611,13778
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",103088,23947
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",64107,10982
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",59808,22555
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",125313,23972
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",67500,10563
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",52425,8338
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",72572,9603
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",55760,9797
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",74462,8782
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",77313,9625
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",99018,22660
1400000US24031703000,24031703000,"Census Tract 7030, Montgomery County, Maryland",84676,16113
1400000US24031703100,24031703100,"Census Tract 7031, Montgomery County, Maryland",99957,15069
1400000US24031703201,24031703201,"Census Tract 7032.01, Montgomery County, Maryland",96309,5127
1400000US24031703202,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",99417,17917
1400000US24031703203,24031703203,"Census Tract 7032.03, Montgomery County, Maryland",50317,3323
1400000US24031703206,24031703206,"Census Tract 7032.06, Montgomery County, Maryland",94875,9299
1400000US24031703207,24031703207,"Census Tract 7032.07, Montgomery County, Maryland",55179,12648
1400000US24031703208,24031703208,"Census Tract 7032.08, Montgomery County, Maryland",109727,5454
1400000US24031703209,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",53520,6339
1400000US24031703210,24031703210,"Census Tract 7032.10, Montgomery County, Maryland",102099,6912
1400000US24031703211,24031703211,"Census Tract 7032.11, Montgomery County, Maryland",80053,14053
