GEO_ID,census2010.id,num.index,census2000.id,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm.1,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l.1,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,GEO_ID
1400000US11001007200,143,718,150,0.0816,0.178,0.11,0.1236,0.068,0.0764,0.14,0.1574,0.072,0.147,0.04,0.0816,0.032,0.0654,0.026,0.053,0.012,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.2,0.2,NA,0.0646,0.032,0.2,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0.01,0.018,0.118,0.102,0.262,0.104,0.152,0.026,0.01,0.0412,0,0,0,0.012,0,0.008,0,0.012,0.014,0.012,0,0,0,0.016,0.032,0.0572,0.032,0.0942,0,NA,117.5,1400000US11001007200
1400000US11001007200,143,719,152,0.0408,0.089,0.055,0.0618,0.034,0.0382,0.07,0.0787,0.036,0.0735,0.02,0.0408,0.016,0.0327,0.013,0.0265,0.006,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1,0.1,NA,0.0323,0.016,0.1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.005,0.009,0.059,0.051,0.131,0.052,0.076,0.013,0.005,0.0206,0,0,0,0.006,0,0.004,0,0.006,0.007,0.006,0,0,0,0.008,0.016,0.0286,0.016,0.0471,0,NA,58.75,1400000US11001007200
1400000US11001007200,143,720,154,40.5552,88.466,54.67,61.4292,33.796,37.9708,69.58,78.2278,35.784,73.059,19.88,40.5552,15.904,32.5038,12.922,26.341,5.964,59.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,99.4,99.4,NA,32.1062,15.904,99.4,0,0,0,0,0,5.964,0,0,0,0,0,0,0,0,0,4.97,8.946,58.646,50.694,130.214,51.688,75.544,12.922,4.97,20.4764,0,0,0,5.964,0,3.976,0,5.964,6.958,5.964,0,0,0,7.952,15.904,28.4284,15.904,46.8174,0,NA,58397.5,1400000US11001007200
1400000US11001007200,143,721,157,0.0408,0.089,0.055,0.0618,0.034,0.0382,0.07,0.0787,0.036,0.0735,0.02,0.0408,0.016,0.0327,0.013,0.0265,0.006,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1,0.1,NA,0.0323,0.016,0.1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.005,0.009,0.059,0.051,0.131,0.052,0.076,0.013,0.005,0.0206,0,0,0,0.006,0,0.004,0,0.006,0.007,0.006,0,0,0,0.008,0.016,0.0286,0.016,0.0471,0,NA,58.75,1400000US11001007200
1400000US11001007200,143,722,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1400000US11001007200
1400000US11001007301,144,723,123,0.8694,55.545,26.312,1.0902,29.233,1.2098,52.854,2.1896,25.622,1.3179,21.804,1.1201,3.818,0.1955,19.113,0.9821,12.19,1.2121,4.324,1.932,2.392,1.518,0.759,0.759,2.392,0.966,1.426,0.276,0.069,0.207,0.138,0.138,0,1.9159,1.9619,1.863,1.8584,1.8653,1.8515,1.8009,1.794,1.8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.506,0,0,0.6785,0.092,0.759,0.207,2.116,1.127,2.507,0.391,3.082,10.649,6.601,0.253,0.299,0.069,18.239,10.741,0.4393,2.944,1.0258,1.426,0.6394,925.382,1400000US11001007301
1400000US11001007301,144,724,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001007301
1400000US11001007301,144,725,160,0.1134,7.245,3.432,0.1422,3.813,0.1578,6.894,0.2856,3.342,0.1719,2.844,0.1461,0.498,0.0255,2.493,0.1281,1.59,0.1581,0.564,0.252,0.312,0.198,0.099,0.099,0.312,0.126,0.186,0.036,0.009,0.027,0.018,0.018,0,0.2499,0.2559,0.243,0.2424,0.2433,0.2415,0.2349,0.234,0.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.066,0,0,0.0885,0.012,0.099,0.027,0.276,0.147,0.327,0.051,0.402,1.389,0.861,0.033,0.039,0.009,2.379,1.401,0.0573,0.384,0.1338,0.186,0.0834,120.702,1400000US11001007301
1400000US11001007301,144,726,162,0.0378,2.415,1.144,0.0474,1.271,0.0526,2.298,0.0952,1.114,0.0573,0.948,0.0487,0.166,0.0085,0.831,0.0427,0.53,0.0527,0.188,0.084,0.104,0.066,0.033,0.033,0.104,0.042,0.062,0.012,0.003,0.009,0.006,0.006,0,0.0833,0.0853,0.081,0.0808,0.0811,0.0805,0.0783,0.078,0.0787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,0,0,0.0295,0.004,0.033,0.009,0.092,0.049,0.109,0.017,0.134,0.463,0.287,0.011,0.013,0.003,0.793,0.467,0.0191,0.128,0.0446,0.062,0.0278,40.234,1400000US11001007301
1400000US11001007301,144,727,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001007301
1400000US11001007301,144,728,164,36.1368,2308.74,1093.664,45.3144,1215.076,50.2856,2196.888,91.0112,1064.984,54.7788,906.288,46.5572,158.696,8.126,794.436,40.8212,506.68,50.3812,179.728,80.304,99.424,63.096,31.548,31.548,99.424,40.152,59.272,11.472,2.868,8.604,5.736,5.736,0,79.6348,81.5468,77.436,77.2448,77.5316,76.958,74.8548,74.568,75.2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.516,21.032,0,0,28.202,3.824,31.548,8.604,87.952,46.844,104.204,16.252,128.104,442.628,274.372,10.516,12.428,2.868,758.108,446.452,18.2596,122.368,42.6376,59.272,26.5768,38463.704,1400000US11001007301
1400000US11001007301,144,729,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001007301
1400000US11001007301,144,730,181,0.1512,9.66,4.576,0.1896,5.084,0.2104,9.192,0.3808,4.456,0.2292,3.792,0.1948,0.664,0.034,3.324,0.1708,2.12,0.2108,0.752,0.336,0.416,0.264,0.132,0.132,0.416,0.168,0.248,0.048,0.012,0.036,0.024,0.024,0,0.3332,0.3412,0.324,0.3232,0.3244,0.322,0.3132,0.312,0.3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.088,0,0,0.118,0.016,0.132,0.036,0.368,0.196,0.436,0.068,0.536,1.852,1.148,0.044,0.052,0.012,3.172,1.868,0.0764,0.512,0.1784,0.248,0.1112,160.936,1400000US11001007301
1400000US11001007301,144,731,187,0.4914,31.395,14.872,0.6162,16.523,0.6838,29.874,1.2376,14.482,0.7449,12.324,0.6331,2.158,0.1105,10.803,0.5551,6.89,0.6851,2.444,1.092,1.352,0.858,0.429,0.429,1.352,0.546,0.806,0.156,0.039,0.117,0.078,0.078,0,1.0829,1.1089,1.053,1.0504,1.0543,1.0465,1.0179,1.014,1.0231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.286,0,0,0.3835,0.052,0.429,0.117,1.196,0.637,1.417,0.221,1.742,6.019,3.731,0.143,0.169,0.039,10.309,6.071,0.2483,1.664,0.5798,0.806,0.3614,523.042,1400000US11001007301
1400000US11001007304,145,732,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001007304
1400000US11001007304,145,733,177,0.074,3.832,1.898,0.099,1.934,0.101,3.496,0.1824,1.488,0.104,1.272,0.089,0.216,0.0152,1.372,0.096,0.558,0.0744,0.354,0.192,0.162,0.154,0.088,0.066,0.15,0.074,0.076,0.04,0.02,0.02,0.01,0.01,0,0.105,0.0898,0.1146,0.1128,0.1114,0.1144,0.1358,0.1342,0.1372,0,0,0,0,0,0,0,0,0,0,0,0.036,0.026,0.018,0.028,0,0.062,0.026,0.032,0.068,0.052,0.142,0.016,0.016,0.0528,0,0.054,0.012,0.166,0.066,0.144,0.012,0.314,0.522,0.952,0,0,0,1.288,0.958,0.0518,0.216,0.085,0.24,0.1076,59.922,1400000US11001007304
1400000US11001007304,145,734,178,35.742,1850.856,916.734,47.817,934.122,48.783,1688.568,88.0992,718.704,50.232,614.376,42.987,104.328,7.3416,662.676,46.368,269.514,35.9352,170.982,92.736,78.246,74.382,42.504,31.878,72.45,35.742,36.708,19.32,9.66,9.66,4.83,4.83,0,50.715,43.3734,55.3518,54.4824,53.8062,55.2552,65.5914,64.8186,66.2676,0,0,0,0,0,0,0,0,0,0,0,17.388,12.558,8.694,13.524,0,29.946,12.558,15.456,32.844,25.116,68.586,7.728,7.728,25.5024,0,26.082,5.796,80.178,31.878,69.552,5.796,151.662,252.126,459.816,0,0,0,622.104,462.714,25.0194,104.328,41.055,115.92,51.9708,28942.326,1400000US11001007304
1400000US11001007304,145,735,179,0.296,15.328,7.592,0.396,7.736,0.404,13.984,0.7296,5.952,0.416,5.088,0.356,0.864,0.0608,5.488,0.384,2.232,0.2976,1.416,0.768,0.648,0.616,0.352,0.264,0.6,0.296,0.304,0.16,0.08,0.08,0.04,0.04,0,0.42,0.3592,0.4584,0.4512,0.4456,0.4576,0.5432,0.5368,0.5488,0,0,0,0,0,0,0,0,0,0,0,0.144,0.104,0.072,0.112,0,0.248,0.104,0.128,0.272,0.208,0.568,0.064,0.064,0.2112,0,0.216,0.048,0.664,0.264,0.576,0.048,1.256,2.088,3.808,0,0,0,5.152,3.832,0.2072,0.864,0.34,0.96,0.4304,239.688,1400000US11001007304
1400000US11001007304,145,736,182,0.925,47.9,23.725,1.2375,24.175,1.2625,43.7,2.28,18.6,1.3,15.9,1.1125,2.7,0.19,17.15,1.2,6.975,0.93,4.425,2.4,2.025,1.925,1.1,0.825,1.875,0.925,0.95,0.5,0.25,0.25,0.125,0.125,0,1.3125,1.1225,1.4325,1.41,1.3925,1.43,1.6975,1.6775,1.715,0,0,0,0,0,0,0,0,0,0,0,0.45,0.325,0.225,0.35,0,0.775,0.325,0.4,0.85,0.65,1.775,0.2,0.2,0.66,0,0.675,0.15,2.075,0.825,1.8,0.15,3.925,6.525,11.9,0,0,0,16.1,11.975,0.6475,2.7,1.0625,3,1.345,749.025,1400000US11001007304
1400000US11001007401,146,737,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001007401
1400000US11001007401,146,738,154,1.1281,120.64,54.375,1.3079,66.265,1.5921,116.29,2.7956,43.703,1.3978,35.032,1.1194,8.671,0.2784,47.038,1.5022,21.953,1.2615,8.961,4.176,4.785,3.538,1.276,2.262,3.161,1.392,1.769,1.798,1.044,0.754,0.464,0.464,0,2.0155,2.0764,1.9546,2.0213,1.8328,2.233,1.7487,1.6327,1.8328,0,0,0,0.203,0,0,0,0,0,0,0,0.203,0.435,0,0.406,0,0,0,0,0,0,0,0,0,0.7279,0.261,2.262,0.638,2.552,1.363,6.177,1.015,5.278,22.156,24.157,0,1.421,0.348,42.63,33.437,0.8323,3.045,0.7627,4.959,1.015,825.398,1400000US11001007401
1400000US11001007401,146,739,158,0.1167,12.48,5.625,0.1353,6.855,0.1647,12.03,0.2892,4.521,0.1446,3.624,0.1158,0.897,0.0288,4.866,0.1554,2.271,0.1305,0.927,0.432,0.495,0.366,0.132,0.234,0.327,0.144,0.183,0.186,0.108,0.078,0.048,0.048,0,0.2085,0.2148,0.2022,0.2091,0.1896,0.231,0.1809,0.1689,0.1896,0,0,0,0.021,0,0,0,0,0,0,0,0.021,0.045,0,0.042,0,0,0,0,0,0,0,0,0,0.0753,0.027,0.234,0.066,0.264,0.141,0.639,0.105,0.546,2.292,2.499,0,0.147,0.036,4.41,3.459,0.0861,0.315,0.0789,0.513,0.105,85.386,1400000US11001007401
1400000US11001007401,146,740,163,36.8772,3943.68,1777.5,42.7548,2166.18,52.0452,3801.48,91.3872,1428.636,45.6936,1145.184,36.5928,283.452,9.1008,1537.656,49.1064,717.636,41.238,292.932,136.512,156.42,115.656,41.712,73.944,103.332,45.504,57.828,58.776,34.128,24.648,15.168,15.168,0,65.886,67.8768,63.8952,66.0756,59.9136,72.996,57.1644,53.3724,59.9136,0,0,0,6.636,0,0,0,0,0,0,0,6.636,14.22,0,13.272,0,0,0,0,0,0,0,0,0,23.7948,8.532,73.944,20.856,83.424,44.556,201.924,33.18,172.536,724.272,789.684,0,46.452,11.376,1393.56,1093.044,27.2076,99.54,24.9324,162.108,33.18,26981.976,1400000US11001007401
1400000US11001007401,146,741,164,0.4279,45.76,20.625,0.4961,25.135,0.6039,44.11,1.0604,16.577,0.5302,13.288,0.4246,3.289,0.1056,17.842,0.5698,8.327,0.4785,3.399,1.584,1.815,1.342,0.484,0.858,1.199,0.528,0.671,0.682,0.396,0.286,0.176,0.176,0,0.7645,0.7876,0.7414,0.7667,0.6952,0.847,0.6633,0.6193,0.6952,0,0,0,0.077,0,0,0,0,0,0,0,0.077,0.165,0,0.154,0,0,0,0,0,0,0,0,0,0.2761,0.099,0.858,0.242,0.968,0.517,2.343,0.385,2.002,8.404,9.163,0,0.539,0.132,16.17,12.683,0.3157,1.155,0.2893,1.881,0.385,313.082,1400000US11001007401
1400000US11001007401,146,742,171,0.3501,37.44,16.875,0.4059,20.565,0.4941,36.09,0.8676,13.563,0.4338,10.872,0.3474,2.691,0.0864,14.598,0.4662,6.813,0.3915,2.781,1.296,1.485,1.098,0.396,0.702,0.981,0.432,0.549,0.558,0.324,0.234,0.144,0.144,0,0.6255,0.6444,0.6066,0.6273,0.5688,0.693,0.5427,0.5067,0.5688,0,0,0,0.063,0,0,0,0,0,0,0,0.063,0.135,0,0.126,0,0,0,0,0,0,0,0,0,0.2259,0.081,0.702,0.198,0.792,0.423,1.917,0.315,1.638,6.876,7.497,0,0.441,0.108,13.23,10.377,0.2583,0.945,0.2367,1.539,0.315,256.158,1400000US11001007401
1400000US11001007404,147,743,163,0.0244,1.918,0.931,0.0485,0.987,0.0515,1.132,0.059,0.908,0.0556,0.584,0.0358,0.324,0.0198,0.725,0.0444,0.487,0.0539,0.693,0.319,0.374,0.052,0.023,0.029,0.142,0.072,0.07,0.431,0.209,0.222,0.068,0.015,0.053,0.0853,0.0874,0.0828,0.0815,0.0621,0.0929,0.0603,0.0704,0.0516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.019,0.108,0,0.013,0.019,0.15,0.052,0.378,0,0.013,0,0.409,0.495,0.0444,0.081,0.0438,0.05,0.0325,17.857,1400000US11001007404
1400000US11001007404,147,744,169,0.732,57.54,27.93,1.455,29.61,1.545,33.96,1.77,27.24,1.668,17.52,1.074,9.72,0.594,21.75,1.332,14.61,1.617,20.79,9.57,11.22,1.56,0.69,0.87,4.26,2.16,2.1,12.93,6.27,6.66,2.04,0.45,1.59,2.559,2.622,2.484,2.445,1.863,2.787,1.809,2.112,1.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.57,3.24,0,0.39,0.57,4.5,1.56,11.34,0,0.39,0,12.27,14.85,1.332,2.43,1.314,1.5,0.975,535.71,1400000US11001007404
1400000US11001007404,147,745,171,0.244,19.18,9.31,0.485,9.87,0.515,11.32,0.59,9.08,0.556,5.84,0.358,3.24,0.198,7.25,0.444,4.87,0.539,6.93,3.19,3.74,0.52,0.23,0.29,1.42,0.72,0.7,4.31,2.09,2.22,0.68,0.15,0.53,0.853,0.874,0.828,0.815,0.621,0.929,0.603,0.704,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.19,1.08,0,0.13,0.19,1.5,0.52,3.78,0,0.13,0,4.09,4.95,0.444,0.81,0.438,0.5,0.325,178.57,1400000US11001007404
1400000US11001007404,147,746,174,22.8384,1795.248,871.416,45.396,923.832,48.204,1059.552,55.224,849.888,52.0416,546.624,33.5088,303.264,18.5328,678.6,41.5584,455.832,50.4504,648.648,298.584,350.064,48.672,21.528,27.144,132.912,67.392,65.52,403.416,195.624,207.792,63.648,14.04,49.608,79.8408,81.8064,77.5008,76.284,58.1256,86.9544,56.4408,65.8944,48.2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,17.784,101.088,0,12.168,17.784,140.4,48.672,353.808,0,12.168,0,382.824,463.32,41.5584,75.816,40.9968,46.8,30.42,16714.152,1400000US11001007404
1400000US11001007404,147,747,176,0.366,28.77,13.965,0.7275,14.805,0.7725,16.98,0.885,13.62,0.834,8.76,0.537,4.86,0.297,10.875,0.666,7.305,0.8085,10.395,4.785,5.61,0.78,0.345,0.435,2.13,1.08,1.05,6.465,3.135,3.33,1.02,0.225,0.795,1.2795,1.311,1.242,1.2225,0.9315,1.3935,0.9045,1.056,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.285,1.62,0,0.195,0.285,2.25,0.78,5.67,0,0.195,0,6.135,7.425,0.666,1.215,0.657,0.75,0.4875,267.855,1400000US11001007404
1400000US11001007404,147,748,178,0.1952,15.344,7.448,0.388,7.896,0.412,9.056,0.472,7.264,0.4448,4.672,0.2864,2.592,0.1584,5.8,0.3552,3.896,0.4312,5.544,2.552,2.992,0.416,0.184,0.232,1.136,0.576,0.56,3.448,1.672,1.776,0.544,0.12,0.424,0.6824,0.6992,0.6624,0.652,0.4968,0.7432,0.4824,0.5632,0.4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.152,0.864,0,0.104,0.152,1.2,0.416,3.024,0,0.104,0,3.272,3.96,0.3552,0.648,0.3504,0.4,0.26,142.856,1400000US11001007404
1400000US11001007406,148,749,163,4.1268,259.578,121.866,5.3466,137.712,6.0534,253.08,11.115,118.218,6.6462,105.108,5.9052,13.11,0.741,84.588,4.7538,61.674,6.6576,27.132,11.628,15.504,13.224,7.638,5.586,7.182,1.14,6.042,1.938,1.14,0.798,4.788,1.71,3.078,9.4392,9.405,9.4734,9.0402,9.5304,8.6412,6.5664,6.5322,6.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,0,0,1.368,1.14,0,0,2.9754,0.798,3.42,3.192,22.23,0,8.094,5.814,25.08,26.448,95.304,0,4.674,0,114.228,76.38,3.2718,19.95,4.0014,12.768,4.161,2791.746,1400000US11001007406
1400000US11001007406,148,750,169,4.3802,275.517,129.349,5.6749,146.168,6.4251,268.62,11.7975,125.477,7.0543,111.562,6.2678,13.915,0.7865,89.782,5.0457,65.461,7.0664,28.798,12.342,16.456,14.036,8.107,5.929,7.623,1.21,6.413,2.057,1.21,0.847,5.082,1.815,3.267,10.0188,9.9825,10.0551,9.5953,10.1156,9.1718,6.9696,6.9333,7.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089,0,0,0,0,0,1.452,1.21,0,0,3.1581,0.847,3.63,3.388,23.595,0,8.591,6.171,26.62,28.072,101.156,0,4.961,0,121.242,81.07,3.4727,21.175,4.2471,13.552,4.4165,2963.169,1400000US11001007406
1400000US11001007406,148,751,172,23.8196,1498.266,703.402,30.8602,794.864,34.9398,1460.76,64.155,682.346,38.3614,606.676,34.0844,75.67,4.277,488.236,27.4386,355.978,38.4272,156.604,67.116,89.488,76.328,44.086,32.242,41.454,6.58,34.874,11.186,6.58,4.606,27.636,9.87,17.766,54.4824,54.285,54.6798,52.1794,55.0088,49.8764,37.9008,37.7034,38.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.922,0,0,0,0,0,7.896,6.58,0,0,17.1738,4.606,19.74,18.424,128.31,0,46.718,33.558,144.76,152.656,550.088,0,26.978,0,659.316,440.86,18.8846,115.15,23.0958,73.696,24.017,16113.762,1400000US11001007406
1400000US11001007406,148,752,174,3.9096,245.916,115.452,5.0652,130.464,5.7348,239.76,10.53,111.996,6.2964,99.576,5.5944,12.42,0.702,80.136,4.5036,58.428,6.3072,25.704,11.016,14.688,12.528,7.236,5.292,6.804,1.08,5.724,1.836,1.08,0.756,4.536,1.62,2.916,8.9424,8.91,8.9748,8.5644,9.0288,8.1864,6.2208,6.1884,6.2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972,0,0,0,0,0,1.296,1.08,0,0,2.8188,0.756,3.24,3.024,21.06,0,7.668,5.508,23.76,25.056,90.288,0,4.428,0,108.216,72.36,3.0996,18.9,3.7908,12.096,3.942,2644.812,1400000US11001007406
1400000US11001009301,149,753,31,0.0368,2.396,1.109,0.0463,1.287,0.0537,2.321,0.0969,1.036,0.0539,0.894,0.0465,0.142,0.0074,0.886,0.0461,0.524,0.0488,0.147,0.064,0.083,0.045,0.019,0.026,0.076,0.025,0.051,0.026,0.02,0.006,0,0,0,0.0776,0.0848,0.0722,0.0575,0.0555,0.0596,0.0548,0.0641,0.048,0,0,0,0,0,0,0,0,0,0.011,0.019,0.033,0.092,0.063,0.05,0,0,0,0.006,0,0,0,0,0,0.0262,0.005,0.062,0.028,0.114,0.016,0.073,0.058,0.23,0.316,0.724,0,0.052,0,0.962,0.555,0.0232,0.121,0.0385,0.097,0.0309,29.698,1400000US11001009301
1400000US11001009301,149,754,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009301
1400000US11001009301,149,755,46,36.7264,2391.208,1106.782,46.2074,1284.426,53.5926,2316.358,96.7062,1033.928,53.7922,892.212,46.407,141.716,7.3852,884.228,46.0078,522.952,48.7024,146.706,63.872,82.834,44.91,18.962,25.948,75.848,24.95,50.898,25.948,19.96,5.988,0,0,0,77.4448,84.6304,72.0556,57.385,55.389,59.4808,54.6904,63.9718,47.904,0,0,0,0,0,0,0,0,0,10.978,18.962,32.934,91.816,62.874,49.9,0,0,0,5.988,0,0,0,0,0,26.1476,4.99,61.876,27.944,113.772,15.968,72.854,57.884,229.54,315.368,722.552,0,51.896,0,960.076,553.89,23.1536,120.758,38.423,96.806,30.8382,29638.604,1400000US11001009301
1400000US11001009301,149,756,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009301
1400000US11001009301,149,757,60,0.0368,2.396,1.109,0.0463,1.287,0.0537,2.321,0.0969,1.036,0.0539,0.894,0.0465,0.142,0.0074,0.886,0.0461,0.524,0.0488,0.147,0.064,0.083,0.045,0.019,0.026,0.076,0.025,0.051,0.026,0.02,0.006,0,0,0,0.0776,0.0848,0.0722,0.0575,0.0555,0.0596,0.0548,0.0641,0.048,0,0,0,0,0,0,0,0,0,0.011,0.019,0.033,0.092,0.063,0.05,0,0,0,0.006,0,0,0,0,0,0.0262,0.005,0.062,0.028,0.114,0.016,0.073,0.058,0.23,0.316,0.724,0,0.052,0,0.962,0.555,0.0232,0.121,0.0385,0.097,0.0309,29.698,1400000US11001009301
1400000US11001007809,15,75,96,0.504,55.44,23.456,0.6768,31.984,0.9232,3.504,0.1008,38.528,1.1648,37.408,1.1312,0.96,0.0288,14.416,0.4352,20.512,1.096,11.088,4.304,6.784,0.704,0.384,0.32,0.64,0.448,0.192,4.896,1.68,3.216,4.848,1.792,3.056,1.5904,1.5808,1.6,1.6,1.6,1.6,1.4896,1.5344,1.4576,0,0,0.096,0,0.128,0,0,0,0.144,0,0,0.16,1.28,5.472,4.08,1.872,0.528,0,0,0,0,0,0,0.08,0.48,0.128,0.336,0,0.56,0.096,0.256,0,1.2,11.008,25.488,0.336,0.736,0,34.576,10.016,0.2896,3.248,0.3472,5.232,0.4128,794.352,1400000US11001007809
1400000US11001007809,15,76,111,0.126,13.86,5.864,0.1692,7.996,0.2308,0.876,0.0252,9.632,0.2912,9.352,0.2828,0.24,0.0072,3.604,0.1088,5.128,0.274,2.772,1.076,1.696,0.176,0.096,0.08,0.16,0.112,0.048,1.224,0.42,0.804,1.212,0.448,0.764,0.3976,0.3952,0.4,0.4,0.4,0.4,0.3724,0.3836,0.3644,0,0,0.024,0,0.032,0,0,0,0.036,0,0,0.04,0.32,1.368,1.02,0.468,0.132,0,0,0,0,0,0,0.02,0.12,0.032,0.084,0,0.14,0.024,0.064,0,0.3,2.752,6.372,0.084,0.184,0,8.644,2.504,0.0724,0.812,0.0868,1.308,0.1032,198.588,1400000US11001007809
